,geoid,carea,cperim,cpolsbypop,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
100,1207,0.13832345986999986,2.814051700460905,0.21950355742450503,42,205086,39.30175200995181,193625.17563893175,138,668483,135.3017520099518,657022.1756389317,54,274141,42.47910067310541,213294.36465813554,150,737538,138.47910067310534,676691.3646581355
101,1213,0.053615368015413056,1.847822967607716,0.19732332892053867,47,160797,37.88688243061039,132240.85568008284,178,659244,168.88688243061037,630687.8556800828,61,206524,42.45063025190878,146713.21490377336,192,704971,173.45063025190876,645160.2149037734
102,1209,0.4539589962289992,4.139373013384892,0.3329333978779554,37,231840,33.1981307229555,210727.08605543815,109,683427,105.1981307229555,662314.0860554379,46,284151,35.204098545906156,223638.30711275028,118,735738,107.20409854590616,675225.3071127501
103,1214,0.07021392952723915,2.7614795481498677,0.11570429508346931,76,282358,70.88522112938126,265769.3136016583,187,678850,181.88522112938125,662261.3136016582,89,325798,74.4881051432483,278570.55929972767,200,722290,185.48810514324833,675062.5592997278
104,1223,0.04343687249683527,1.7128709994437468,0.1860454697149408,60,278023,54.15222816116639,256593.7647973293,146,675621,140.1522281611664,654191.7647973293,74,334892,57.849152947919656,271061.91652078315,160,732490,143.84915294791966,668659.9165207833
105,1221,0.061975145392500076,1.7042020385800514,0.26815460369351446,58,252721,55.27658875061066,242440.63224755233,156,691880,153.2765887506107,681599.6322475523,70,315431,58.7913957970456,260767.50251581863,168,754590,156.79139579704562,699926.5025158185
106,1211,0.6473592539198769,5.061446863880052,0.31754542553282605,39,206644,37.53758545748823,198386.53063901726,144,694529,142.5375854574882,686271.5306390175,43,223719,38.69766224537727,203507.65629369454,148,711604,143.69766224537722,691392.6562936946
107,1218,0.40023860572766173,3.313001757544493,0.45823209936266357,32,119573,27.768029525822826,104678.8140351224,143,673637,138.76802952582278,658742.8140351224,45,181877,32.272153648351875,124876.83348371381,156,735941,143.2721536483519,678940.8334837139
108,1206,0.679264697513671,5.887893229165381,0.24622324825933345,49,181534,41.9704737554256,158790.48494613895,159,694621,151.97047375542562,671877.4849461388,59,224673,45.00076806888829,170658.10559856525,169,737760,155.00076806888833,683745.1055985653
109,1224,0.028081290033999826,1.1084555668912264,0.2872039055812947,48,231078,45.55574696754509,219426.3799340413,147,687233,144.55574696754508,675581.3799340413,57,281698,48.62274023827614,235194.07430808592,156,737853,147.62274023827612,691349.0743080861
110,1216,0.2308128929373407,2.6734005387349566,0.405827867427136,30,134001,26.45556078598248,123512.99086413994,168,689335,164.45556078598247,678846.9908641399,33,142928,27.412361702546054,126335.0381980206,171,698262,165.41236170254604,681669.0381980204
111,1226,0.5473059883879711,8.728041590010697,0.09028309733541277,33,174456,29.640411070418963,164660.27674857713,118,629539,114.64041107041895,619743.2767485769,54,251388,36.2040364328294,189532.04221438424,139,706471,121.20403643282938,644615.042214384
112,1210,0.3340740746089991,4.53523284719084,0.20410491322790666,62,320093,57.99583385725754,303130.75476620474,134,686241,129.99583385725757,669278.7547662046,81,420212,63.11064396456401,330266.83848827763,153,786360,135.110643964564,696414.8384882775
113,1208,0.4933042893561004,4.023838110599643,0.3828633160580216,38,182419,33.79624520197153,163605.1819505186,145,713590,140.79624520197154,694776.1819505186,40,190155,34.61514309236355,166774.14732469307,147,721326,141.61514309236358,697945.1473246932
