,geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1,cpolsby,rank_cpolsby,dpolsby_0.5,dpolsby_pro_0.5,dpop_polsby_0.5,dpop_polsby_pro_0.5,rank_dpolsby_0.5,rank_dpolsby_pro_0.5,rank_dpop_polsby_0.5,rank_dpop_polsby_pro_0.5,dpolsby_0.1,dpolsby_pro_0.1,dpop_polsby_0.1,dpop_polsby_pro_0.1,rank_dpolsby_0.1,rank_dpolsby_pro_0.1,rank_dpop_polsby_0.1,rank_dpop_polsby_pro_0.1
10,0401,14.111805126475641,29.514449465704928,56,218066,53.602117045751726,208782.45215088926,170,708303,167.6021170457517,699019.4521508892,68,271779,57.03805312964836,224840.51314299606,182,762016,171.0380531296483,715077.5131429959,0.2035743520330344,252.0,0.054209183673469385,0.05833317492324729,1.4895091195453716e-05,1.603619295405507e-05,219.0,215.0,172.0,174.0,0.0393598615916955,0.05257307233881219,1.0316497983151064e-05,1.4145033668780785e-05,256.0,225.0,215.0,186.0
11,0406,0.1584389137999994,2.4996692174937456,36,153790,34.371386931524896,146833.9935138344,173,715068,171.37138693152488,708111.9935138344,39,162797,35.219783838069915,149671.57893261063,176,724075,172.21978383806993,710949.5789326106,0.31864465377088474,109.0,0.13348765432098766,0.1450588392133349,3.0233689565499522e-05,3.2843446833198044e-05,64.0,61.0,71.0,67.0,0.11571334648257725,0.1388384215315688,2.73206330308536e-05,3.1736579743595906e-05,61.0,64.0,63.0,65.0
12,0403,3.894242770885028,14.081090379565325,81,347623,78.17877845734971,333520.45299032354,167,708802,164.17877845734975,694699.4529903237,92,402425,81.40807730744919,349680.9214098904,178,763604,167.40807730744928,710859.921409891,0.24680861467054113,186.0,0.02545343697607072,0.02686205657491739,5.865539014813552e-06,6.245281419373508e-06,382.0,387.0,374.0,377.0,0.02103024574669187,0.025260469200659687,4.715180139519526e-06,5.8135331534769894e-06,381.5,384.0,369.0,376.0
13,0409,0.041700225871999785,1.869100083865462,79,306789,77.4322581650765,302015.78860466287,179,710727,177.4322581650765,705953.7886046629,81,314836,78.16845960160883,304644.1722031232,181,718774,178.16845960160882,708582.172203123,0.1499972018269467,335.0,0.028681301073545905,0.02959298201274513,7.551326468787271e-06,7.739572602691587e-06,364.0,370.0,322.0,329.0,0.027587258039932935,0.029158670458397543,7.251428799083823e-06,7.634919674006482e-06,336.0,362.0,295.0,317.0
14,0402,1.9492618880559929,7.227858895930992,48,207123,44.896407650628355,193989.5627514153,181,714903,177.89640765062836,701769.5627514154,58,241715,47.19276345699496,202369.31910037217,191,749495,180.19276345699498,710149.3191003724,0.46887893771417544,21.0,0.07855902777777778,0.08825594975270655,1.6664430016535653e-05,1.864823784679691e-05,139.0,127.0,151.0,140.0,0.056777645659928655,0.08090708006237315,1.2828076341952531e-05,1.734044882126323e-05,167.0,133.0,164.0,145.0
15,0407,0.05160219030249996,1.2624846216857948,49,204300,47.739245517458755,198254.27464077988,169,710995,167.73924551745878,704949.2746407802,51,209456,48.33919674622732,199503.9483138764,171,716151,168.33919674622737,706198.9483138765,0.4068420244493753,50.0,0.07038733860891296,0.0736009776555867,1.7034516581697134e-05,1.7935469419828783e-05,154.0,154.0,147.0,149.0,0.0657439446366782,0.07204210461158633,1.6323714547050384e-05,1.7742878406807098e-05,140.0,151.0,127.0,140.0
16,0405,0.07384066429249958,1.3408594746936362,51,207391,50.73859998279208,206244.50444727944,172,710445,171.7385999827921,709298.5044472794,51,207391,50.73859998279208,206244.50444727944,172,710445,171.7385999827921,709298.5044472794,0.5161060247734547,11.0,0.0661284121491734,0.06671000279507255,1.6517740949678116e-05,1.6674939759733414e-05,169.0,181.0,155.0,164.0,0.0661284121491734,0.06671000279507255,1.6517740949678116e-05,1.6674939759733414e-05,139.0,166.0,126.0,151.0
17,0502,1.3046486824919992,8.253771586240495,33,154150,32.99964357519659,154148.21189037163,168,729192,167.9996435751966,729190.2118903715,33,154150,32.99964357519659,154148.21189037163,168,729192,167.9996435751966,729190.2118903715,0.2406570295417481,191.0,0.15426997245179064,0.15427297766651654,3.0687028538681515e-05,3.068766522619262e-05,51.0,57.0,67.0,76.0,0.15426997245179064,0.15427297766651654,3.0687028538681515e-05,3.068766522619262e-05,36.0,53.0,51.0,67.0
18,0501,5.081486888477988,22.54734508908666,63,234085,62.875496468771544,233794.2791040699,194,728022,193.87549646877147,727731.2791040702,64,237344,63.37479642143064,235421.4976497859,195,731281,194.37479642143055,729358.4976497863,0.12560584506332312,366.0,0.04887881078357269,0.04904108480574647,1.3286094367266388e-05,1.3313838430864927e-05,247.0,259.0,193.0,204.0,0.047607421875,0.04839570234829424,1.298158660871471e-05,1.31597855121084e-05,213.0,253.0,159.0,200.0
19,0504,5.763872186612015,16.09590108831516,61,260206,58.92490146399413,248333.99265710489,184,738321,181.92490146399413,726448.9926571047,63,270610,59.87839925533391,253292.69702748422,186,748725,182.878399255334,731407.6970274841,0.2795719635316124,141.0,0.04944907282988444,0.05239555179937227,1.0904621807152173e-05,1.177966076684749e-05,242.0,245.0,240.0,234.0,0.04686318972033258,0.051006091803041845,1.0224325141659154e-05,1.1400245129788029e-05,217.0,239.0,220.0,233.0
