,geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1,cpolsby,rank_cpolsby,dpolsby_0.5,dpolsby_pro_0.5,dpop_polsby_0.5,dpop_polsby_pro_0.5,rank_dpolsby_0.5,rank_dpolsby_pro_0.5,rank_dpop_polsby_0.5,rank_dpop_polsby_pro_0.5,dpolsby_0.1,dpolsby_pro_0.1,dpop_polsby_0.1,dpop_polsby_pro_0.1,rank_dpolsby_0.1,rank_dpolsby_pro_0.1,rank_dpop_polsby_0.1,rank_dpop_polsby_pro_0.1
101,1216,0.22567464207647625,2.5483905232967503,36,64765,30.86324574697765,58456.29553321304,445,686992,439.86324574697767,680683.2955332134,47,76035,34.21114203931273,61828.13434162199,456,698262,443.21114203931285,684055.1343416225,0.4366773474370826,98.0,0.3433641975308642,0.4617793209309779,0.00016378379883887257,0.00019919687130910227,22.0,21.0,45.0,44.0,0.2064282480760525,0.3786827528439274,0.00012077896605719222,0.00017894469307932714,25.0,19.0,34.0,38.0
102,1223,0.042842365154263165,1.037172239567836,37,81061,31.940219653805,72273.85662858526,296,548799,290.9402196538049,540011.8566285853,63,133842,39.06356506650466,86373.65870937696,322,601580,298.06356506650457,554111.6587093768,0.5004740158167102,55.0,0.21621621621621623,0.285185844759727,8.351979067998161e-05,0.00010338102544871904,52.0,47.0,126.0,122.0,0.08112874779541446,0.19532828633087637,3.358215439969918e-05,7.427363094129728e-05,121.0,70.0,221.0,146.0
103,1202,2.181737876799858,9.975966325896726,65,96178,59.5080945854594,88792.43882399204,458,688615,452.50809458545945,681229.4388239923,74,105681,62.08713964677735,91233.11698589128,467,698118,455.08713964677736,683670.1169858916,0.2754878733197336,262.0,0.10840236686390532,0.12778334811898423,7.444319344214196e-05,8.640551000414429e-05,158.0,166.0,142.0,153.0,0.08528122717311906,0.11805686821351591,6.250791423603543e-05,8.213751732379096e-05,106.0,150.0,100.0,126.0
104,1220,0.6348292829825,5.288741957113691,108,181776,85.69458514572891,145580.75575966662,412,722077,389.6945851457288,685881.7557596667,178,306641,105.42410130274432,179506.45192849147,482,846942,409.4241013027442,719807.4519284916,0.28520823409526647,247.0,0.035322359396433474,0.05306615362081481,2.185296785086866e-05,3.2362443979994404e-05,394.0,357.0,389.0,360.0,0.015212725665951268,0.03683779183045824,9.007270908244531e-06,2.233861342964779e-05,420.0,394.0,416.0,391.0
105,1213,0.055384228791166515,1.8549759816174445,51,57515,38.81837885052876,45433.156951154386,515,665864,502.81837885052863,653782.1569511541,88,100279,51.23365377872814,59075.143564617334,552,708628,515.2336537787278,667424.143564617,0.20226437427154623,340.0,0.198000768935025,0.3336847468858588,0.0002012905039214736,0.0003167285652356761,62.0,35.0,25.0,15.0,0.07128099173553719,0.19628791597985262,7.046903425087063e-05,0.00019124599162054288,146.0,69.0,74.0,33.0
106,1201,1.0836401420935513,5.676272047239911,46,58078,43.569837257910045,56091.344695458916,433,695269,430.56983725791,693282.3446954587,52,62980,45.18899627935121,57341.819815606425,439,700171,432.1889962793512,694532.8198156061,0.4226380024699333,106.0,0.20463137996219283,0.22681497645317145,0.00020612447434447957,0.00022035273091755968,59.0,75.0,24.0,32.0,0.16235207100591717,0.21164514731654271,0.0001765219865954714,0.00021122719386031084,40.0,57.0,20.0,24.0
107,1225,0.7699380224349694,5.2200379169948015,64,152094,56.14726536049405,133875.86379876634,327,708096,319.1472653604941,689877.8637987665,97,214218,65.66250536629605,151248.88546729874,360,770220,328.66250536629593,707250.8854672988,0.3550735449573174,168.0,0.079833984375,0.10123575117352313,3.061032759720082e-05,3.8491748354488934e-05,225.0,220.0,341.0,329.0,0.03826123923902646,0.07622812946590159,1.6784285992735747e-05,3.091641538273374e-05,295.0,251.0,352.0,344.0
108,1210,0.3370285568595003,3.442636409944809,70,191408,58.306594194821365,158150.6421796552,324,715974,312.30659419482134,682716.642179655,96,251856,65.90967397988894,176442.92597185462,350,776422,319.90967397988896,701008.9259718546,0.3573503810558126,166.0,0.06612244897959184,0.09186409605718836,1.954236321206302e-05,2.729597238108281e-05,278.0,242.0,401.0,382.0,0.03797743055555555,0.07364258867822521,1.2240332901630222e-05,2.251723423869014e-05,296.0,258.0,396.0,389.0
109,1224,0.03231206564298443,0.8864273204722839,63,97360,51.931618270886844,81274.46062990741,565,815050,553.9316182708868,798964.4606299073,99,144389,62.810069042812636,94337.25572414893,601,862079,564.8100690428126,812027.2557241489,0.5167593230114239,46.0,0.14235323759133284,0.20539621822316145,8.598508428595446e-05,0.00012095373103524024,110.0,91.0,123.0,98.0,0.061320273441485565,0.14316731785807305,4.135031751815245e-05,9.12439608943294e-05,191.0,114.0,168.0,115.0
110,1203,1.7912919395696307,7.225703222823798,62,116942,56.824137038356504,107847.73241608874,394,689960,388.8241370383564,680865.7324160887,79,143241,61.4673753345976,115381.91073072779,411,716259,393.4673753345974,688399.9107307278,0.43113769504016086,101.0,0.10249739854318418,0.12041692111957121,5.045252187190897e-05,5.8538210314050396e-05,171.0,177.0,226.0,231.0,0.06585483095657747,0.1041404356548467,3.4908838859236074e-05,5.17089063034005e-05,169.0,175.0,211.0,230.0
111,1204,0.4821678541149443,5.075336420351971,91,182753,76.92851326322699,158620.33436182403,354,697794,339.92851326322693,673661.3343618239,121,234960,86.88706331528441,175638.5420909169,384,750001,349.88706331528437,690679.542090917,0.23522227555631303,307.0,0.04274846033087791,0.05743979963508387,2.0892874765180366e-05,2.6774655965299824e-05,358.0,339.0,394.0,385.0,0.026227716686018716,0.046346575234167194,1.3585448342093509e-05,2.23891159420312e-05,366.0,350.0,386.0,390.0
112,1209,0.4566678886940004,3.3941158986345736,34,151040,29.130968750091878,122640.56648738125,188,699193,183.13096875009185,670793.5664873811,55,231432,35.55516670972956,149642.92909373436,209,779585,189.55516670972958,697795.9290937342,0.49814640733178284,56.0,0.16262975778546712,0.21580024735563122,3.0648774780168233e-05,4.459853499130244e-05,91.0,85.0,340.0,299.0,0.06909090909090909,0.1499443783190095,1.4555149056251188e-05,3.116133323041424e-05,155.0,105.0,378.0,341.0
113,1208,0.4948859271849098,3.9218241341461737,52,114090,43.960264263147174,95731.28099176324,405,713617,396.9602642631471,695258.2809917631,64,165750,48.58139342383418,113293.44085094244,417,765277,401.58139342383413,712820.4408509424,0.4043325815796069,125.0,0.14977810650887574,0.20541230079300085,5.482391268375167e-05,7.586447027630739e-05,102.0,90.0,210.0,176.0,0.101806640625,0.1701506638833831,2.78555403133524e-05,5.5535490374804154e-05,83.0,86.0,258.0,211.0
114,1226,0.5432321947799279,7.708548084177928,51,70184,40.52915738732364,56147.76261777124,374,630032,363.5291573873236,615995.7626177712,100,132923,53.559013341448534,72776.00842174598,423,692771,376.5590133414485,632624.008421746,0.11488152528056238,411.0,0.1437908496732026,0.2213115604454983,0.0001279046623586515,0.00019539471572848756,109.0,79.0,64.0,48.0,0.0423,0.13127073339082265,3.920933082943784e-05,0.00011944533853774404,268.0,132.0,181.0,78.0
115,1313,0.1831142212844981,3.0192717221434524,71,198557,63.65141063265587,181110.563045198,302,709680,294.651410632656,692233.5630451977,103,277093,70.31369325110607,197594.79988969368,334,788216,301.3136932511061,708717.7998896934,0.25242219528207965,287.0,0.059908748264233286,0.07272646172699562,1.800081470168502e-05,2.110401519216754e-05,300.0,294.0,407.0,411.0,0.031482703365067394,0.06094513574514203,1.026583162863652e-05,1.815190953102987e-05,338.0,299.0,411.0,410.0
116,1304,0.12171468071899995,1.7703430310917931,62,141461,51.98100565659088,119933.8454069409,302,633118,291.98100565659087,611590.8454069408,80,179092,56.676355322450895,129729.75736043991,320,670749,296.6763553224509,621386.7573604399,0.48802040022137055,63.0,0.0785639958376691,0.10806007019181267,3.1638159659704746e-05,4.251845341415595e-05,233.0,208.0,333.0,309.0,0.05,0.09235897539331452,2.091258219745479e-05,3.692179290191476e-05,236.0,206.0,313.0,305.0
117,1314,0.9223210855808028,5.52850792330122,70,139624,67.18772631161956,131382.3160833137,392,692659,389.1877263116195,684417.3160833135,73,145564,67.79237339985652,132458.82723150693,395,698599,389.7923733998565,685493.8272315068,0.3792068105603959,148.0,0.08,0.0862142881523764,3.553033728430242e-05,3.965036245501641e-05,222.5,259.0,306.0,323.0,0.07412272471382998,0.0848148034597045,3.2970079719882874e-05,3.906984940830636e-05,135.0,225.0,224.0,293.0
118,1312,2.0652514988738093,9.426771693351727,80,126442,76.10216407120853,119092.70105464509,458,688216,454.10216407120873,680866.701054645,86,139182,77.19555180238063,121577.16992485305,464,700956,455.1955518023808,683351.1699248529,0.29204974539051587,235.0,0.0715625,0.07840785231087559,4.304691688034331e-05,4.8005589178577025e-05,258.0,278.0,263.0,279.0,0.06273661438615467,0.0763859453087695,3.618466962758274e-05,4.623170209423836e-05,185.0,250.0,200.0,251.0
119,1307,0.10468613979900056,1.8145910658101772,53,144906,47.88064621001082,131087.77204634107,312,724917,306.88064621001087,711098.772046341,82,220471,55.68097275790638,150109.68754592555,341,800482,314.6809727579065,730120.6875459255,0.3995227490797707,129.0,0.11107155571377715,0.1338595910111301,3.452355800909247e-05,4.13814366471824e-05,152.0,155.0,313.0,314.0,0.05071386079714456,0.10149785314072078,1.646829457210621e-05,3.240240247547297e-05,230.0,183.0,354.0,333.0
120,1305,0.06974913666799999,1.147881336782078,57,108955,49.83701264450148,95978.78874526307,492,708993,484.83701264450167,696016.7887452629,79,147485,54.50286270503457,103736.36714575537,514,747523,489.50286270503466,703774.3671457553,0.6652037836622645,13.0,0.15143120960295475,0.19520537110366099,5.9723825417607966e-05,7.555603964027847e-05,99.0,102.0,190.0,177.0,0.08235859637878545,0.1647845948383072,3.4365989624670684e-05,6.539904027170653e-05,118.0,90.0,218.0,174.0
121,1306,0.07690324459949932,1.5370173297087864,58,127226,49.270465030502436,109160.35235060117,362,702062,353.2704650305023,683996.3523506011,92,189812,58.18747692415079,125133.375435086,396,764648,362.1874769241509,699969.3754350861,0.4090694049956699,121.0,0.10760998810939358,0.14552379351947597,4.337342529316145e-05,5.740159075409151e-05,160.0,144.0,259.0,236.0,0.04678638941398866,0.10697304981873931,2.1223364183342777e-05,4.4702593488406694e-05,245.0,166.0,310.0,261.0
122,1301,2.064016933475453,9.673413794705892,76,121559,70.99504207188699,115253.44894792994,459,687443,453.9950420718868,681137.4489479301,83,135595,73.13837796184885,119462.97853695741,466,701479,456.1383779618487,685346.9785369574,0.2771810837441403,260.0,0.07946675900277009,0.09007309137815817,4.65224370184669e-05,5.127750640118196e-05,227.0,246.0,244.0,264.0,0.06764407025693134,0.08527190491368766,3.815287971471006e-05,4.802239604384569e-05,162.0,222.0,190.0,245.0
123,1311,0.27883013183600275,2.965267985486048,71,141899,63.10592792679242,127737.82429863168,322,676869,314.1059279267924,662707.8242986314,102,207916,71.53753314370105,144780.9040284763,353,742886,322.53753314370095,679750.904028476,0.3984938934387155,133.0,0.06387621503669907,0.07887435457176378,3.361599376355691e-05,4.061468307232584e-05,289.0,277.0,319.0,316.0,0.03392925797770088,0.06302492532375731,1.7184873959392713e-05,3.242852726131736e-05,323.0,295.0,346.0,331.0
124,1303,0.9802686937092108,5.586142813861095,74,169720,68.97239700014944,156969.68841331406,348,677581,342.97239700014933,664830.6884133138,95,213536,74.3406106655108,167566.60982769064,369,721397,348.3406106655106,675427.6098276904,0.3947579890305715,134.0,0.0635500365230095,0.0720955617497087,2.3523133498109124e-05,2.6982331010730585e-05,290.0,295.0,377.0,384.0,0.04088642659279779,0.06303066082088457,1.5820934247318187e-05,2.405491591623036e-05,276.0,294.0,365.0,377.0
125,1308,2.1875057288621957,11.57430090681235,93,169225,88.97810502787863,161871.65755026048,462,691603,457.97810502787866,684249.6575502604,106,188467,92.16212463524784,166454.32173958927,475,710845,461.1621246352478,688832.321739589,0.20519629989817303,336.0,0.053416579951439475,0.05784667635903984,2.415059433063678e-05,2.611397361540531e-05,316.0,337.0,371.0,391.0,0.042274830900676394,0.054293604523619005,2.0012635152577547e-05,2.4861273209443192e-05,269.0,327.0,323.0,370.0
126,1310,1.832925840865191,7.791233111567346,79,208537,75.05806807170815,196674.28738545006,393,701878,389.05806807170825,690015.28738545,96,260445,78.90323697986986,210475.8349721052,410,753786,392.90323697986986,703816.8349721049,0.37943934416946573,147.0,0.06297067777599744,0.06905890091207063,1.6139697358986538e-05,1.7838713978778573e-05,291.0,303.0,413.0,416.0,0.044487847222222224,0.06310967825724338,1.1112608606422405e-05,1.5887485551523744e-05,255.0,293.0,402.0,415.0
127,1309,1.3629801721563626,6.430133057822257,71,119577,67.51142631966704,113393.19042361176,397,686643,393.51142631966695,680459.1904236116,78,135128,69.24037948041212,117180.91693608313,404,702194,395.2403794804121,684246.916936083,0.414247105398974,112.0,0.07875421543344574,0.08633815832071785,4.802149652002515e-05,5.292101127958828e-05,232.0,258.0,240.0,255.0,0.06640368178829717,0.08244084390309263,3.845620430796518e-05,4.983093833896678e-05,167.0,228.0,185.0,239.0
128,1302,2.4201900466857227,8.374173106214831,90,131313,83.19043459525197,121997.81802620865,521,699962,514.1904345952519,690646.8180262086,103,151288,86.40579321194096,126616.78335365975,534,719937,517.4057932119408,695265.7833536597,0.4336860634404645,99.0,0.06432098765432098,0.07429801432911311,4.059373540044796e-05,4.640362289496047e-05,287.0,289.0,276.0,290.0,0.05033462154774248,0.06930196745485585,3.1454698791254564e-05,4.3367891140412784e-05,233.0,270.0,235.0,265.0
129,1501,0.047931856871551166,1.3762920516071468,57,92783,51.35444474093168,85087.24017535568,406,662528,400.3544447409316,654832.2401753558,74,111721,56.74162394631899,91221.1282264033,423,681466,405.74162394631895,660966.1282264034,0.31798959849726993,204.0,0.12496152662357649,0.15180587474938498,7.696041766547653e-05,9.044846035483921e-05,137.0,143.0,136.0,145.0,0.07724616508400292,0.1260219051402841,5.459772716960387e-05,7.943068825212766e-05,128.0,137.0,116.0,134.0
130,1502,1.3940987561996376,13.301644240971722,144,201819,121.94787679109902,171976.4802078208,392,638475,369.94787679109896,608632.4802078209,177,241766,131.60293960173726,182932.95116445888,425,678422,379.6029396017372,619588.9511644586,0.09901312034439524,420.0,0.01890432098765432,0.024876658970760003,1.5675442051794883e-05,2.057865625984624e-05,429.0,428.0,415.0,412.0,0.013565705895496185,0.02191787201044003,1.1606719060111384e-05,1.8514832320430364e-05,425.0,427.0,399.0,409.0
131,1601,11.879079658067615,24.607273336630765,74,118155,71.52402881792817,113934.06733977185,432,780767,429.5240288179282,776546.0673397719,82,135130,73.98164879331223,119656.46393199725,440,797742,431.9816487933123,782268.4639319972,0.24652767040999324,299.0,0.07888970051132213,0.08396214509317954,5.592644835437197e-05,5.982187506847857e-05,230.5,263.0,201.0,227.0,0.06543723973825104,0.07892548980173827,4.3687672119996124e-05,5.463657835811626e-05,171.5,243.0,152.0,216.0
132,1602,12.57921591312243,19.626905781441952,45,73146,42.258438187827636,66872.39518057537,531,786815,528.2584381878276,780541.3951805753,51,88311,43.89112177801535,69849.70118296769,537,801980,529.8911217780153,783518.7011829676,0.41035502906819865,119.0,0.26222222222222225,0.29581456861513483,0.00014705895227335608,0.00017454289822044146,39.0,43.0,53.0,63.0,0.20645905420991925,0.2750637005939426,0.00010283333784561117,0.0001605906521200821,24.0,37.0,45.0,48.0
133,1717,1.9622417813343864,10.559342169534828,133,144115,121.7446916359202,129187.74033827515,704,712661,692.7446916359198,697733.7403382757,161,177826,129.20182399026976,138777.91278081786,732,746372,700.2018239902694,707323.9127808183,0.22115087214926263,323.0,0.03979874498275764,0.04673832439505736,3.4313468563154255e-05,4.180681867775591e-05,372.0,379.0,314.0,311.0,0.02823965124802284,0.041945555293227965,2.3602870268761137e-05,3.672633893547018e-05,353.0,368.0,290.0,307.0
134,1710,0.09112430748621786,1.7678464079520868,59,109105,49.789637946577905,91268.06880481547,405,670475,395.7896379465778,652638.0688048153,93,181454,59.9236600649515,112212.28564508623,439,742824,405.9236600649514,673582.285645086,0.36639964482804493,156.0,0.11634587762137318,0.15965645551223054,5.632397300615157e-05,7.834922060740714e-05,148.0,137.0,199.0,171.0,0.050757312984160016,0.11304404841836938,2.256071370531707e-05,5.349458714305288e-05,229.0,156.0,298.0,219.0
135,1718,2.9414742341743976,11.821230004196858,131,148097,118.98902560243704,131747.56837921473,621,771213,608.9890256024373,754863.5683792147,168,197662,130.49641435664478,148087.138600796,658,820778,620.4964143566452,771203.138600796,0.2645145571195774,279.0,0.03618670240661966,0.04301259553033829,3.516266794341062e-05,4.3489383286006046e-05,390.0,396.0,308.0,304.0,0.023313492063492064,0.03643695856033174,2.100774012836543e-05,3.5166901514536886e-05,382.0,396.0,312.0,316.0
136,1714,0.4551629514494857,5.3088403127370505,118,326587,108.3245263873273,299730.5732371127,329,732520,319.32452638732707,705663.5732371126,135,376740,112.8328220474523,311767.52883458696,346,782673,323.83282204745205,717700.5288345872,0.2029445740960206,339.0,0.023628267739155415,0.027213141439912762,6.867864212841099e-06,7.85480867171702e-06,422.0,426.0,436.0,436.0,0.018984910836762688,0.025436067207001534,5.514382474851118e-06,7.383826866965228e-06,401.0,421.0,431.0,435.0
137,1707,0.01102558302841812,1.0213472936290215,96,118339,77.22439159232009,96176.31770613721,382,474537,363.22439159232005,452374.3177061371,170,211135,99.39784946132116,123256.26361543275,456,567333,385.39784946132113,479454.26361543295,0.13282032641356353,404.0,0.041449652777777776,0.06090683247492691,3.3885530584034375e-05,4.890594448819983e-05,366.0,327.0,317.0,270.0,0.01577854671280277,0.03900814609185043,1.272675198208768e-05,3.1559432720567834e-05,418.0,385.0,391.0,339.0
138,1705,0.027810976203997483,1.1651839729291884,91,125759,74.18522513797326,102071.15232379518,609,765147,592.1852251379736,741459.1523237955,162,222641,94.59914286125245,129867.46534407345,680,862029,612.5991428612525,769255.4653440741,0.2574169219310084,285.0,0.073541842772612,0.1076025911543258,4.838009637494745e-05,7.116741558250915e-05,252.0,209.0,237.0,194.0,0.02591068434689834,0.06845449674843941,1.7390480768469318e-05,4.5611028110352636e-05,367.0,274.0,344.0,258.0
139,1702,0.303095976507583,2.90291122683796,58,86878,53.643138095549794,79965.63493072198,515,672787,510.64313809554983,665874.6349307218,86,119723,61.09190387090369,88900.73683817983,543,705632,518.0919038709037,674809.7368381798,0.4519834422292449,87.0,0.15309155766944113,0.1774553709659172,8.913698946987915e-05,0.00010413235538310578,95.0,121.0,114.0,121.0,0.07341806381828016,0.13881598730022843,4.922923487671117e-05,8.538284454038466e-05,138.0,121.0,132.0,121.0
140,1713,1.5836250133218863,9.529561211074913,114,150439,100.7860255851976,131806.83805192358,580,679682,566.7860255851978,661049.8380519236,153,208073,111.85704317983135,148252.04688307687,619,737316,577.8570431798315,677495.0468830764,0.21913735169437926,324.0,0.04462911665127731,0.05579798232290418,3.0032044088355328e-05,3.805032053963458e-05,351.0,346.0,343.0,332.0,0.026442821137169465,0.046184233577144754,1.703029616336129e-05,3.082511658909943e-05,364.0,351.0,349.0,346.0
141,1703,0.07044434846300213,1.6798931887577837,98,151036,78.82630269731051,123369.33727481333,562,759362,542.8263026973104,731695.337274813,149,229725,93.91948322866536,146282.18939776014,613,838051,557.9194832286653,754608.1893977599,0.31368422750183084,209.0,0.05851728446480633,0.08736119576773897,3.328801585677543e-05,4.807461600175557e-05,302.0,255.0,320.0,278.0,0.02761136885725868,0.06324994310197865,1.588012542403886e-05,3.526457145341407e-05,356.0,292.0,364.0,315.0
142,1704,0.02518958432600012,1.2402470731004942,126,164567,101.44711125730045,132047.50562835849,729,973739,704.4471112573004,941219.5056283576,191,255359,120.06531240160594,157841.01341774294,794,1064531,723.0653124016059,967013.013417742,0.2057853450327528,335.0,0.04591836734693878,0.06844930184034986,3.595481514799485e-05,5.3979706042601194e-05,347.0,307.0,301.0,250.0,0.021764754255639923,0.05015825479039397,1.6325104691828608e-05,3.881437498801558e-05,394.0,338.0,356.0,295.0
143,1712,1.3774379695120278,7.941697646211005,82,105283,78.83847120479923,101062.28333037981,584,699956,580.8384712047989,695735.2833303801,90,117364,81.10971402541647,104282.33127822107,592,712037,583.1097140254162,698955.3312782213,0.2744449329522213,263.0,0.08685306365258774,0.09344993110186249,6.314722025420135e-05,6.811861610830119e-05,212.0,241.0,176.0,203.0,0.07308641975308643,0.08863485448423342,5.16931213067264e-05,6.427290934469844e-05,139.0,213.0,123.0,182.0
144,1706,0.11297356414399808,2.611587437966536,110,192764,93.27814150588144,165953.9559271815,468,751959,451.27814150588136,725148.9559271819,148,267671,104.03420560862615,187731.74967175358,506,826866,462.03420560862634,746926.7496717541,0.2081505450596126,332.0,0.038677685950413224,0.051866211792450864,2.0236821562647514e-05,2.6330069610801458e-05,382.0,360.0,396.0,390.0,0.02310080350620891,0.04268957371558996,1.1540709033413648e-05,2.1193493815476478e-05,384.0,367.0,400.0,400.0
145,1708,0.06049519129550136,1.6406765071362817,84,140533,69.63982079993127,116171.36625776516,479,734811,464.63982079993116,710449.3662577649,128,210838,83.53808099413145,137763.63249157552,523,805116,478.5380809941313,732041.6324915754,0.2824130749276683,256.0,0.06788548752834467,0.09580785948640047,3.720651680965172e-05,5.2642309862823546e-05,268.5,230.0,292.0,258.0,0.03192138671875,0.06857211021324691,1.8111761126492948e-05,3.857150722585899e-05,335.0,273.0,340.0,296.0
146,1711,0.07450110094450009,2.3510175674241016,66,143953,58.24154100927398,127721.46110563635,399,658441,391.2415410092738,642209.4611056362,104,211706,68.66942368364624,146084.99423518396,437,726194,401.6694236836461,660572.9942351838,0.16937948421003338,375.0,0.09159779614325068,0.11533981379994263,3.177425859254299e-05,3.936850682347059e-05,199.0,188.0,331.0,324.0,0.04040310650887574,0.08518084972299413,1.6202660161801257e-05,3.0953488325724367e-05,279.0,223.0,357.0,343.0
147,1709,0.02367393709146512,1.023181935565614,86,120164,69.61367931559629,97268.554900955,442,579115,425.6136793155963,556219.5549009551,140,202089,85.48850840990887,121754.83031497676,496,661040,441.4885084099089,580705.8303149767,0.2841676431090517,250.0,0.059762033531638725,0.08782666691250453,4.010661977347712e-05,5.878971107114772e-05,301.0,252.0,279.0,230.0,0.025306122448979593,0.06040931684685685,1.618610636578187e-05,3.917272528254591e-05,372.0,302.0,358.0,291.0
148,1701,0.07013984883216652,1.910778276983988,95,130532,78.10963247081565,109249.88987261803,597,712777,580.1096324708158,691494.8898726178,155,207817,96.02107678391776,132321.24769866833,657,790062,598.0210767839178,714566.2476986684,0.24140935683029296,303.0,0.06614958448753462,0.09508256481772362,4.1833065715305794e-05,5.7935793471923576e-05,277.0,233.0,271.0,234.0,0.027346514047866807,0.06486095620462523,1.829359379794951e-05,4.081157204493872e-05,358.0,288.0,339.0,280.0
149,1716,2.2280966313970443,10.60609985346982,96,119176,91.32658251439986,113748.73475225303,560,689701,555.3265825143999,684273.7347522529,114,149036,97.12811862506115,123722.56843275412,578,719561,561.1281186250611,694247.568432754,0.24890433639977036,295.0,0.06076388888888889,0.06658157281520649,4.856051077707704e-05,5.2885512952573354e-05,295.0,311.0,233.0,256.0,0.044475223145583255,0.059480153289008665,3.2395541581248344e-05,4.53540957829757e-05,256.0,305.0,227.0,259.0
150,1715,3.9958896086991778,14.113723633089093,111,117630,107.20679629996155,112425.33967641405,669,713875,665.2067962999614,708670.3396764136,124,135516,110.9983187074321,117834.01559365436,682,731761,668.9983187074317,714079.0155936538,0.25208100851827053,288.0,0.05429754078402727,0.05787780358349787,5.159242946981542e-05,5.6068100045779244e-05,314.0,336.0,220.0,239.0,0.04435483870967742,0.054299049225587,3.984631016453867e-05,5.142862519756013e-05,257.0,326.0,178.0,232.0
151,1808,1.9732422107727463,9.24551345201712,86,97181,83.66950211862006,94848.60265515537,643,720412,640.6695021186198,718079.6026551555,88,99567,84.40922839063495,95730.9920441599,645,722798,641.4092283906348,718961.99204416,0.29008694977511457,237.0,0.08693888588426177,0.09151655877355548,7.628132199035403e-05,7.981981491647081e-05,211.0,243.0,140.0,167.0,0.08329028925619834,0.0900233859560519,7.290983216741751e-05,7.845142075744394e-05,111.0,209.0,71.0,136.0
152,1801,0.3231226564421407,2.8873013954260376,50,73470,43.30284436671564,66131.68167021696,487,714900,480.3028443667157,707561.6816702171,59,85520,46.28149066405018,70073.4782408918,496,726950,483.28149066405024,711503.4782408921,0.4870718528862611,66.0,0.1948,0.2561428929827162,0.00013244184355266935,0.00016178757753689926,65.0,63.0,61.0,70.0,0.14248779086469404,0.22562409913024692,9.939605700579561e-05,0.00014490043099746225,52.0,50.0,51.0,58.0
153,1802,1.1157767651043893,5.349071734982123,60,88458,57.80982014990717,84477.30640864128,577,722885,574.8098201499072,718904.3064086414,70,103252,60.50639981607966,88357.69481872521,587,737679,577.5063998160796,722784.6948187251,0.49003864820674575,61.0,0.16027777777777777,0.17199702797277136,9.238362116569799e-05,0.00010073745380318968,92.0,128.0,106.0,126.0,0.11979591836734693,0.15774448180835388,6.919432463973139e-05,9.258064321401708e-05,67.0,98.0,77.0,110.0
154,1804,1.7575862477129502,6.799416831666747,77,122456,74.29623143422691,117577.69899126324,523,726525,520.2962314342268,721646.6989912634,80,126905,74.94780711892953,118397.42082570982,526,730974,520.9478071189295,722466.42082571,0.47773072962988905,71.0,0.08821049080789341,0.09425775887230489,4.8449625533679505e-05,5.2200506370525834e-05,208.0,234.0,236.0,260.0,0.0821875,0.09274197780150159,4.538835708515979e-05,5.153866714163715e-05,119.0,201.0,143.0,231.0
155,1805,0.5259337610005025,3.969016754571829,63,109820,56.29736901473019,97074.32955520881,420,711821,413.29736901473024,699075.3295552089,72,125651,59.168647284038705,102298.82818477172,429,727652,416.1686472840387,704299.8281847718,0.4195416189445093,109.0,0.10582010582010581,0.13040265759785302,5.9021184016586334e-05,7.418484208602906e-05,164.0,160.0,193.0,185.0,0.08275462962962964,0.11887378136265095,4.6088420939089964e-05,6.730018599966974e-05,114.0,148.0,138.0,167.0
156,1806,1.6924652027604798,6.404977732566582,74,104195,71.75584266994916,100749.81725301052,566,721311,563.7558426699491,717865.8172530106,76,113598,72.26946823463487,102940.9903066986,568,730714,564.2694682346348,720056.9903066987,0.5184350602110012,45.0,0.10336011687363039,0.10949051988919319,6.64398735532994e-05,7.072203353112207e-05,169.0,200.0,164.0,196.0,0.09833795013850416,0.10803807404773311,5.662471871634518e-05,6.79501135883995e-05,91.0,162.0,111.0,164.0
157,1809,1.2210618053459203,5.991649664945433,71,101188,68.41945472432946,98265.69695631061,495,718734,492.4194547243296,715811.6969563107,79,112666,70.37783346814952,101349.95194962142,503,730212,494.37783346814973,718895.9519496214,0.4274198492568462,105.0,0.09819480261852807,0.10519037066902032,7.019564446729262e-05,7.4130155874346e-05,183.0,215.0,153.0,186.0,0.08059605832398654,0.09981302169921293,5.752587247251041e-05,6.998725237046512e-05,122.0,189.0,109.0,156.0
158,1803,1.1753564801288827,5.061365367156858,52,60985,50.12838637492589,59111.261056718606,571,718275,569.1283863749258,716401.2610567188,57,69342,51.13697088657447,60897.39699110992,576,726632,570.1369708865744,718187.3969911102,0.5765594463001642,28.0,0.21116863905325445,0.2264867487662738,0.0001931277560709123,0.00020502928284509808,54.0,76.0,29.0,38.0,0.1772853185595568,0.21802646142243046,0.00015111994694195618,0.00019366017535446477,34.5,55.0,26.0,31.0
