,geoid,carea,cperim,cpolsbypop,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
20,0504,5.764904753899412,15.706015655976849,0.29367700899401367,101,132255,98.17064605507885,128837.32970740252,597,726535,594.1706460550791,723117.3297074022,109,145861,101.19703640658363,134188.66629809822,605,740141,597.1970364065838,728468.6662980979
21,0606,0.047980123359499416,1.4677422275915637,0.2798798585431844,63,104743,56.1360704300469,95100.125194836,466,703136,459.13607043004686,693493.1251948358,74,123289,58.470943753203656,98912.54886437747,477,721682,461.47094375320364,697305.5488643774
22,0647,0.05631500750003895,2.5988074756324857,0.10478178572700128,77,123634,67.91394451167197,108071.46926243084,466,683296,456.91394451167196,667733.4692624308,112,185547,77.48142924122028,126086.74031669367,501,745209,466.4814292412203,685748.7403166936
23,0615,0.15949428790705664,2.305853373667213,0.3769568353575235,29,66070,25.80772571560101,58824.46345573055,394,692141,390.80772571560107,684895.4634557306,44,99057,29.412078434859087,66966.38109987264,409,725128,394.41207843485915,693037.3810998729
24,0624,1.7707124885438934,10.719766626074117,0.1936365128597483,61,74864,54.22358270406397,67121.93766982635,481,701510,474.22358270406386,693767.9376698261,67,81186,55.37280199639947,68340.4118882785,487,707832,475.37280199639946,694986.4118882782
25,0648,0.03761049280191826,1.3626655668344123,0.2545307892600931,68,111773,57.85145999897178,93243.9721567222,458,700387,447.8514599989718,681857.9721567224,106,170073,69.3148589916941,111465.4829849828,496,758687,459.3148589916941,700079.4829849828
26,0619,0.2422377849179996,3.2551653496775113,0.2872801657638206,47,82201,42.97587309288115,75669.7071260223,393,697467,388.97587309288116,690935.7071260223,62,112004,47.29505585602155,83547.84162029099,408,727270,393.2950558560215,698813.841620291
27,0601,7.966218287269484,17.438128387868375,0.32920189385228765,63,79228,61.13970412316928,76619.69768992778,565,704583,563.1397041231693,701974.6976899275,71,88820,63.54192559468359,79780.08936783334,573,714175,565.5419255946836,705135.0893678331
28,0646,0.018174398117500688,0.6851722921629458,0.48648596669114136,50,92794,39.927607944362286,74269.80071774809,374,708235,363.9276079443623,689710.8007177481,76,147482,46.88739966244086,88566.03989425981,400,762923,370.88739966244077,704007.0398942599
29,0629,0.02316208012999973,0.9235503346322668,0.34124498981133683,53,76065,45.956011606683035,65493.955357636536,412,693666,404.9560116066832,683094.9553576363,67,93602,50.07959990749664,70852.95762768576,426,711203,409.0795999074968,688453.9576276855
30,0638,0.025581064431999926,0.9951869382133349,0.32457804570605536,65,100860,58.17899428616087,90538.37673691053,458,673419,451.1789942861608,663097.3767369103,105,172620,68.80847781554111,109304.11660963696,498,745179,461.8084778155409,681863.1166096368
31,0626,0.2410473603455596,3.4012334071122954,0.26184203755390706,47,81614,41.80985396878227,72377.77026579466,362,709636,356.80985396878225,700399.7702657947,56,96295,43.975400674227544,75945.99429891651,371,724317,358.9754006742275,703967.9942989164
32,0643,0.01847347385749946,0.7478088938661709,0.41512336903713404,63,98101,56.14053920958255,86523.27946150352,473,705470,466.1405392095825,693892.2794615035,88,138597,62.59821042482277,96503.76326723158,498,745966,472.5982104248225,703872.7632672313
33,0611,0.1339662905691658,2.389283333993127,0.2948968195472492,56,106608,47.89080564726253,88811.04519669217,476,718474,467.8908056472626,700677.0451966921,70,137952,51.18042177606182,96181.85058231313,490,749818,471.18042177606185,708047.850582313
34,0634,0.012027122135999218,0.6193314366351638,0.39402641331698907,63,84981,54.930107797696216,73179.24806645082,436,705353,427.9301077976963,693551.2480664507,93,125617,63.661968286847575,85083.05119456265,466,745989,436.66196828684747,705455.0511945625
35,0642,0.24025871649050085,4.519492163004415,0.14781201635300698,72,212516,61.06341551443677,181779.5273210621,310,745879,299.06341551443666,715142.5273210624,87,261134,65.34118043863803,194152.17116983206,325,794497,303.34118043863793,727515.1711698323
36,0610,0.486498845610501,4.0411993618051065,0.3743442155029158,37,77059,35.85438981248369,74731.14416396606,400,697524,398.85438981248365,695196.1441639661,42,84949,37.16724508837367,77138.77671874853,405,705414,400.1672450883737,697603.7767187484
37,0609,0.3470190093090002,3.1558978295393354,0.4378418399553793,34,66672,31.182975958326587,61222.607168603114,388,696697,385.18297595832667,691247.607168603,44,92780,33.55040459576053,67658.45601357374,398,722805,387.55040459576065,697683.4560135737
38,0627,0.17846361009100006,2.6022274751488785,0.3311837520356918,79,120533,70.4989122319533,107537.23403778313,505,717769,496.4989122319532,704773.2340377831,104,155474,76.24372827518687,115271.00256788926,530,752710,502.24372827518687,712507.0025678894
39,0641,0.08043161078950067,2.070580709675721,0.2357503266022317,35,87400,32.299162443891646,78345.09607437745,349,682716,346.2991624438918,673661.0960743774,56,154645,38.36026885153953,96148.42501280793,370,749961,352.3602688515397,691464.425012808
40,0653,0.034499329581000784,1.2423585555808236,0.2808837465819792,75,150353,65.92322639491111,136263.8926545559,440,700298,430.9232263949111,686208.8926545561,102,214618,72.71115621952406,150712.62497116983,467,764563,437.71115621952407,700657.62497117
41,0637,0.013831894185500498,0.5731250889296529,0.5291669126521565,60,92234,51.65408614164918,78335.73747429826,526,678903,517.6540861416494,665004.7374742986,102,150918,63.684225543435076,95251.62678752329,568,737587,529.6842255434351,681920.6267875234
42,0616,0.7568916634050017,5.60419952354285,0.30284221093119235,59,108072,56.247425769969475,103725.5354737814,416,704445,413.2474257699693,700098.5354737813,66,123106,57.778068163522576,106932.98495234453,423,719479,414.7780681635225,703305.9849523443
43,0622,0.30461755515949873,4.309487752091899,0.20611684715804826,67,109971,60.656438711788724,98909.63643503805,425,709528,418.6564387117887,698466.636435038,77,125002,63.48256171392732,102910.1800266155,435,724559,421.4825617139273,702467.1800266155
44,0644,0.022011536266149948,0.8784726276419431,0.3584295037454498,59,98754,49.91712883249733,81854.21109932823,473,715676,463.91712883249716,698776.2110993285,91,149117,59.20169061476075,95479.86322252463,505,766039,473.20169061476065,712401.8632225249
45,0631,0.0558369603585004,2.3002827522123432,0.13260783544643936,70,150659,64.63789331439406,138330.0346216912,386,694655,380.63789331439415,682326.0346216912,88,187500,69.80559053151808,149057.8054457522,404,731496,385.8055905315181,693053.8054457522
46,0633,0.07311475798628532,2.4554383213068176,0.15239013433136922,130,193854,111.60760722953556,168062.41196501258,497,686446,478.60760722953546,660654.4119650126,182,270108,127.63076213798121,191406.2381025545,549,762700,494.63076213798104,683998.2381025543
47,0632,0.032366450944999604,1.2950587859730778,0.242507949492636,54,99526,48.17362465603903,89563.73962554475,432,709351,426.17362465603895,699388.7396255449,82,151865,55.91316281411507,104613.29087356797,460,761690,433.91316281411497,714438.2908735679
48,0652,0.07178660674642777,2.403883815835294,0.15610842503267747,67,128336,57.95175013706585,113878.18309780187,444,699429,434.95175013706597,684971.1830978021,97,196795,65.76680568199285,134400.07783795998,474,767888,442.7668056819931,705493.0778379602
49,0645,0.08440668564049995,1.5293081259201668,0.45352028729248467,41,82000,34.8133097071444,68097.87662474297,434,704763,427.81330970714447,690860.8766247431,60,122538,40.5609760684544,81413.60754771552,453,745301,433.5609760684545,704176.6075477154
50,0608,8.522585207096133,18.423062842905807,0.31554227245132027,64,83733,59.92631281827874,75145.32786601633,389,701367,384.9263128182786,692779.3278660164,70,95007,61.641700131254424,78549.72643741094,395,712641,386.64170013125437,696183.726437411
51,0651,1.2771404820463477,7.8177340381710305,0.2625951811401259,62,145046,56.974511050997975,132040.46569904505,389,708565,383.9745110509979,695559.4656990453,78,179347,61.12316974167428,138936.9741878889,405,742866,388.1231697416742,702455.9741878893
52,0640,0.015208563208000184,0.7399683263258081,0.34903725943440717,89,147115,77.87216513530431,129434.78945730244,454,709141,442.87216513530433,691460.7894573028,123,201904,86.90193107461022,144918.20813984078,488,763930,451.9019310746102,706944.2081398406
53,0623,2.559245781046998,12.305978817902846,0.21236822326323132,95,164055,92.2044689710989,160452.67029074163,394,693474,391.2044689710988,689871.6702907418,115,203528,98.3225613532615,171390.00987935276,414,732947,397.3225613532615,700809.0098793529
54,0635,0.04260408287299924,1.349980908776676,0.29376890955342966,60,129756,54.81434181728334,119609.73079187768,370,713955,364.8143418172834,703808.7307918776,72,160128,57.97291130327272,127501.7609051296,382,744327,367.9729113032728,711700.7609051295
