,geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
25,0610,0.4864836807144993,4.285148616402225,38,78184,36.67131582989165,75270.90108749241,401,699950,399.6713158298917,697036.9010874925,42,83648,37.491672894321866,76559.49652141487,405,705414,400.49167289432177,698325.4965214147
26,0653,0.034369923467000574,1.6287969654221708,112,202400,108.33512046116364,194548.01425734823,443,699332,439.33512046116385,691480.0142573481,128,250835,112.16360888869094,204921.17839522305,459,747767,443.16360888869133,701853.1783952229
27,0609,0.3467065685245004,3.514933895912516,39,77639,36.9664343041718,73841.28964025606,387,694271,384.9664343041719,690473.289640256,47,100640,39.272806195314324,80454.58632499904,395,717272,387.2728061953144,697086.5863249989
28,0603,1.7133635190635057,11.750434637328722,66,90693,62.60651805111066,85353.29275685031,483,711596,479.6065180511105,706256.2927568505,82,114086,67.01548122827694,91215.56811291857,499,734989,484.015481228277,712118.5681129186
29,0630,0.034933516559999614,1.4840796107260448,92,144123,88.06430092684452,137218.54725460045,429,703494,425.06430092684434,696589.5472546007,99,158482,90.58574532525684,142376.66682656613,436,717853,427.5857453252567,701747.6668265662
30,0624,1.7719440473279389,11.094957334244691,65,80154,58.252940517835704,73254.84093680503,483,703683,476.25294051783584,696783.8409368051,69,84303,59.04479689518644,74110.13259863372,487,707832,477.04479689518644,697639.1325986339
31,0629,0.02349554125099987,1.1661802155555359,64,92681,60.66442474134086,87386.75130883262,420,704036,416.6644247413408,698741.7513088326,72,101401,62.384330148035424,89605.61275001541,428,712756,418.38433014803536,700960.6127500152
32,0633,0.07339197234917945,2.7313723227366093,157,232968,148.18752763182206,219546.51481057034,497,683092,488.18752763182204,669670.5148105706,190,279505,158.7524021679475,233755.86739841942,530,729629,498.75240216794737,683879.8673984199
33,0649,0.13984221281675027,3.3298028483107283,65,179966,55.458934270005656,154179.99920725197,388,717205,378.4589342700057,691418.9992072518,81,206276,60.94141607281878,163492.660032963,404,743515,383.9414160728189,700731.6600329629
34,0643,0.018237971262499892,0.8568682010063432,90,143858,87.21812073097011,138174.52340701857,474,706007,471.21812073097016,700323.5234070183,95,148806,88.36379222475912,139289.48079391362,479,710955,472.3637922247592,701438.4807939135
35,0605,0.4824858394646174,6.051947969389057,62,93070,54.818476431150806,81193.76308212939,515,702498,507.8184764311508,690621.7630821294,72,108733,58.16551484917218,87198.6587863711,525,718161,511.1655148491722,696626.6587863711
36,0617,0.05022699269620879,1.600829235946676,77,136167,72.5969620113038,127827.49086329578,404,706698,399.5969620113038,698358.4908632956,81,142072,73.192683928281,128778.68889364047,408,712603,400.1926839282809,699309.6888936404
37,0627,0.1781992915470005,3.0762443503168706,96,144388,91.61652752847584,136932.24691655644,500,707863,495.6165275284758,700407.2469165565,109,163236,95.34970634177306,142363.0235738069,513,726711,499.3497063417731,705838.0235738069
38,0626,0.24110454095012684,3.7574202032699313,49,81230,44.31104915391822,73595.96140706641,361,707463,356.31104915391825,699828.9614070664,59,97575,46.63205236204843,77457.27846664214,371,723808,358.6320523620485,703690.2784666424
39,0640,0.014745124380999909,0.9016610011488408,110,189714,107.01431740361376,185407.65810670218,446,701358,443.0143174036137,697051.6581067021,120,208572,109.0704003174697,189610.96333287546,456,720216,445.07040031746965,701254.9633328754
40,0647,0.05692615907348383,2.9333026729689435,100,159757,92.56216797528946,145481.88609795098,477,700977,469.56216797528936,686701.886097951,121,193820,98.01943324554395,155898.27407315155,498,735040,475.01943324554395,697118.2740731515
41,0637,0.014007215823000095,0.7295961971835373,113,158254,109.68257576100346,153913.02044220624,542,704438,538.6825757610036,700097.0204422061,118,166266,110.97447820093821,156065.38886285506,547,712450,539.9744782009384,702249.3888628548
42,0636,1.5094029422779929,7.534793096113572,31,63666,29.066908403979827,60455.25573571813,340,691390,338.0669084039799,688179.2557357182,39,83969,31.06986003973711,65147.06353938276,348,711693,340.06986003973725,692871.0635393828
43,0611,0.13449168010614815,2.792145435878032,57,110132,52.776205952144,98254.23112659428,473,713951,468.77620595214387,702073.231126594,68,134583,55.923786971173136,104920.37084831498,484,738402,471.9237869711732,708739.3708483148
44,0625,0.4333255106970013,4.94884974466435,58,124561,55.828151895102295,118982.10681732833,335,698436,332.8281518951024,692857.1068173283,66,136707,58.381465887397134,122845.25998153645,343,710582,335.3814658873972,696720.2599815363
45,0619,0.2423299055789999,3.708296591474523,59,100106,55.93062164353714,95961.17600524273,397,700376,393.93062164353717,696231.1760052427,67,116584,58.71490531211514,101197.28725834336,405,716854,396.7149053121151,701467.2872583432
46,0616,0.7575795876900003,6.0504592280672025,66,121557,64.84579910493464,120241.01428623375,415,703467,413.8457991049346,702151.0142862339,70,130811,66.00369202287352,123153.30657203903,419,712721,415.0036920228735,705063.306572039
47,0607,0.14816364647799998,1.9967170370954013,83,144322,79.84311625621861,137461.79353504552,436,703689,432.8431162562186,696828.7935350456,93,160059,82.4647429547952,141044.41857429835,446,719426,435.46474295479516,700411.4185742984
48,0601,7.965441387488643,18.58945286251532,64,81770,61.937186086829996,78358.44806967894,566,707125,563.9371860868299,703713.4480696791,71,88820,63.87748181732287,80247.82149566268,573,714175,565.8774818173227,705602.8214956628
49,0652,0.0714387345534515,2.921568265571331,70,134347,64.34234701533154,124048.65130252807,436,690691,430.34234701533165,680392.6513025281,87,183590,69.15434738985621,139382.35381572967,453,739934,435.15434738985635,695726.3538157296
50,0604,3.4979935097340067,12.153403578095016,78,127218,76.78417254877947,125845.21877473152,479,699829,477.7841725487796,698456.2187747315,83,137328,78.40503835257282,129133.14163183393,484,709939,479.40503835257294,701744.141631834
51,0634,0.01213809226450028,0.7310373108111472,81,112260,78.7010970594033,108568.86892296422,434,703232,431.70109705940314,699540.8689229639,86,119825,80.47166545511841,111189.95396656351,439,710797,433.4716654551184,702161.9539665632
52,0620,1.2775645887837226,7.03881567078984,54,84184,47.724849003429604,75583.45320077428,436,698869,429.7248490034297,690268.4532007743,64,94331,50.97445001453226,78761.68857917195,446,709016,432.97445001453247,693446.6885791719
53,0615,0.1597977033672897,2.5954533380969127,37,80477,34.77148634206735,75309.21693942598,396,695315,393.77148634206736,690147.216939426,47,106564,37.34804903021549,81737.22885396749,406,721402,396.34804903021535,696575.2288539674
54,0621,1.7476426918610004,10.629298567793262,96,178796,93.73297181511542,172846.7772585469,390,703021,387.7329718151154,697071.777258547,105,194434,96.0749122734655,176682.75858333486,399,718659,390.0749122734655,700907.758583335
55,0606,0.04805493441950006,1.7162484135995693,78,131448,74.1008748947764,127012.02722818435,463,698464,459.1008748947763,694028.0272281845,87,146042,76.87773277277836,131445.8263823207,472,713058,461.8777327727783,698461.8263823211
56,0623,2.5602401893665,12.801492587375396,104,175953,101.84352937624399,173455.98797688563,394,693630,391.8435293762443,691132.9879768857,119,208537,106.73154959792171,183184.6200193046,409,726214,396.73154959792197,700861.6200193043
57,0644,0.021602998639984057,1.0605153165432124,93,145487,90.232153385172,141142.17425353985,465,700833,462.23215338517196,696488.1742535396,100,151663,91.97711261022778,142678.87702701238,472,707009,463.97711261022783,698024.8770270122
58,0641,0.08034340351049979,2.3399071722381843,42,100872,38.877100148590344,91988.85507188787,350,684706,346.8771001485904,675822.8550718877,59,156644,43.746059992432464,106737.24646645098,367,740478,351.7460599924324,690571.246466451
59,0648,0.037559045771943335,1.5848828843747051,82,146848,75.27877545077925,131227.12475840087,458,702862,451.27877545077934,687241.1247584007,104,178587,81.8864717382193,140766.55467692373,480,734601,457.8864717382193,696780.5546769236
60,0631,0.05584715571650045,2.84760643733755,93,197415,88.7182171941425,186149.17568286945,392,708239,387.71821719414254,696973.1756828693,108,228361,93.52110193005569,195944.77144500503,407,739185,392.5211019300557,706768.7714450049
61,0642,0.2400567034585007,5.155540614595154,73,213724,64.0461081885665,187643.2526075248,309,744134,300.0461081885666,718053.2526075249,89,255702,68.78496265706346,199561.3847632232,325,786112,304.78496265706355,729971.3847632231
62,0639,0.05190547646549997,1.7491643930184269,88,167802,83.47545497133113,157449.96581274722,416,696185,411.4754549713311,685832.9658127475,103,198353,88.09349396716837,166709.12848735575,431,726736,416.0934939671682,695092.128487356
63,0650,0.7016324958309976,6.210298536460727,71,150290,65.66505112603063,138947.63038082968,360,684079,354.66505112603073,672736.6303808298,90,205793,71.31108465767626,154637.95454851154,379,739582,360.3110846576763,688426.9545485118
64,0618,0.18399145622299776,3.1386671681325686,84,127218,80.20518014374885,121842.35501829875,475,698066,471.20518014374915,692690.3550182987,114,172491,88.72451479531523,134220.74645935677,505,743339,479.7245147953155,705068.7464593569
65,0628,0.0556282616264995,1.9634871759095545,98,125983,94.05328761541962,121432.53817474385,514,701772,510.0532876154194,697221.5381747441,112,144746,97.68467051822704,127212.0945616907,528,720535,513.6846705182268,703001.0945616908
66,0622,0.3045088919420001,4.65153666829277,86,142931,80.91617667324363,133989.79418962143,426,710506,420.9161766732436,701564.7941896216,92,149911,82.69779902965648,136109.638147147,432,717486,422.69779902965655,703684.6381471471
67,0632,0.031957741601999795,1.7472529345460739,76,136074,70.7255642027741,126661.30758042126,429,702142,423.72556420277397,692729.3075804211,86,156390,73.75051239944219,133493.27982782706,439,722458,426.75051239944224,699561.279827827
68,0612,0.010795226192499865,0.6797643305096697,51,81541,46.15768015340295,74728.8020984992,500,692537,495.15768015340296,685724.802098499,60,96103,49.24779317069121,79583.79608970955,509,707099,498.24779317069124,690579.7960897095
69,0608,8.521901993922446,19.65664134599572,72,97201,68.25684349728152,89285.38247992899,389,700750,385.2568434972815,692834.3824799294,83,123051,71.25848634548485,95718.53109314988,400,726600,388.25848634548487,699267.53109315
70,0638,0.02598810635899999,1.2845805169264153,102,166464,99.06284291510073,160184.59311897948,471,698364,468.0628429151005,692084.5931189794,122,209478,104.76029613000564,172300.5242860386,491,741378,473.7602961300053,704200.5242860386
71,0651,1.2761186125498305,8.189546891306287,80,184928,76.83678208003523,176075.3816028708,389,707329,385.8367820800351,698476.381602871,87,210312,78.65942595393379,181114.70663513962,396,732713,387.6594259539337,703515.7066351396
72,0613,0.027167863512856508,1.2666805170756867,49,65295,44.812554883138425,59121.7560227466,578,696319,573.8125548831383,690145.7560227464,59,78102,48.07605942325282,63096.404166208515,588,709126,577.0760594232527,694120.4041662085
73,0614,0.07108090988753972,2.0245956806318257,79,126071,69.65669413516989,110757.50954066338,450,699378,440.6566941351699,684064.5095406636,91,143964,73.72934499720104,117125.99770592927,462,717271,444.72934499720105,690432.9977059293
74,0803,13.395608563456811,21.986032722022586,56,68918,55.63322446497984,68410.63044678426,549,716550,548.6332244649798,716042.6304467842,58,73435,55.894512554766244,68997.20258530906,551,721067,548.8945125547662,716629.202585309
75,0807,0.0958366022835004,2.8819195152055084,76,117989,74.27438387077373,113304.10069492894,490,713962,488.2743838707739,709277.100694929,85,133078,77.32040989086788,118269.39599417847,499,729051,491.320409890868,714242.3959941786
76,0805,1.9584805467745048,8.060772554360538,36,56323,35.979170113968536,56280.691773009945,439,719205,438.9791701139685,719162.69177301,37,57849,36.24287556994507,56683.10629883012,440,720731,439.242875569945,719565.1062988301
77,0801,0.05235752055900044,2.589002315654129,130,197935,128.29012338948664,195657.23317988575,579,716321,577.2901233894868,714043.2331798858,136,208158,129.42004366741594,197533.721720058,585,726544,578.4200436674158,715919.721720058
78,0802,2.0875983919501744,10.573814843727947,90,141402,86.35351074466791,135737.44133439782,508,729446,504.353510744668,723781.4413343976,93,147079,87.03571598082836,137002.0194479425,511,735123,505.0357159808284,725046.0194479424
79,0806,0.13146491490299894,3.800035407363912,98,161406,93.29960735742769,151985.55354732886,460,708485,455.2996073574276,699064.5535473289,109,185556,96.95989443028091,160322.81644865448,471,732635,458.9598944302808,707401.8164486546
80,0804,10.317904169569363,18.724478160841013,79,123835,76.81908769500434,119284.5246935934,507,725227,504.8190876950043,720676.5246935934,88,141797,79.75052613062087,125055.18978284135,516,743189,507.75052613062087,726447.1897828416
81,0901,0.19510701719259005,3.7513905575862103,109,170685,107.85941119006979,168660.74465699474,535,716092,533.8594111900701,714067.7446569947,111,174720,108.53486200793027,170032.9248055302,537,720127,534.5348620079305,715439.92480553
82,0905,0.3590620439034069,4.393922059802028,132,200803,130.97808851063957,199220.03974266653,504,712433,502.9780885106394,710850.0397426665,135,206938,131.92617732101388,201158.32188285465,507,718568,503.92617732101377,712788.3218828546
83,0902,0.5741403888575803,4.360133486042601,98,145483,92.99394508115515,139425.18084158393,492,712679,486.9939450811552,706621.1808415838,102,149481,94.24612779951056,140669.76239836882,496,716677,488.24612779951065,707865.7623983688
84,0904,0.13308251370214522,2.7090274404818,88,128378,81.96753221044985,121011.97536571285,511,706537,504.96753221045,699170.975365713,93,136465,83.64403943887403,123762.91295719314,516,714624,506.6440394388741,701921.9129571933
85,0903,0.1357902319407646,2.8717953065988118,103,149814,93.34567983560595,137547.63939067847,528,712292,518.345679835606,700025.6393906785,110,159646,95.50513978057303,140417.24105088788,535,722124,520.505139780573,702895.2410508879
86,1000,0.5448325545205064,4.337819319648382,73,114939,69.20475088175603,110733.0123318358,569,897489,565.2047508817556,893283.0123318356,76,115384,70.08240351084129,110873.18618848202,572,897934,566.0824035108409,893423.186188482
87,1198,0.018373548309999824,0.6457342401350269,35,44285,34.33101825928248,43475.041414913816,450,601723,449.33101825928253,600913.041414914,35,44285,34.33101825928248,43475.041414913816,450,601723,449.33101825928253,600913.041414914
88,1211,0.6473592539198769,5.061446863880052,62,133889,58.18716455652106,128185.11036745664,385,697685,381.1871645565208,691981.1103674569,68,141168,59.74860816963036,130128.79749428476,391,704964,382.7486081696303,693924.797494285
89,1212,0.22101497097150014,2.8134469581483454,93,150265,88.91476034493743,145242.47144076572,444,686371,439.9147603449375,681348.4714407654,102,162496,91.6596685314372,148586.63873757483,453,698602,442.6596685314373,684692.6387375747
90,1224,0.028081290033999826,1.1084555668912264,91,159376,88.22170526843504,153901.3335084058,443,692114,440.22170526843513,686639.3335084057,104,178269,92.55601755946628,160285.15255316952,456,711007,444.55601755946634,693023.1525531694
91,1219,0.20834725523979145,4.303270525067743,82,96137,72.28345057511261,87559.63218177155,544,691087,534.2834505751124,682509.6321817712,104,110960,80.70036285954325,93250.31570476486,566,705910,542.7003628595431,688200.3157047646
92,1223,0.04343687249683527,1.7128709994437468,96,172963,90.562636521646,166745.18593393278,419,674234,413.56263652164597,668016.1859339329,125,214644,99.08032725330132,177872.42604213807,448,715915,422.0803272533014,679143.4260421385
93,1220,0.6324352726839987,6.034129698567136,150,259256,139.33645530470642,241706.1948392116,389,692537,378.33645530470636,674987.194839212,182,316823,149.54331971430997,260850.61523921142,421,750104,388.54331971431,694131.6152392116
94,1218,0.40023860572766173,3.313001757544493,59,92407,55.28591751811865,85366.46982135189,402,689120,398.2859175181188,682079.469821352,73,116109,60.10583749934632,92486.71447221027,416,712822,403.10583749934636,689199.7144722104
95,1209,0.4539589962289992,4.139373013384892,47,200408,44.686531842025616,189365.73886429708,171,678458,168.68653184202557,667415.738864297,55,233728,46.76257451800309,199467.30694109015,179,711778,170.7625745180031,677517.3069410903
96,1202,2.1806814772260554,11.022642876309797,66,99354,60.28743273213193,91840.72323951057,459,689771,453.28743273213206,682257.7232395104,74,107701,62.827058652369615,94389.20230763328,467,698118,455.8270586523696,684806.2023076331
97,1213,0.053615368015413056,1.847822967607716,67,78022,54.83705818637825,65344.44245774271,513,664870,500.8370581863784,652192.4424577425,100,114269,66.96289085485357,78078.70281224647,546,701117,512.9628908548536,664926.7028122462
98,1227,0.055424027629819364,2.3005551293407445,99,152031,91.39813496780495,141650.27540197878,482,705408,474.39813496780505,695027.275401979,109,172362,94.27791000437323,147986.878134684,492,725739,477.2779100043733,701363.8781346842
99,1208,0.4933042893561004,4.023838110599643,51,108354,43.495713978887174,92727.69159487779,404,707881,396.4957139788872,692254.6915948776,62,121799,47.942481212308046,98250.73255991338,415,721326,400.94248121230805,697777.7325599131
100,1210,0.3340740746089991,4.53523284719084,100,252984,95.85675438171008,243655.8869081286,313,696264,308.85675438171023,686935.8869081289,116,289752,100.44655325300563,254348.25365936142,329,733032,313.44655325300573,697628.2536593617
101,1206,0.679264697513671,5.887893229165381,92,141038,76.3568958188933,121648.00334730193,397,694495,381.3568958188932,675105.0033473017,100,154093,78.89944728087626,125800.90070171135,405,707550,383.89944728087613,679257.9007017112
102,1216,0.2308128929373407,2.6734005387349566,42,77784,37.450333215243134,73160.09607067914,445,686992,440.4503332152432,682368.096070679,53,89054,40.809178383520134,76562.48420587188,456,698262,443.80917838352013,685770.4842058718
103,1221,0.061975145392500076,1.7042020385800514,92,161193,88.31593825028095,154049.45930277568,386,700334,382.31593825028085,693190.4593027754,101,177496,91.12488296843263,158331.04941078604,395,716637,385.12488296843264,697472.0494107858
104,1205,0.3696952315400007,10.807154709565706,197,397540,180.54923326355114,367204.03987602657,390,699124,373.5492332635512,668788.0398760266,241,469426,193.14390946369042,386618.45308166463,434,771010,386.1439094636905,688202.453081665
105,1204,0.4809645139308367,6.371693404851624,124,222596,112.83684753487623,207060.1650222352,359,697902,347.8368475348762,682366.1650222349,151,264978,122.07025103375251,221335.0291413375,386,740284,357.07025103375236,696641.0291413373
106,1226,0.5473059883879711,8.728041590010697,68,113360,63.42040315939093,107610.2343075094,381,649151,376.42040315939096,643401.2343075094,105,157721,73.96525732734456,120048.98905322721,418,693512,386.9652573273446,655839.9890532271
107,1225,0.7698836100290067,5.540053629517875,84,185589,80.95207825046319,178053.03333335285,319,694575,315.9520782504633,687039.0333333529,96,204471,85.1637172644022,184409.18832087232,331,713457,320.1637172644022,693395.1883208725
108,1222,0.04337380090841366,2.6551607918386866,172,244635,157.30981788292803,224091.36241459879,510,681200,495.3098178829278,660656.3624145982,210,295510,169.36811977016296,239360.9199919972,548,732075,507.36811977016265,675925.9199919965
109,1214,0.07021392952723915,2.7614795481498677,122,183491,112.69560449780116,172817.8720425744,585,683872,575.6956044978011,673198.8720425742,142,206300,119.64690925053127,181181.1784181957,605,706681,582.646909250531,681562.1784181957
110,1217,1.6481625989060966,7.978530448748691,118,174600,111.573510670815,165855.99730520725,471,689539,464.573510670815,680794.9973052074,129,199434,114.7701841596932,173170.07547061337,482,714373,467.77018415969314,688109.0754706135
111,1215,0.2079453853925,3.099738022388882,91,154066,86.38525356039214,146600.94737302294,431,703008,426.38525356039213,695542.9473730229,99,168717,88.25938642690474,150162.8555188134,439,717659,428.25938642690477,699104.8555188132
112,1201,1.080171816245262,6.103179752501407,47,59972,45.14820811095934,58593.630540629274,432,694113,430.1482081109594,692734.630540629,53,64491,47.0471848152188,60075.1229734846,438,698632,432.0471848152189,694216.1229734843
113,1203,1.8040456995936296,7.975799464214599,75,143501,71.89993095350043,138713.36128916257,392,696459,388.89993095350036,691671.3612891628,85,158275,75.00008363040992,143056.4306657462,402,711233,392.0000836304098,696014.4306657462
114,1207,0.13832345986999986,2.814051700460905,62,164020,57.89888847986512,154546.45715875813,350,687100,345.8988884798651,677626.4571587578,71,192053,60.03448088720814,161859.79869092352,359,715133,348.0344808872082,684939.7986909235
115,1310,1.8269336758968997,9.079040676661489,89,222221,86.5920930363241,214106.82656155125,389,687872,386.592093036324,679757.8265615513,103,272474,89.8815108641394,227123.1789810364,403,738125,389.8815108641393,692774.1789810365
116,1304,0.12731466925649876,2.4213840756458467,85,184201,79.67632231262013,173222.91683827597,334,694099,328.6763223126202,683120.916838276,95,209037,81.98342314697871,178868.92558363694,344,718935,330.9834231469788,688766.9255836369
117,1311,0.27813510456950113,3.560211214053338,95,187054,91.98335150420135,180984.93159924567,327,690700,323.98335150420144,684630.9315992455,104,205672,95.07172086960831,187163.98250434,336,709318,327.0717208696084,690809.9825043398
118,1305,0.0672374532980001,1.5066946053897337,73,142401,70.48100841808508,137393.9047726112,479,687319,476.4810084180851,682311.904772611,87,168161,74.23220677794383,145344.81525109336,493,713079,480.2322067779439,690262.8152510931
119,1306,0.07690124090000003,1.8907792222687991,92,197682,89.94274660242694,193508.19182953626,357,692572,354.9427466024269,688398.1918295365,97,208116,91.1642448225984,195928.55406334013,362,703006,356.1642448225984,690818.5540633404
120,1314,0.9254557289231108,6.0994564582598265,82,166051,81.29148599924433,164628.3215874631,393,694135,392.2914859992443,692712.3215874629,82,166051,81.29148599924433,164628.3215874631,393,694135,392.2914859992443,692712.3215874629
121,1302,2.4178479051067163,9.756020731780897,113,161416,109.21049095304787,156041.88979837915,523,695104,519.2104909530478,689729.889798379,119,169943,111.06570422876824,158849.73076455275,529,703631,521.0657042287683,692537.7307645526
122,1303,0.9810662270640156,6.496244332278363,94,219132,89.37278013751902,207864.59509922203,353,694789,348.37278013751893,683521.5950992223,107,243991,92.6116928374008,213722.70060367708,366,719648,351.6116928374008,689379.7006036773
123,1301,2.066250935204611,11.066886364763961,82,133224,77.38634205718995,126990.35226994865,462,692706,457.3863420571902,686472.3522699486,85,138298,78.10870443230678,128559.07983454832,465,697780,458.108704432307,688041.0798345483
124,1308,2.1834977595865617,13.05727474962667,107,195448,105.42013549534089,192096.206836637,460,693364,458.42013549534096,690012.206836637,112,200397,107.04609728800604,193571.2482454727,465,698313,460.04609728800614,691487.2482454729
125,1313,0.18226950212299986,3.7484441369050248,98,265252,94.25832495508308,255981.1515219333,293,692810,289.258324955083,683539.1515219333,112,293545,98.3206363472545,264594.7675007583,307,721103,293.32063634725444,692152.7675007583
126,1307,0.10180212897850004,2.2110454819738723,79,199502,77.5707179085617,193836.6903717258,299,692977,297.5707179085616,687311.6903717256,88,229622,80.19425903339081,201193.27744048322,308,723097,300.19425903339084,694668.277440483
127,1309,1.3654272191658818,7.5789645938310075,84,140308,83.34519584985794,139087.11846305992,397,689413,396.3451958498579,688192.1184630599,90,151747,84.67115709002834,141867.54185527013,403,700852,397.6711570900282,690972.5418552703
128,1312,2.068380113013704,11.610802882903176,86,135205,85.39218986002156,133885.01233538284,461,689095,460.3921898600215,687775.0123353829,90,145472,86.67079608311626,137038.01143367216,465,699362,461.67079608311616,690928.0114336719
