,geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
124,1314,0.9256380800460366,5.8773945851850735,48,266749,47.547625609687245,264333.71457114123,123,694135,122.54762560968727,691719.7145711413,48,266749,47.547625609687245,264333.71457114123,123,694135,122.54762560968727,691719.7145711413
125,1301,2.0681758363043703,10.296184810211992,56,243932,53.42532707785706,233445.6575874315,162,694743,159.425327077857,684256.6575874315,59,258132,54.204411874727754,236527.7971007541,165,708943,160.2044118747277,687338.797100754
126,1307,0.10190684638750004,1.9851119163537867,44,302117,41.310177790677905,281411.2646257341,113,702095,110.31017779067787,681389.2646257343,50,352220,42.7064913668761,291799.60193135444,119,752198,111.7064913668761,691777.6019313546
127,1310,1.827169045898112,8.158806517874002,55,346091,52.76159522256784,327523.24755649467,145,697676,142.76159522256782,679108.2475564945,62,402755,54.968536525902216,346295.35931751237,152,754340,144.9685365259022,697880.3593175123
128,1305,0.06752825845200079,1.310065310850698,41,191920,35.878040568783824,168579.8421391333,187,692851,181.87804056878383,669510.8421391335,52,249722,39.020643715317966,185008.73661529328,198,750653,185.020643715318,685939.7366152933
129,1501,0.04799404270214293,1.4003379231940878,43,166521,37.354073875727416,150384.9433478654,172,666023,166.3540738757274,649886.9433478654,51,188756,39.94405582070088,156415.94669413698,180,688258,168.94405582070087,655917.9466941371
130,1502,1.3937859590118538,13.278657521350123,92,445181,80.21974602677075,389078.46469452506,140,655419,128.2197460267707,599316.464694525,100,472103,82.74411545863931,397926.10208670935,148,682341,130.7441154586393,608164.1020867093
131,1601,11.884208658082931,25.89196981520984,51,260674,50.48443125730786,258529.6093582221,138,787676,137.48443125730782,785531.6093582222,52,267725,50.62219587813732,259500.9876996907,139,794727,137.6221958781373,786502.9876996906
132,1602,12.573483689996197,20.950394280985343,29,137076,28.748660893594888,135381.65286296222,160,779906,159.74866089359492,778211.6528629622,30,140989,28.99651744219905,136351.51553765027,161,783819,159.99651744219906,779181.5155376503
133,1702,0.3032377203494832,3.0634312162184885,50,214045,44.956886750992105,192686.52807520016,179,703953,173.95688675099214,682594.5280752,65,276186,50.160755416917326,213603.70606785078,194,766094,179.16075541691725,703511.7060678507
134,1703,0.06784696817350074,1.9551109127203257,75,332635,64.29429187652914,281929.9180453546,165,733351,154.29429187652917,682645.9180453549,102,443379,71.63209781219673,311958.8825467125,192,844095,161.6320978121968,712674.8825467126
135,1711,0.08030102161750058,2.6379671809370544,49,244877,46.711831963271074,233847.3440570047,140,652245,137.7118319632711,641215.3440570045,76,397540,55.167021978979434,281610.47543305607,167,804908,146.16702197897948,688978.475433056
136,1715,3.9917720304528346,14.763952878246801,68,271922,64.77861210222214,256046.29044028226,195,728938,191.77861210222213,713062.2904402823,72,289348,65.80860468968915,260186.62627466363,199,746364,192.8086046896891,717202.6262746637
137,1708,0.0591959348480003,2.0075035653505258,58,279440,49.81927094981585,238889.0537561117,147,701443,138.8192709498158,660892.0537561114,84,416027,57.32887677367654,279630.7525668589,173,838030,146.32887677367648,701633.7525668585
138,1707,0.017565698014273923,1.2634191112887874,77,276899,65.97190570408085,231046.8426854449,215,671819,203.97190570408085,625966.8426854446,131,471702,80.44898150350444,280719.75463714,269,866622,218.4489815035044,675639.75463714
139,1713,1.593507276374721,9.987252820670337,68,281713,62.78042081806213,259566.7251252693,181,687337,175.78042081806208,665190.725125269,87,375217,69.78404173028443,293000.4099055033,200,780841,182.78404173028446,698624.4099055032
140,1706,0.10971767786849937,3.0928478123019314,78,409144,68.49026919014953,360287.88988751743,153,733152,143.4902691901496,684295.8898875172,103,541007,75.93673102287526,400109.6239645298,178,865015,150.93673102287534,724117.6239645298
141,1714,0.4564348979904959,5.745495814984193,77,554464,71.12164004056802,510814.6439643719,112,751768,106.12164004056801,708118.6439643719,87,611456,74.63573050753884,530990.2743600997,122,808760,109.63573050753885,728294.2743600996
142,1710,0.08833346002338993,2.1841587419105477,52,263828,43.023472260646066,224344.45240933844,149,699349,140.0234722606461,659865.4524093383,68,341133,47.70263580660781,246973.38334858272,165,776654,144.70263580660782,682494.3833485828
143,1709,0.02934753719152192,1.369118855803107,59,256478,50.7021486212116,221453.78854264106,152,664421,143.7021486212116,629396.7885426411,92,412407,59.82044045611124,264689.5595909909,185,820350,152.82044045611133,672632.559590991
144,1712,1.3774411242141398,8.13849095135018,49,198263,48.820100540534575,197487.4318747844,177,710709,176.82010054053458,709933.4318747842,49,198263,48.820100540534575,197487.4318747844,177,710709,176.82010054053458,709933.4318747842
145,1717,1.9696471697126237,11.107328725784269,84,289072,79.80501353654174,273700.4948639397,207,711342,202.80501353654185,695970.4948639397,96,332433,82.41854007601276,283146.3205302496,219,754703,205.41854007601285,705416.3205302497
146,1705,0.02736746845347631,1.4768532741449842,74,287212,63.984448048901605,244971.29229913253,208,734198,197.98444804890158,691957.2922991327,101,399850,72.52574581409816,281516.0042342785,235,846836,206.52574581409812,728502.0042342788
147,1716,2.227311904728047,10.878536043492554,61,257227,58.2110178343736,246385.38603816825,165,714949,162.21101783437356,704107.3860381681,73,302867,62.15918229236382,261616.9218540777,177,760589,166.15918229236377,719338.9218540776
148,1704,0.014522971939500556,1.5379956808337831,87,377720,76.26635482830702,330990.33267053065,171,685556,160.2663548283071,638826.3326705304,117,530659,85.42369918686296,380633.3604915985,201,838495,169.42369918686302,688469.3604915985
149,1718,2.9227890312355345,12.374176591478523,79,293870,73.0805423858585,269202.77186425106,186,725279,180.0805423858585,700611.771864251,97,366117,78.73269436388452,291319.59218328353,204,797526,185.73269436388446,722728.5921832834
150,1701,0.07194774980504884,2.3302031194678183,70,284845,57.925551247944355,236075.33419751553,189,700951,176.92555124794438,652181.3341975155,110,424941,68.59881330385988,276446.3283068344,229,841047,187.59881330385983,692552.3283068347
151,1806,1.6942684773462462,6.499905840880312,47,230119,46.57338789474291,227860.800917443,165,722138,164.57338789474287,719879.800917443,47,230119,46.57338789474291,227860.800917443,165,722138,164.57338789474287,719879.800917443
152,1804,1.7525347521554255,7.006235018096132,43,206958,42.126440466193856,202781.34341074122,159,719225,158.1264404661939,715048.343410741,46,221627,43.229946486823025,207567.20175452394,162,733894,159.22994648682302,719834.2017545238
153,1802,1.1152015740386791,5.480103625852599,39,177509,38.13380078845977,174190.98004864907,175,715273,174.13380078845987,711954.980048649,47,213973,40.75907055775947,185405.44947493414,183,751737,176.75907055775951,723169.4494749344
154,1803,1.1750830486908659,5.176752139792063,37,154298,35.30334353762505,147783.3483873057,182,721729,180.303343537625,715214.3483873056,39,163823,35.52291352806264,148818.6451736848,184,731254,180.5229135280626,716249.6451736847
155,1807,0.0831207546545003,1.2989343526963053,32,170540,29.752856749756273,160725.72301678473,181,720047,178.75285674975632,710232.7230167849,35,183331,30.39721181987976,163285.2454003134,184,732838,179.39721181987977,712792.2454003134
156,1805,0.5319036617205032,4.237481702854891,34,182828,32.136837540003775,175267.38859883914,148,720648,146.13683754000382,713087.3885988392,44,228188,35.206960167821215,188735.06525745452,158,766008,149.20696016782122,726555.0652574545
157,1801,0.32452325045641217,2.9744776076490047,38,168374,32.67052128604118,150892.5443346075,165,720607,159.67052128604118,703125.5443346074,41,175820,33.944276696775745,154019.26970287118,168,728053,160.94427669677572,706252.2697028712
158,1809,1.2196039700596928,6.222239423317312,41,201851,39.845173865617696,197092.8497856896,154,721329,152.84517386561774,716570.8497856895,42,207590,40.10919668153532,198608.07672624078,155,727068,153.10919668153537,718086.0767262406
159,1808,1.97538932861656,9.953411871718423,48,182396,47.62483909094962,181433.6525951372,177,718755,176.62483909094962,717792.652595137,50,189304,48.28693580269723,183695.16766922487,179,725663,177.28693580269726,720054.1676692248
160,1902,3.4551750622689803,11.691839199465385,68,247850,67.91862467181268,247430.19200020732,201,761624,200.91862467181275,761204.1920002074,68,247850,67.91862467181268,247430.19200020732,201,761624,200.91862467181275,761204.1920002074
161,1903,2.4605248620162987,8.37147134646014,34,110241,33.86894130848782,109744.57587304176,198,761612,197.86894130848785,761115.5758730419,34,110241,33.86894130848782,109744.57587304176,198,761612,197.86894130848785,761115.5758730419
162,1904,6.496666951402345,14.134909477552586,54,162628,53.85557285935326,162229.4238075722,224,761571,223.8555728593533,761172.423807572,54,162628,53.85557285935326,162229.4238075722,224,761571,223.8555728593533,761172.423807572
163,1901,3.4447519675629104,12.826908925237296,52,182736,51.93441824610529,182487.12523033595,202,761548,201.9344182461053,761299.125230336,52,182736,51.93441824610529,182487.12523033595,202,761548,201.9344182461053,761299.125230336
164,2003,0.2069022696921244,2.240058144730594,26,92564,25.7418388931613,91951.14528808564,202,708899,201.74183889316132,708286.1452880857,27,96688,26.078026298776678,93337.58214884343,203,713023,202.0780262987767,709672.5821488434
165,2001,14.161078964201383,21.02653260132692,46,134195,45.14756652827549,131819.4571555563,201,714684,200.14756652827546,712308.4571555561,46,134195,45.14756652827549,131819.4571555563,201,714684,200.14756652827546,712308.4571555561
166,2004,3.798709161219215,11.162717085925014,24,71891,23.985783480951184,71850.57756134798,182,712939,181.9857834809512,712898.577561348,25,73516,24.207718042532182,72211.2212239171,183,714564,182.2077180425322,713259.221223917
167,2002,3.837574659366117,11.52516554717661,55,209043,54.427113390456654,206764.49680603086,185,716596,184.42711339045658,714317.496806031,57,214977,55.042907214312315,208731.72174577246,187,722530,185.0429072143123,716284.7217457726
168,2106,1.1558141118809986,7.677966235560946,34,127471,33.55558599460756,126051.16190028278,190,722413,189.55558599460758,720993.1619002826,36,141432,34.017492125027964,129422.72336517574,192,736374,190.017492125028,724364.7233651757
169,2104,1.2010514789417412,9.831858726770617,67,259762,65.10845090352609,251674.60506937388,174,719878,172.10845090352612,711790.6050693736,71,276861,66.09972665366078,256088.30245843655,178,736977,173.09972665366078,716204.3024584366
170,2105,2.990785249429982,11.586625899983234,64,239499,63.49987486872032,237418.8483868141,194,726565,193.49987486872016,724484.8483868146,64,239499,63.49987486872032,237418.8483868141,194,726565,193.49987486872016,724484.8483868146
171,2103,0.08963784221964423,1.6405425804700946,23,98953,22.446008247173058,96361.93611967436,186,720287,185.44600824717307,717695.9361196746,26,108823,23.33167812525097,99571.04919518276,189,730157,186.33167812525105,720905.049195183
172,2102,1.935491531998075,13.200128306537572,66,263362,64.66721299667476,256553.4620263754,175,727459,173.66721299667478,720650.4620263753,67,269036,65.03777871504627,258656.05191241525,176,733133,174.03777871504624,722753.0519124152
173,2101,3.2960115990065795,17.649438529847536,86,294872,85.73717217608608,294120.1952580056,196,722765,195.73717217608615,722013.1952580055,87,297117,85.971669752177,294646.64231632964,197,725010,195.9716697521771,722539.6423163295
174,2201,1.4149327891092682,17.42821454250132,78,302517,71.112356620001,279674.93817508925,193,731015,186.11235662000095,708172.9381750894,105,396513,79.00646568699035,306894.5551763974,220,825011,194.0064656869903,735392.5551763973
175,2202,0.3566198198920244,8.034505880516503,91,335580,80.81744302873884,297147.65216278186,267,738488,256.8174430287389,700055.6521627819,118,441495,88.17357570748459,328682.0448911421,294,844403,264.1735757074846,731590.0448911423
176,2206,1.075006629079761,12.618250944656936,69,345162,62.56040140804411,311799.4093534077,147,793064,140.5604014080441,759701.4093534077,86,417441,67.17728445698309,332568.71380207967,164,865343,145.1772844569831,780470.7138020792
177,2204,3.1734719186430937,13.956532719722388,49,211957,48.056934043104256,206368.66771806352,180,759483,179.05693404310423,753894.6677180638,51,220783,48.35484050019738,207686.66966053058,182,768309,179.35484050019738,755212.6696605308
178,2205,3.6696908566434456,20.11349207533232,66,288809,64.70282541964303,282153.9190556809,188,754340,186.70282541964298,747684.919055681,70,311741,65.43426591257722,286404.90285138827,192,777272,187.43426591257716,751935.9028513884
179,2203,1.8932651916728984,9.887565829577168,25,116992,24.33040707377069,115450.45422207148,160,745993,159.33040707377074,744451.4542220712,28,130425,25.580055564706694,120929.32839403338,163,759426,160.58005556470675,749930.3283940331
180,2302,8.716885389635276,22.736398707038664,62,215769,57.00506995575416,199350.63254940574,198,660391,193.00506995575415,643972.6325494057,64,220743,57.575936979401334,200740.21135902655,200,665365,193.57593697940132,645362.2113590265
181,2301,1.054019739983664,11.097559474357881,67,291094,60.30284374798494,265929.96996648697,145,643777,138.30284374798492,618612.9699664869,74,316743,62.9786417316292,275948.5602308171,152,669426,140.97864173162918,628631.5602308168
182,2401,1.1936102952502703,13.912056248974336,84,356361,75.59133833303783,322597.47104977164,169,729269,160.59133833303784,695505.4710497713,95,406954,78.8642669261665,337190.1009542754,180,779862,163.86426692616647,710098.1009542751
183,2407,0.1332815978890012,3.5550327433860613,67,262308,59.61705241985813,232997.7929046561,201,712008,193.61705241985814,682697.7929046564,92,361549,66.49223921004335,257885.36559451453,226,811249,200.4922392100434,707585.3655945145
184,2406,0.5409321403604591,8.987599164610574,73,343908,67.74658015758804,319874.6103944496,167,741060,161.74658015758806,717026.6103944498,85,391647,70.86381008809835,332984.60591427627,179,788799,164.86381008809832,730136.6059142764
185,2405,0.4331021685639449,4.500158926829557,59,287703,53.43040237577138,259549.93618803105,152,724845,146.43040237577137,696691.936188031,71,343878,57.35108828086553,279020.2887565285,164,781020,150.35108828086553,716162.2887565282
186,2403,0.08803015408319664,5.242219652359786,124,535034,107.47533434723343,464132.306616111,176,727875,159.47533434723334,656973.3066161112,174,735815,122.5836057349275,523856.6119678436,226,928656,174.5836057349275,716697.6119678437
187,2408,0.23483937096443955,5.1151650241120485,70,285964,64.19925945490728,261816.39526578394,173,708170,167.19925945490732,684022.395265784,97,410710,72.65514178461045,300474.1984812287,200,832916,175.6551417846104,722680.1984812286
188,2402,0.10914846791411248,4.646831433125147,92,376628,76.75907412393333,320883.5046700161,180,706187,164.75907412393326,650442.5046700161,131,539318,88.36323085717669,369288.50837473065,219,868877,176.36323085717663,698847.5083747304
189,2404,0.08439176300180687,2.9542968355377965,76,330073,68.09031543700465,292295.18301287625,170,699916,162.09031543700468,662138.1830128762,93,427515,72.89627275210555,319496.9238063576,187,797358,166.89627275210563,689339.9238063578
190,2501,0.6785062593656197,5.2881857269805215,46,195063,45.24271677852445,192165.36782147372,174,729379,173.2427167785245,726481.3678214739,47,198023,45.49720961217717,192918.66660908578,175,732339,173.4972096121772,727234.666609086
191,2503,0.22317028714150786,3.3687994988830585,52,263665,50.5980736623926,256715.63694419613,156,724078,154.5980736623926,717128.6369441963,55,279426,51.2900647511733,260528.21158899122,159,739839,155.2900647511733,720941.2115889911
192,2502,0.4858597852953911,4.519101303381496,47,239448,46.47998405512835,237373.97057281673,159,721383,158.4799840551284,719308.9705728169,51,258627,47.59735990805195,243232.5182007866,163,740562,159.59735990805197,725167.5182007867
193,2506,0.16110376644948984,2.672002714516544,58,295422,52.89264043600774,269566.79948633263,147,725575,141.89264043600775,699719.7994863322,63,324565,53.968220531004754,275776.14712447533,152,754718,142.96822053100482,705929.1471244751
194,2508,0.09835080971682048,2.961813436351003,66,284366,60.7190610884809,262633.21565292444,160,683570,154.71906108848088,661837.215652924,91,398102,67.64828339552264,294037.0133727028,185,797306,161.64828339552258,693241.0133727025
195,2507,0.019498037941297952,1.3991635270781697,68,259388,59.09378252958275,227352.08089878946,198,749949,189.09378252958274,717913.0808987892,96,369030,65.95066453723696,255494.52907043614,226,859591,195.950664537237,746055.5290704359
196,2504,0.1971203386405565,3.4530923286632564,70,386571,66.33916181954072,367406.82215062506,136,708140,132.33916181954072,688975.8221506255,80,428813,68.76810865268841,378007.2933990637,146,750382,134.7681086526884,699576.2933990641
197,2505,0.07921809543299672,2.2290643042123404,72,344654,65.84449078648643,315697.43811223214,154,726025,147.84449078648638,697068.4381122321,87,390829,69.33305352233516,325680.6206931148,169,772200,151.33305352233515,707051.6206931147
198,2509,0.37870517916032814,8.628785210671646,92,377913,83.80122943795425,345747.753486958,172,715775,163.8012294379542,683609.7534869582,98,403170,85.92231871609002,355287.79959881795,178,741032,165.92231871609,693149.7995988183
199,2603,0.7692738388114976,6.040005668242532,61,290435,59.771198138184786,283754.4690093273,161,708529,159.77119813818481,701848.4690093275,66,315359,60.76474512238279,288646.4267228629,166,733453,160.76474512238286,706740.4267228631
200,2611,0.12540513800199862,2.9527351439936136,81,302218,79.49852335901477,296742.0034741946,192,706982,190.49852335901485,701506.0034741941,83,308540,80.11715761907024,298677.44794163236,194,713304,191.11715761907033,703441.447941632
201,2604,2.5051430688954963,9.033560777305755,60,253209,59.126377119393425,248801.2281782968,180,701902,179.12637711939342,697494.2281782966,62,263868,59.62562198313418,251486.9911565682,182,712561,179.62562198313418,700179.9911565679
202,2606,1.0300565170421188,4.8802963697972315,44,180907,41.632827889971736,172251.3492933836,171,706878,168.63282788997182,698222.3492933835,45,182427,41.9132189346428,172677.54368128366,172,708398,168.91321893464286,698648.5436812837
203,2605,0.6939982753363154,6.959368300548832,58,230305,55.26325953723095,220102.30463849808,209,694470,206.26325953723102,684267.3046384981,64,258284,57.22047079999232,229392.76083254788,215,722449,208.2204707999924,693557.7608325479
204,2607,1.216186898682068,7.5826292904718295,59,248785,58.137196721302956,246315.25534984836,175,706980,174.13719672130298,704510.2553498484,59,248785,58.137196721302956,246315.25534984836,175,706980,174.13719672130298,704510.2553498484
205,2610,1.2083653338615492,5.750039353089354,69,264306,61.21470990781218,240458.9569929147,170,691187,162.2147099078122,667339.9569929147,79,303500,64.37362635655813,253190.7438360325,180,730381,165.37362635655813,680071.7438360322
206,2602,0.985907913242306,5.538375282420732,60,260728,53.945925629080904,237765.1713144557,154,703347,147.9459256290809,680384.1713144558,67,298971,55.6986351675691,246094.28742877571,161,741590,149.6986351675691,688713.2874287758
207,2613,0.05288754283579141,1.8550576977965303,86,252777,81.97537629296257,242249.5397537358,270,706345,265.9753762929625,695817.5397537358,98,284103,84.84278766303804,248306.4579798627,282,737671,268.842787663038,701874.4579798627
208,2612,0.11954042369725335,2.546835193571153,53,216107,52.223628346985166,212660.22911527575,196,702769,195.22362834698518,699322.2291152757,60,238319,53.939563902837115,218001.172493809,203,724981,196.93956390283714,704663.172493809
209,2609,0.05205460790409221,1.7884236731002,66,250418,60.16369851285224,230915.73306774415,206,704592,200.16369851285225,685089.7330677441,72,262728,61.86257894702009,234827.7779848899,212,716902,201.8625789470201,689001.7779848897
210,2608,0.4382785943160018,4.096550095498154,52,180235,50.76120543753485,176260.9694458086,209,709158,207.76120543753487,705183.9694458088,52,180235,50.76120543753485,176260.9694458086,209,709158,207.76120543753487,705183.9694458088
211,2601,7.8212409320799186,39.83545940786389,107,334417,95.07465670099343,297439.4601064468,214,680708,202.0746567009936,643730.4601064475,121,364898,99.81238595592849,308203.2267182983,228,711189,206.81238595592862,654494.2267182986
212,2614,0.055036575382047884,2.5007970752420343,99,308084,93.1589306949692,293909.3219270262,238,704614,232.15893069496926,690439.3219270261,114,353405,96.38679002051977,302440.63672675274,253,749935,235.38679002051973,698970.6367267529
213,2708,9.275572623604438,19.39149395725989,50,201707,47.17706988626847,192380.98677765453,181,659012,178.17706988626847,649685.9867776546,57,224569,49.30979876645512,198580.18446558574,188,681874,180.30979876645515,655885.1844655857
214,2704,0.10760985875374636,1.5620616390121906,33,134878,31.45446369081939,128873.53213269086,171,659818,169.45446369081938,653813.5321326907,37,150863,32.44603739395569,133284.57376125356,175,675803,170.4460373939557,658224.5737612535
215,2702,0.7423860101563783,5.403433348133697,37,173869,35.52374542887922,167593.21258136551,144,660795,142.52374542887924,654519.2125813655,44,206204,37.518927610057936,177365.22732857536,151,693130,144.51892761005794,664291.2273285757
216,2707,10.762359305021324,20.907958583653926,72,235045,69.88131334096363,225989.7123888156,200,665340,197.8813133409636,656284.7123888156,75,248830,70.66547588223993,229122.94192331703,203,679125,198.66547588223992,659417.941923317
217,2701,3.534830281812507,12.740061965972178,41,166677,39.72025541331972,160178.32487265044,168,670616,166.72025541331973,664117.3248726504,41,166677,39.72025541331972,160178.32487265044,168,670616,166.72025541331973,664117.3248726504
218,2705,0.042092203351999716,1.0693819893117955,29,108095,27.91019126791328,103581.39974165695,198,662883,196.91019126791332,658369.3997416571,32,116810,28.41769262420609,105013.5873974992,201,671598,197.41769262420613,659801.5873974992
219,2706,0.9021769690470304,6.893801448044339,51,286368,50.6212964576722,283956.17573157314,126,655917,125.62129645767223,653505.1757315735,53,296455,51.37178513337311,287323.45940311305,128,666004,126.37178513337312,656872.4594031132
220,2703,0.1724823135554993,2.4469310436969067,50,235562,48.76810621282696,229940.84409810536,144,664206,142.76810621282698,658584.8440981053,55,259085,49.539502823130604,233500.94481880692,149,687729,143.53950282313056,662144.9448188067
221,2804,1.9945217861137785,8.806275747574821,39,208795,35.25519495668219,192373.84540182608,145,728558,141.25519495668217,712136.8454018262,47,227881,37.78522173108915,198517.00554008968,153,747644,143.78522173108917,718280.0055400898
222,2801,2.718118093870016,9.79907252189891,49,235135,48.8778829135168,234611.3636825492,160,738676,159.87788291351671,738152.3636825492,51,249979,49.69369651457085,240611.19812659532,162,753520,160.6936965145708,744152.1981265955
223,2802,3.988665452911302,17.338791189623887,54,241616,52.71570988962719,235060.31779386054,192,748075,190.71570988962716,741519.3177938604,60,265099,54.4030405966676,241825.7531822699,198,771558,192.40304059666755,748284.7531822695
224,2803,3.1868077839679145,15.032088412015838,61,303924,57.76617512848586,288121.25045718823,158,740808,154.76617512848588,725005.250457188,64,321909,58.861235058094394,293684.61281104037,161,758793,155.8612350580944,730568.6128110401
225,2908,5.276492394024396,13.777730441016814,59,247812,57.92106580028124,242084.84175375558,175,751697,173.9210658002813,745969.8417537555,61,258697,58.52713029638874,245390.146148755,177,762582,174.52713029638875,749275.1461487549
226,2901,0.06355444570233551,1.5347809805152424,37,146887,34.987924940385774,139469.60453153355,193,737305,190.9879249403857,729887.6045315338,47,203400,37.901227539552394,155865.74760449902,203,793818,193.90122753955242,746283.7476044992
227,2906,5.021786834312988,16.68498834455717,72,264032,69.5425462777562,250576.4027829379,197,750867,194.5425462777562,737411.4027829381,79,299082,72.27080163651776,263472.04470078694,204,785917,197.27080163651772,750307.044700787
228,2904,3.918517547352959,14.191757732773707,51,227232,49.55928339373958,221508.2552503928,163,752257,161.55928339373958,746533.2552503926,55,244028,50.155134948231776,224058.25143047218,167,769053,162.15513494823176,749083.251430472
229,2907,1.6701055645380465,6.802337269437588,27,147835,26.856809174392108,147383.98730201108,150,748683,149.85680917439208,748231.9873020112,28,152470,27.061633281400056,148333.34703799293,151,753318,150.06163328140002,749181.347037993
230,2902,0.12848742506965993,2.3235678786768053,52,251768,45.43293980973981,217517.86005906475,151,767453,144.43293980973982,733202.8600590647,69,322472,48.7863439601056,231352.9145808713,168,838157,147.7863439601056,747037.9145808714
231,2905,0.6633173494210008,6.462235443486126,50,206827,46.98058341456869,192390.41312909086,215,744220,211.98058341456863,729783.4131290909,58,254506,49.248765159812244,205102.6608310224,223,791899,214.24876515981217,742495.6608310225
232,2903,1.873314052111632,9.67874492197824,68,327598,64.92323065481226,312819.30593232,149,736445,145.92323065481233,721666.3059323198,82,393737,69.35973484074967,334266.6483175597,163,802584,150.3597348407497,743113.6483175595
233,3000,45.07762484892736,35.130959653540906,46,108144,45.95535154545229,108031.83303973476,271,989415,270.95535154545223,989302.833039735,46,108144,45.95535154545229,108031.83303973476,271,989415,270.95535154545223,989302.833039735
234,3103,18.96611652184813,26.868581504583588,60,180997,59.94899201410968,180779.80200982263,191,609053,190.94899201410968,608835.8020098226,60,180997,59.94899201410968,180779.80200982263,191,609053,190.94899201410968,608835.8020098226
235,3101,2.501806123113922,10.000274107333793,48,178739,47.823038188527576,178038.99503964215,161,605675,160.82303818852753,604974.9950396421,50,189281,48.31050494242674,180602.5766192836,163,616217,161.3105049424267,607538.5766192836
236,3102,0.14656635549444832,2.035293072275876,21,73750,20.391066279612247,70865.87405797816,180,611613,179.39106627961223,608728.8740579782,21,73750,20.391066279612247,70865.87405797816,180,611613,179.39106627961223,608728.8740579782
237,3201,0.0272164880720009,0.7502473742667024,34,138330,31.85661118528285,128837.09203260546,177,666177,174.85661118528287,656684.0920326054,46,181898,35.676616388479154,142746.0850072033,189,709745,178.6766163884792,670593.0850072032
238,3203,0.7449781542741132,4.572989257822974,25,110137,22.055920995238115,98887.97342190599,163,686195,160.05592099523813,674945.973421906,29,128411,22.96314127392266,103302.44332174094,167,704469,160.9631412739227,679360.4433217411
239,3202,15.536099640597232,18.721629354323326,23,61826,22.48668950224184,59116.14585981446,181,680318,180.48668950224186,677608.1458598145,23,61826,22.48668950224184,59116.14585981446,181,680318,180.48668950224186,677608.1458598145
240,3204,13.629173031284951,18.02013519138746,36,132024,34.001825334790894,123897.16033143453,166,667861,164.00182533479088,659734.1603314347,42,159724,35.72702364796119,132236.67527767824,172,695561,165.7270236479612,668073.6752776783
241,3301,0.7598816526197479,6.853685801698665,57,258039,55.58691533631292,253705.8666831083,148,650698,146.58691533631284,646364.8666831085,59,268233,56.480636082611426,258260.16866911808,150,660892,147.48063608261134,650919.1686691183
242,3302,1.9238389945114767,11.909920248871147,69,335036,68.17331277900347,330765.631760725,145,660474,144.1733127790034,656203.6317607249,70,338297,68.48161816139685,331771.0156127098,146,663735,144.4816181613968,657209.0156127097
243,3408,0.0180709298807527,1.3135261708253894,55,221822,51.08805011119314,205711.3589073751,183,737053,179.08805011119313,720942.3589073748,83,322739,59.13678038118296,233566.48762691984,211,837970,187.13678038118297,748797.4876269195
244,3403,0.2670806607743782,3.2134883461001444,57,241461,54.62062197581761,234641.90899035172,175,725324,172.62062197581767,718504.9089903516,67,279267,56.80286517597267,242493.7885551822,185,763130,174.8028651759727,726356.788555182
245,3407,0.272072360221681,3.6779573990270698,73,374652,70.2765347322357,360085.6831016779,148,728866,145.27653473223572,714299.6831016777,88,443639,73.27940285539839,373840.6186431639,163,797853,148.27940285539844,728054.6186431637
246,3405,0.28372382627940224,3.893670367258416,60,300451,58.04779796888425,288081.4458224559,151,729057,149.0477979688843,716687.4458224559,66,335990,59.10835425716838,294606.6839950961,157,764596,150.10835425716846,723212.6839950961
247,3401,0.10082229060975847,2.0772100817516765,46,205074,44.80161623073501,199770.17401571732,178,734466,176.80161623073502,729162.1740157173,49,214562,45.34040932216571,201563.9166117041,181,743954,177.34040932216567,730955.9166117043
248,3409,0.028552491911009108,1.2065871468793952,54,285714,51.399966885754225,271102.3614814473,152,732813,149.39996688575425,718201.3614814474,62,332300,52.90336674313591,280746.69236648193,160,779399,150.90336674313596,727845.692366482
249,3412,0.11588655379408533,2.7072174216358755,61,308443,58.96752709410625,299572.4449099377,151,724713,148.96752709410632,715842.4449099373,73,366402,61.426882990147455,312084.2573603176,163,782672,151.42688299014745,728354.2573603175
250,3404,0.1938829597040109,2.886272758299264,67,342230,62.75017387355869,323018.41072126525,150,735340,145.75017387355862,716128.4107212651,76,369347,64.72584634270139,328580.0067850277,159,762457,147.72584634270132,721690.0067850278
251,3410,0.021796983753943774,1.1927738853725425,62,259982,52.044667415659454,218535.39636973324,198,731259,188.04466741565943,689812.3963697335,85,358518,57.48392853365132,242022.8633172677,221,829795,193.48392853365132,713299.8633172676
252,3406,0.062110887557998914,2.62904518553954,74,340012,66.46309696785431,305476.0425252004,156,701733,148.4630969678543,667197.0425252004,88,400576,70.61071806860524,323489.3158568091,170,762297,152.61071806860525,685210.315856809
253,3411,0.1471988059924994,2.550190070232653,64,319522,61.8148911417574,310011.58183485485,153,730228,150.8148911417574,720717.581834855,71,359636,63.30663486095334,318295.09860320715,160,770342,152.30663486095338,729001.0986032074
