,geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1,cpolsby,rank_cpolsby,dpolsby_0.5,dpolsby_pro_0.5,dpop_polsby_0.5,dpop_polsby_pro_0.5,rank_dpolsby_0.5,rank_dpolsby_pro_0.5,rank_dpop_polsby_0.5,rank_dpop_polsby_pro_0.5,dpolsby_0.1,dpolsby_pro_0.1,dpop_polsby_0.1,dpop_polsby_pro_0.1,rank_dpolsby_0.1,rank_dpolsby_pro_0.1,rank_dpop_polsby_0.1,rank_dpop_polsby_pro_0.1
26,0613,0.027167863512856508,1.2666805170756867,33,137391,29.280360247711315,122902.90249130431,188,689775,184.2803602477113,675286.9024913043,39,159612,31.561720547752376,131097.01675758878,194,711996,186.56172054775243,683481.016757589,0.21278017875688351,212.0,0.17263544536271808,0.21494444272871513,3.654187946752895e-05,4.470581820390065e-05,410.0,419.0,406.0,416.0,0.12754766600920447,0.18728422489369353,2.7947725870375876e-05,3.976864911093638e-05,401.0,413.0,399.0,411.0
27,0634,0.01213809226450028,0.7310373108111472,53,177721,52.14894238966389,174514.6837821638,200,699931,199.14894238966392,696724.6837821637,57,191498,53.51993689181329,179426.5894989105,204,713708,200.51993689181327,701636.5894989104,0.28541790373549736,314.0,0.0711997152011392,0.0732296560203345,2.2160406996473827e-05,2.2876903899093306e-05,311.0,298.0,361.0,350.0,0.06278855032317636,0.07000456703786141,1.9462206654144434e-05,2.1794084198750384e-05,317.0,300.0,365.0,352.0
28,0652,0.0714387345534515,2.921568265571331,50,212172,45.37506863498403,194061.30628991406,152,676330,147.37506863498405,658219.3062899138,65,304678,49.84608047586664,223438.66625995308,167,768836,151.84608047586661,687596.6662599528,0.10517476249134596,66.0,0.0608,0.0715796269129194,1.5023894023446452e-05,1.7478039463881233e-05,271.0,291.0,292.0,306.0,0.039526627218934914,0.06111411928948546,8.282310698460513e-06,1.3772637019755431e-05,206.0,268.0,199.0,271.0
29,0615,0.1597977033672897,2.5954533380969127,23,125374,20.856460848639863,112748.77270129023,143,694696,140.85646084863987,682070.7727012901,30,168921,22.867684090778326,126443.0526828938,150,738243,142.86768409077834,695765.0526828937,0.2980944885846505,326.0,0.27032136105860116,0.32381394159580235,4.4195681399934374e-05,5.365445572483585e-05,426.0,429.0,418.0,421.0,0.16666666666666666,0.2732056250945753,2.5872121982187425e-05,4.3518374602733116e-05,418.0,427.0,393.0,419.0
30,0628,0.0556282616264995,1.9634871759095545,61,215499,57.24096144557368,203398.4065017929,182,706872,178.24096144557362,694771.406501793,69,240343,59.54336194131535,211731.03548969812,190,731716,180.54336194131528,703104.0354896983,0.18132146291335094,166.0,0.04891158290782048,0.054399345755303544,1.5221247955009876e-05,1.6793717537743906e-05,212.0,219.0,295.0,295.0,0.039907582440663725,0.050923098478419346,1.2667169910868088e-05,1.5683772990927542e-05,210.0,214.0,296.0,295.0
31,0647,0.05692615907348383,2.9333026729689435,57,260140,53.43127763670697,240260.29410409497,157,688574,153.431277636707,668694.2941040951,73,336543,57.39744229498226,258642.0995132735,173,764977,157.3974422949823,687076.0995132737,0.0831396113689829,42.0,0.048322560787934746,0.0537431086167386,1.0175045225986122e-05,1.1584134962997288e-05,208.0,210.0,197.0,212.0,0.03246387689998124,0.047776308525920276,6.754096387878073e-06,1.0270850494929413e-05,154.0,200.0,148.0,196.0
32,0640,0.014745124380999909,0.9016610011488408,66,310967,64.89536639668701,305918.8334754989,159,695514,157.89536639668702,690465.8334754986,73,338047,66.71307019119851,312887.26125100674,166,722594,159.7130701911985,697434.2612510064,0.22791438275918635,246.0,0.03650137741046832,0.03749229347053181,7.1924569073716685e-06,7.377849027092723e-06,135.0,122.0,121.0,105.0,0.03115030962657159,0.03588546704237714,6.323247468693069e-06,7.124059113665429e-06,145.0,130.0,134.0,107.0
33,0644,0.021602998639984057,1.0605153165432124,53,227679,50.60335603248394,217523.61772770356,155,696876,152.6033560324839,686720.6177277035,56,238527,51.60124041964887,221475.73628922226,158,707724,153.60124041964883,690672.7362892224,0.24137373564509385,265.0,0.05517977928088288,0.05959439894644346,1.3443413509408313e-05,1.4513336056100905e-05,248.0,246.0,271.0,268.0,0.05038265306122449,0.0576865331869841,1.2439096340424832e-05,1.4080562499395487e-05,266.0,254.0,294.0,276.0
34,0645,0.08375881122449984,1.759504885293207,32,166676,29.32289029055449,152117.8617372357,133,688721,130.32289029055448,674162.8617372358,41,223437,31.886550545280077,169086.0427929163,142,745482,132.88655054528007,691131.0427929162,0.33998473250086353,359.0,0.1298828125,0.15156787163819155,2.4791179310172122e-05,2.91342874148308e-05,387.0,394.0,374.0,378.0,0.08447352766210589,0.13069709893232745,1.4932309345367609e-05,2.4173797494136508e-05,367.0,386.0,324.0,366.0
35,0609,0.3467065685245004,3.514933895912516,26,144926,23.88623165577137,131932.9193268564,140,708571,137.88623165577135,695577.9193268564,31,168736,25.095692510339475,138493.9672809775,145,732381,139.09569251033946,702138.9672809775,0.35264490215232336,368.0,0.20710059171597633,0.24167160311378805,3.373578050475615e-05,3.996128476797669e-05,421.0,424.0,396.0,406.0,0.15088449531737774,0.22085910715402207,2.5722997153179613e-05,3.660676605545345e-05,411.0,423.0,391.0,406.0
36,0642,0.2400567034585007,5.155540614595154,47,265712,41.812667262661094,238899.4887358452,133,737217,127.8126672626611,710404.4887358453,61,357497,46.013159666956476,268189.26508695463,147,829002,132.01315966695645,739694.2650869546,0.11349462047410804,74.0,0.06020823902218198,0.07310686373623662,1.0441743117665995e-05,1.2447302848127694e-05,267.0,297.0,206.0,230.0,0.039505509271701156,0.06235239106452488,6.486505264769246e-06,1.028417530847168e-05,205.0,272.0,138.0,197.0
37,0608,8.521901993922446,19.65664134599572,38,178280,35.570512963541724,164494.44023595427,130,700264,127.57051296354177,686478.4402359542,46,224965,38.10936300108165,178149.66500412926,138,746949,130.1093630010817,700133.6650041292,0.27715822547470836,307.0,0.09002770083102493,0.10082542130882373,2.2032133241989404e-05,2.5370232933071993e-05,351.0,352.0,359.0,361.0,0.06521739130434782,0.08958703668274236,1.4759139523309554e-05,2.2060275943793608e-05,323.0,345.0,321.0,355.0
38,0653,0.034369923467000574,1.6287969654221708,70,331009,65.35110081414919,307099.97364436096,151,712199,146.35110081414922,688289.9736443608,77,380536,67.04995174049468,317894.18056481646,158,761726,148.0499517404947,699084.1805648163,0.16280004703758166,145.0,0.030816326530612243,0.03426811206087792,6.50012569915001e-06,7.298134869564115e-06,98.0,104.0,92.0,99.0,0.02664867599932535,0.03293148620483963,5.260260864835148e-06,6.917741338591223e-06,107.0,106.0,97.0,104.0
39,0605,0.4824858394646174,6.051947969389057,37,183437,31.837919856930558,156723.3261522914,163,710543,157.8379198569305,683829.3261522915,41,204757,32.93756513163309,162292.3678876695,167,731863,158.93756513163308,689398.3678876696,0.16554042450140008,149.0,0.11906501095690285,0.15571196250604785,2.1116235020218895e-05,2.784071864159518e-05,380.0,399.0,350.0,375.0,0.09934562760261749,0.14650200648360642,1.7456303169721678e-05,2.6174238619072015e-05,384.0,397.0,346.0,376.0
40,0643,0.018237971262499892,0.8568682010063432,54,250001,52.303755907587345,242962.4330794697,156,703473,154.30375590758732,696434.4330794696,57,264148,53.26845004850334,246855.5931372747,159,717620,155.2684500485033,700327.5931372746,0.3121464059099571,338.0,0.053497942386831275,0.05640410916066996,1.1255477955996265e-05,1.1797825797385437e-05,239.0,228.0,222.0,217.0,0.048938134810710986,0.05471962306727269,1.0284895429453788e-05,1.1492520698849673e-05,259.0,240.0,242.0,226.0
41,0639,0.05190547646549997,1.7491643930184269,55,273600,51.14229238163945,254528.31818457477,147,702216,143.14229238163944,683144.318184575,61,309151,52.43552582274708,262219.2891068936,153,737767,144.43552582274705,690835.2891068939,0.21318752612988867,213.0,0.04859504132231405,0.05472774911280452,9.380771006463528e-06,1.0544846079513079e-05,209.0,220.0,186.0,190.0,0.04111797903789304,0.05253185924153197,7.719299906406267e-06,1.0047204517321153e-05,217.5,226.0,178.0,188.0
42,0604,3.4979935097340067,12.153403578095016,52,220745,51.156971400165006,216494.4743792164,169,707397,168.15697140016496,703146.4743792166,53,224299,51.319153508854754,217070.86959349972,170,710951,168.3191535088547,703722.8695934998,0.2976000664485773,325.0,0.0625,0.06425474819956027,1.451715330092861e-05,1.5002103971157834e-05,278.5,262.0,285.0,276.0,0.060519757920968316,0.063910846513894,1.4131393658242321e-05,1.4934771173719424e-05,306.0,282.0,313.0,285.0
43,0631,0.05584715571650045,2.84760643733755,56,300047,51.14870468269756,274409.1815653509,132,711160,127.1487046826976,685522.181565351,66,369583,54.298240932298434,298605.5073514381,142,780696,130.29824093229846,709718.5073514379,0.08654679534212631,45.0,0.042091836734693876,0.04860071521327533,7.899302469120129e-06,9.103832002624598e-06,179.0,190.0,142.0,158.0,0.032598714416896234,0.04419437863371633,5.715549381716901e-06,7.959586443675976e-06,156.0,184.0,116.0,142.0
44,0601,7.965441387488643,18.58945286251532,37,141229,36.8086024650413,140495.92994764517,172,701726,171.8086024650413,700992.9299476453,41,157772,38.042332556007686,145832.4639502672,176,718269,173.04233255600772,706329.4639502671,0.28965864535608027,318.0,0.1256391526661797,0.1268078817327453,3.518194133174855e-05,3.551290104843454e-05,384.0,377.0,403.0,394.0,0.10469958358120167,0.11956885905199371,2.8855410776154727e-05,3.3212295680632376e-05,389.0,378.0,402.0,394.0
45,0651,1.2761186125498305,8.189546891306287,49,258742,47.2650066968928,246587.40786687264,141,703374,139.26500669689275,691219.4078668728,56,301225,49.657868430517595,259097.95225388446,148,745857,141.65786843051757,703729.9522538844,0.23910087157319662,262.0,0.05872553102873802,0.06233939122378971,1.0506364144603067e-05,1.1367740027264919e-05,263.0,258.0,210.0,204.0,0.047193877551020405,0.057446629854172954,8.220032675521754e-06,1.0482818698778071e-05,244.0,252.0,198.0,202.0
46,0611,0.13449168010614815,2.792145435878032,41,204380,36.72472787235112,177665.69078503386,149,732066,144.7247278723512,705351.6907850339,46,238833,38.52342124705864,189002.97287226265,154,766519,146.5234212470587,716688.9728722628,0.21678499125396272,219.0,0.08863771564544913,0.10730638611570346,1.7525622280415875e-05,2.2345937208504387e-05,349.0,358.0,321.0,343.0,0.07277882797731569,0.09873186741834802,1.3437988236847054e-05,2.0062888136120727e-05,341.0,362.0,308.0,343.0
47,0632,0.031957741601999795,1.7472529345460739,50,221081,46.57875942461565,206034.47006168094,153,705132,149.57875942461558,690085.470061681,57,253797,48.748242703781074,216057.06417644615,160,737848,151.74824270378105,700108.0641764463,0.13154501287944784,97.0,0.0612,0.0689436214536382,1.4426719353412163e-05,1.6256352706762046e-05,272.0,284.0,282.0,287.0,0.04924592182209911,0.06385659264761412,1.1454969468405093e-05,1.4997820070610178e-05,261.0,281.0,273.0,287.0
48,0602,3.580148955839907,16.63202293275352,62,243830,57.96815961158764,226980.03060823586,153,672552,148.96815961158762,655702.030608236,70,284564,60.89922334383728,241661.72919647853,161,713286,151.89922334383724,670383.7291964786,0.16263754499683913,144.0,0.039802289281997916,0.04433170426719924,1.1312317638829238e-05,1.272715191861075e-05,158.0,169.0,223.0,238.0,0.032857142857142856,0.04095736846909773,8.808537065729924e-06,1.1479096519821203e-05,159.0,162.0,210.0,224.0
49,0624,1.7719440473279389,11.094957334244691,42,175576,39.02627836074418,166294.09850568848,146,701074,143.02627836074416,691792.0985056886,44,187801,39.42508032535136,168590.57104838328,148,713299,143.4250803253513,694088.5710483835,0.18088751606375142,164.0,0.08276643990929705,0.09390777751550775,2.2742256838736514e-05,2.5016233564357768e-05,342.0,343.0,362.0,357.0,0.07644628099173553,0.09227412339790278,2.022440782549685e-05,2.442015014937704e-05,349.0,348.0,370.0,368.0
