geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
5402,2.167656982139158,16.869682105896477,124,166890,123.86869973945726,166696.70697872533,487,620862,486.86869973945755,620668.7069787254,124,166890,123.86869973945726,166696.70697872533,487,620862,486.86869973945755,620668.7069787254
5401,1.7176746696463399,12.259820282214914,140,158243,139.359542558005,157703.02845536216,588,615991,587.3595425580049,615451.028455362,140,158243,139.359542558005,157703.02845536216,588,615991,587.3595425580049,615451.028455362
5403,2.608472273658495,13.204214792780945,118,139980,117.67423343801774,139615.71678193417,517,616141,516.6742334380178,615776.7167819341,118,139980,117.67423343801774,139615.71678193417,517,616141,516.6742334380178,615776.7167819341
