geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
5305,4.864371833882516,12.076156785561938,30,125057,29.444729917667868,122229.38118882527,159,677398,158.44472991766787,674570.3811888252,30,125057,29.444729917667868,122229.38118882527,159,677398,158.44472991766787,674570.3811888252
5303,2.8945268297565048,11.75421753872568,39,156441,38.38146114392667,152795.65969867638,170,683062,169.38146114392666,679416.6596986764,40,160350,38.48943767334813,153217.73995218484,171,686971,169.4894376733481,679838.739952185
5307,0.0853284965844994,1.8064850689517442,31,130654,28.9104759129814,123455.61751748636,147,671262,144.91047591298138,664063.6175174863,38,155556,30.671111622933854,129889.73520108582,154,696164,146.67111162293384,670497.7352010858
5306,2.7499735034910104,8.626478022473036,32,126899,30.110733943836024,118839.23916386928,158,673374,156.110733943836,665314.2391638691,37,154923,31.658524236901563,127617.47888784339,163,701398,157.65852423690154,674092.4788878431
5310,0.2810541361189994,3.9316287481040346,46,222442,43.47717993865118,209571.25674744352,135,657203,132.4771799386512,644332.2567474435,60,287566,46.99116174891549,226130.9162840023,149,722327,135.9911617489155,660891.9162840024
5302,0.6456420436955012,5.754675384981537,43,184322,38.82906300637575,164552.42218736812,144,638164,139.82906300637575,618394.4221873682,61,279825,43.964694513612194,190877.8962389957,162,733667,144.96469451361222,644719.8962389958
5308,2.315895467944482,12.831995634289191,66,336841,59.76287876194927,302069.7767461292,136,680171,129.76287876194925,645399.7767461292,76,397514,62.73821879168614,321101.66151292436,146,740844,132.73821879168614,664431.6615129244
5304,6.026420858181996,18.511290247219254,19,75242,18.99999656925592,75241.99236687049,129,660319,128.99999656925593,660318.9923668706,25,105733,21.046791096405425,85841.01402418013,135,690810,131.04679109640543,670918.0140241804
5309,0.06949933526000025,2.349339432266313,43,209013,39.159816644301316,187774.63645361856,135,666773,131.1598166443013,645534.6364536186,58,276315,43.603910108758164,208767.30030627898,150,734075,135.60391010875816,666527.3003062791
5301,2.078000935755506,11.535341460167084,61,305826,55.07911830488698,274968.17044527986,145,716814,139.079118304887,685956.1704452799,78,392701,59.878348766848404,299478.10598778777,162,803689,143.8783487668484,710466.1059877878
