geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
2602,0.9857738990388039,5.768040095845114,102,163448,94.55939067516915,151854.70855601475,474,702764,466.5593906751693,691170.7085560147,114,177019,98.09922402929996,155792.67550775205,486,716335,470.09922402930016,695108.6755077519
2607,1.2169632885990744,7.706325559433642,128,179909,127.29085740216152,178813.44815267815,556,706970,555.2908574021615,705874.4481526782,128,179909,127.29085740216152,178813.44815267815,556,706970,555.2908574021615,705874.4481526782
2606,1.0302474309058252,4.947836068517418,77,97579,72.62482917011685,92577.8020009956,572,704289,567.624829170117,699287.8020009955,80,101688,73.59543182394243,93871.3495431055,575,708398,568.5954318239425,700581.3495431053
2604,2.505707558215002,9.130038765731147,114,162759,113.06570502658991,161675.51054499196,548,703393,547.0657050265901,702309.5105449919,117,167519,113.62346374907459,162428.18804391453,551,708153,547.6234637490749,703062.1880439145
2605,0.6945110981512026,7.173017545584607,117,151033,111.69286359200977,144878.03423603065,636,702063,630.6928635920098,695908.0342360309,122,156085,113.56845582590788,146781.92478478004,641,707115,632.5684558259078,697811.9247847802
2612,0.1193906595420251,2.6826670293389188,108,148860,107.09375309784393,147891.51315404242,590,705078,589.093753097844,704109.5131540423,110,152360,107.65257881706655,148804.85007174755,592,708578,589.6525788170666,705022.8500717474
2603,0.7679929823985004,6.2547744397437866,123,185268,120.99184290652245,182421.4740389724,501,708047,498.99184290652255,705200.4740389728,131,197994,122.76750655454647,185044.37370321102,509,720773,500.7675065545465,707823.3737032114
2609,0.0526134023850672,1.9512224723207172,139,174782,136.6448995287802,172039.09958249785,642,697099,639.6448995287797,694356.0995824974,151,187425,140.74450202524463,176269.0963094635,654,709742,643.7445020252442,698586.096309463
2613,0.05292039285838395,1.9180662288589567,175,173084,172.80483250455177,171095.5909472884,786,705778,783.8048325045518,703789.590947289,185,181203,175.4400844573619,173084.27761620763,796,713897,786.4400844573619,705778.2776162083
2614,0.05482062656508092,2.653793762918001,201,208323,195.99848083049298,204286.2600213195,710,701696,704.9984808304927,697659.2600213196,213,218533,199.6532132090529,207573.2315446691,722,711906,708.6532132090528,700946.2315446691
2610,1.212469015641802,6.17553855785729,115,159497,105.53773730597021,150115.26861060408,473,690424,463.5377373059703,681042.2686106042,138,184347,112.32011521118022,157344.98305198865,496,715274,470.3201152111803,688271.9830519888
2601,7.824043431846942,41.77878032001372,175,194262,151.6789191051712,169303.06884450687,597,675679,573.6789191051711,650720.0688445067,207,227974,163.29736767287895,181613.6079903486,629,709391,585.2973676728787,663030.6079903484
2611,0.12505614345649907,3.166331768217055,166,253759,164.86922813736248,252387.8983684347,488,704523,486.8692281373623,703151.8983684344,168,256827,165.39743913825458,253278.5840060339,490,707591,487.39743913825436,704042.5840060335
2608,0.438317646999,4.120217439010309,114,172979,113.58882344273715,172157.07715927248,517,707193,516.5888234427371,706371.0771592722,115,174944,113.77259759264712,172518.19336384555,518,709158,516.772597592647,706732.1933638452
