geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
1715,3.9958896086991778,14.113723633089093,69,271383,65.68206800973489,257832.44240764197,195,724150,191.68206800973496,710599.4424076419,75,303090,67.1741745332341,265497.27769749553,201,755857,193.17417453323415,718264.2776974954
1711,0.07450110094450009,2.3510175674241016,43,206464,38.53906607043416,183775.3817585522,137,636458,132.5390660704342,613769.381758552,67,345621,45.51390328614695,223610.59778720984,161,775615,139.51390328614696,653604.5977872096
1709,0.023673937091465116,1.023181935565614,42,194462,33.429392339870006,153905.42790731846,125,555810,116.42939233987003,515253.42790731846,76,352577,43.347727228828774,199370.44436868152,159,713925,126.34772722882882,560718.4443686815
1717,1.9622417813343864,10.559342169534828,72,244001,66.18788224170684,221833.89427839042,207,715391,201.1878822417069,693223.8942783906,83,280892,69.24494049814213,232447.5097383901,218,752282,204.24494049814214,703837.5097383901
1707,0.01102558302841812,1.0213472936290215,62,212460,47.99751086508203,161818.39057946103,166,485605,151.997510865082,434963.3905794611,103,352731,58.844257954057746,198243.60043433533,207,625876,162.8442579540577,471388.6004343352
1713,1.5836250133218863,9.529561211074911,66,269854,59.0320083977071,240075.0219423787,176,669889,169.0320083977071,640110.0219423783,89,367096,65.92127634457835,269319.1327650049,199,767131,175.9212763445783,669354.1327650045
1710,0.09112430748621786,1.7678464079520868,43,207675,35.282613103873274,175363.60084631105,147,676967,139.28261310387327,644655.600846311,59,294925,39.711174849828794,198698.6241705458,163,764217,143.71117484982884,667990.6241705457
1701,0.07013984883216653,1.9107782769839878,51,207724,42.30609773642388,173600.1255984963,199,697222,190.30609773642394,663098.1255984963,87,333123,54.481064656437255,215216.36622673788,235,822621,202.48106465643727,704714.3662267379
1702,0.303095976507583,2.90291122683796,43,187101,38.71377771671677,169881.05598117027,169,669836,164.71377771671675,652616.0559811702,54,233119,41.91011896742303,184469.48354268743,180,715854,167.91011896742305,667204.4835426874
1705,0.027810976203997483,1.1651839729291884,53,213105,41.06759006454905,163598.7894612854,212,756338,200.06759006454905,706831.7894612852,94,387481,52.17638325861969,212807.2107001922,253,930714,211.17638325861967,756040.2107001919
1704,0.025189584326000117,1.2402470731004942,66,285872,53.07326700028926,228729.22188105172,232,966632,219.07326700028932,909489.2218810517,104,441597,65.04717464456239,278895.28681662364,270,1122357,231.04717464456252,959655.2868166238
1706,0.11297356414399809,2.611587437966536,59,306245,52.44781693279559,273845.08465771226,155,736518,148.44781693279566,704118.0846577125,86,452349,60.78243926322267,318628.4932351131,182,882622,156.78243926322267,748901.4932351134
1708,0.060495191295501356,1.6406765071362817,54,264316,44.564353257097444,219301.67646194252,155,748829,145.56435325709748,703814.676461943,75,376472,49.391750905308974,245589.18991622137,176,860985,150.39175090530904,730102.1899162215
1718,2.9414742341743976,11.821230004196861,77,292802,70.59938844312383,266612.743284473,197,771208,190.59938844312387,745018.7432844732,98,370037,77.42270619379114,292609.73202665354,218,848443,197.4227061937912,771015.7320266537
1714,0.4551629514494857,5.3088403127370505,73,536311,67.19941614752905,495552.6115722652,111,748412,105.19941614752906,707653.6115722655,83,593539,70.22865564820098,513420.1956842957,121,805640,108.22865564820096,725521.1956842958
1716,2.228096631397044,10.606099853469821,60,253454,57.360731798570384,242576.36394519487,159,691700,156.36073179857033,680822.3639451949,74,304752,61.46876396907112,258561.84104177327,173,742998,160.4687639690711,696807.8410417734
1703,0.07044434846300213,1.6798931887577835,56,251315,45.87339296641226,206763.3715801886,174,757999,163.87339296641227,713447.3715801885,88,387892,55.625164074666664,249422.31444556423,206,894576,173.62516407466669,756106.3144455642
1712,1.3774379695120278,7.941697646211005,44,182260,42.96781026538584,178769.14810826708,173,697714,171.96781026538588,694223.148108267,49,201290,44.14735554079941,182901.34023133645,178,716744,173.14735554079945,698355.3402313363
