geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
4211,0.9494691204939998,9.556286040390619,132,195075,130.08823050124528,191889.85355593936,551,708890,549.0882305012454,705704.8535559395,137,203547,131.2431262894599,193744.8579563588,556,717362,550.2431262894601,707559.8579563589
4215,0.3573568581189983,5.809290028918405,98,168735,96.41683778922156,165781.1461118296,468,704654,466.4168377892215,701700.1461118296,104,178845,98.70694766179396,169640.7812267425,474,714764,468.70694766179383,705559.7812267425
4203,1.301997232010001,8.643297849681328,136,168448,135.54997254163027,167794.5975833175,588,704818,587.5499725416304,704164.5975833178,142,178274,137.35113431556428,170416.08169116973,594,714644,589.3511343155643,706786.08169117
4206,0.2390298536310007,6.172722185339498,159,273726,154.7981244350889,266570.30581600394,419,705551,414.7981244350889,698395.3058160039,167,289338,157.0512032156041,271084.23880791204,427,721163,417.0512032156041,702909.238807912
4208,0.199274921840501,2.657187554877363,77,133608,76.86438666569953,133230.11711410203,430,704870,429.86438666569944,704492.1171141019,78,136148,77.26521552677794,134248.2224212412,431,707410,430.26521552677787,705510.222421241
4217,0.48596015532800046,8.844152461674389,160,237062,157.62448919307,232535.5594042113,562,704931,559.6244891930701,700404.5594042112,166,246594,159.4353192790412,235352.54415393938,568,714463,561.4353192790414,703221.5441539394
4205,3.0094092230889946,12.355825983193995,125,160815,122.0031489601468,156794.45364971142,584,707463,581.0031489601466,703442.4536497116,126,162267,122.45311628778998,157447.80620944934,585,708915,581.4531162877897,704095.8062094494
4212,0.6007931788985019,8.77362924753293,154,201830,153.18515092061912,200720.5115576929,543,705716,542.1851509206191,704606.5115576929,157,204235,153.88898781629257,201259.22938753697,546,708121,542.8889878162926,705145.2293875369
4201,0.024544818053999967,2.011892201143617,201,243437,193.58596832167765,233050.37779690773,607,706278,599.5859683216776,695891.3777969078,224,272798,200.75797052967252,242066.37508621262,630,735639,606.7579705296725,704907.3750862128
4209,1.578521800874,12.373977142536088,145,194979,144.16633914134246,194252.53714224295,544,704545,543.1663391413426,703818.537142243,150,200878,145.82921106859308,196292.7990990801,549,710444,544.8292110685934,705858.79909908
4204,0.4185516921754978,3.8129685436228082,84,133298,82.96825962061946,131731.22044942126,498,702612,496.96825962061945,701045.2204494212,89,141152,84.39815337402311,134343.29831663443,503,710466,498.3981533740231,703657.2983166344
4218,0.5693322198375003,6.5508531002422865,134,180292,132.37505208163608,178588.6855870513,510,707667,508.37505208163606,705963.6855870512,137,183870,133.03952488707023,179286.2901958964,513,711245,509.0395248870702,706661.2901958963
4213,0.04274461572700036,2.7068641789984853,166,232908,158.29435202106976,221121.47467222362,529,697372,521.2943520210697,685585.4746722236,194,279182,166.96986202371676,235742.3014931318,557,743646,529.9698620237168,700206.3014931319
4210,2.3675751355185146,14.703738353558993,165,223049,164.10476796989124,221958.27887161702,576,704797,575.1047679698913,703706.2788716165,171,231769,166.15981253540906,225179.4854214948,582,713517,577.159812535409,706927.4854214943
4202,0.020622478677999868,0.8120473213697055,115,135966,111.70302688690074,131748.94686217487,681,706834,677.7030268869007,702616.9468621748,126,150426,114.31363609320609,135312.45242745557,692,721294,680.3136360932062,706180.4524274556
4216,0.28371809037199996,5.450711169205729,115,189220,113.99942967298982,187420.57252683435,454,700980,452.9994296729899,699180.5725268342,123,207680,116.21654470871987,192407.10313995543,462,719440,455.21654470872,704167.1031399553
4207,0.23800508409549906,8.701231322405485,246,410931,235.57648338235973,391610.2314769821,463,720236,452.5764833823597,700915.231476982,273,456574,243.7987507224384,404970.0692039718,490,765879,460.7987507224382,714275.0692039717
4214,0.060377223631500256,2.623302384012549,145,158355,144.4591277761233,157845.22722953343,733,704165,732.4591277761234,703655.2272295337,149,162439,145.61980933499532,159051.73766053285,737,708249,733.6198093349956,704861.737660533
