geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
2611,0.12540513800199862,2.952735143993614,120,182455,117.96003658725361,179950.3410194455,488,705101,485.9600365872536,702596.3410194456,132,197920,120.95262578139763,183717.39718508895,500,720566,488.9526257813978,706363.3971850888
2609,0.052054607904092214,1.7884236731002001,97,124824,91.05825943483109,117992.10369619499,641,695341,635.0582594348311,688509.1036961953,116,145483,96.12896094077854,123331.61622297126,660,716000,640.1289609407786,693848.6162229717
2604,2.5051430688954963,9.033560777305757,98,142488,96.30605395459179,140488.41675215762,548,703393,546.3060539545918,701393.4167521577,103,149169,97.13598105198297,141454.80213911983,553,710074,547.1359810519831,702359.80213912
2602,0.9859079132423059,5.5383752824207315,86,137495,77.36245373974029,123892.59982525284,474,702764,465.3624537397401,689161.5998252527,102,155374,82.19074291748039,129320.05189740773,490,720643,470.19074291748024,694589.0518974075
2610,1.2083653338615492,5.750039353089354,108,145610,99.27038463867595,136657.68199315332,470,686982,461.2703846386762,678029.6819931532,135,175319,107.57751804764206,145930.84484439655,497,716691,469.5775180476423,687302.8448443966
2613,0.05288754283579141,1.8550576977965303,126,126222,118.20185631231548,119477.83436313734,785,705127,777.2018563123154,698382.8343631376,144,142381,123.2608459846021,124333.25303259118,803,721286,782.2608459846022,703238.2530325914
2606,1.0300565170421188,4.880296369797231,70,88420,65.48701174155886,83216.19878860809,572,704289,567.4870117415587,699085.1987886083,73,92529,66.48786907766659,84560.45506367697,575,708398,568.4878690776666,700429.4550636772
2603,0.7692738388114976,6.040005668242532,96,147317,92.47219206739508,142611.44204326824,501,708047,497.47219206739493,703341.4420432686,107,164376,95.12205575193516,146514.9971448402,512,725106,500.122055751935,707244.9971448404
2608,0.4382785943160018,4.096550095498154,72,107939,69.80478478396968,105040.44498155455,517,707193,514.8047847839698,704294.4449815546,74,111401,70.19159157695448,105735.10350711457,519,710655,515.1915915769546,704989.1035071146
2612,0.11954042369725335,2.5468351935711535,94,130544,91.57680381019281,127192.31470799241,590,705078,587.5768038101928,701726.3147079921,102,140541,93.75249341118077,129787.5355641545,598,715075,589.7524934111807,704321.5355641543
2605,0.6939982753363154,6.959368300548831,98,129223,90.98404445549606,120666.98981987896,637,703202,629.984044455496,694645.989819879,103,134658,92.46037735202786,122157.29759420962,642,708637,631.4603773520279,696136.2975942098
2607,1.2161868986820679,7.582629290471829,95,133008,93.41985549615521,130821.74091803962,556,706970,554.4198554961553,704783.74091804,99,136742,94.1715809497277,131435.3368371217,560,710704,555.1715809497279,705397.336837122
2601,7.821240932079917,39.835459407863894,169,188141,145.38526938797858,162928.18789424005,597,675679,573.3852693879782,650466.1878942401,201,221853,156.98291063819846,175179.14084506317,629,709391,584.9829106381983,662717.1408450633
2614,0.05503657538204788,2.5007970752420343,149,157368,139.51113705519663,148988.4205922067,712,703527,702.5111370551971,695147.4205922068,179,183952,147.7316898827426,156197.86803687736,742,730111,710.731689882743,702356.8680368772
