geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
4506,2.097228401142506,15.215484562194991,89,355579,81.22002767235489,324365.1452010822,178,654652,170.22002767235497,623438.145201082,116,488214,88.35985176941004,359615.08781232726,205,787287,177.3598517694101,658688.0878123268
4505,1.4265577659130375,8.237112452169479,54,277454,51.469088963055,265027.33458592306,148,665114,145.46908896305504,652687.3345859232,61,307107,53.66466870610695,274183.6892309342,155,694767,147.664668706107,661843.6892309345
4501,0.4557284777866874,8.157340860929814,63,275208,59.147999394900744,260153.285780591,143,645118,139.14799939490075,630063.2857805908,77,330153,62.81291769252796,276201.94430669537,157,700063,142.812917692528,646111.9443066954
4502,0.7826066635788433,6.7067974564822475,65,276019,60.55904020890187,254298.74117322272,156,676449,151.55904020890188,654728.7411732227,70,298736,61.98994224235847,260412.8113652527,161,699166,152.9899422423585,660842.8113652528
4504,0.3355259668443379,3.411193880913964,33,138037,31.029192523403033,128253.7557269733,163,652701,161.029192523403,642917.7557269734,40,181022,32.54044812895978,137401.51591124,170,695686,162.54044812895975,652065.51591124
4507,1.3805162862169378,6.975418907079892,44,166720,43.595587742191796,165386.60281392734,161,659006,160.59558774219187,657672.6028139275,46,174415,44.09221462171761,167295.19723361,163,666701,161.0922146217177,659581.1972336101
4503,1.3886145211331824,6.414074452194896,41,187788,39.328823318833855,178171.07315685964,148,672324,146.32882331883388,662707.0731568597,48,222610,41.106394236691486,186780.41218481175,155,707146,148.10639423669147,671316.4121848118
