geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
3702,0.8476148576889989,9.807928961482817,88,405221,83.23885317074016,380712.0252564176,160,728493,155.2388531707401,703984.0252564177,107,501599,88.05714795024741,405743.08858332236,179,824871,160.05714795024736,729015.0885833225
3712,0.14362931751649832,7.735280177924243,124,479959,110.42881016481259,424895.962539407,192,726273,178.42881016481257,671209.962539407,166,668168,122.71478186541476,480465.9183024623,234,914482,190.71478186541472,726779.9183024617
3701,1.4474435087628799,21.565733945241465,107,471313,93.3811871870281,408655.14135141135,165,687644,151.38118718702813,624986.1413514116,147,674774,105.17121371124826,470330.06914008164,205,891105,163.17121371124838,686661.0691400819
3707,1.6003841098362137,12.492931819991481,78,390482,74.98485025040759,374084.9107510593,147,732446,143.98485025040762,716048.9107510595,90,445948,78.96264512831651,393682.5575350314,159,787912,147.96264512831655,735646.5575350318
3708,1.1720865791892132,7.853397107696414,62,331478,56.39487150376455,301940.1675193418,156,742556,150.3948715037646,713018.1675193416,76,396227,60.254015642307095,320314.62874933676,170,807305,154.25401564230708,731392.6287493367
3706,0.9696239033710934,10.10869287095857,106,469467,99.48469878561296,438620.49913588935,173,747082,166.48469878561306,716235.4991358893,130,579365,105.96017113406185,468087.1917877729,197,856980,172.96017113406194,745702.1917877729
3704,0.2752849249304984,8.331072784232818,97,508404,89.10707128440066,467614.4053330105,149,732524,141.1070712844007,691734.4053330105,123,642490,95.54997267488575,502038.024603834,175,866610,147.54997267488574,726158.024603834
3713,0.5975049718774983,11.022266273974948,104,514052,95.36264437487739,469164.92132704187,149,746603,140.3626443748774,701715.9213270419,134,653872,105.11189883374843,517750.65807762434,179,886423,150.11189883374843,750301.6580776245
3711,1.7792005998781693,10.065489082751032,60,248799,57.60297784814217,239066.5949704625,175,739844,172.60297784814213,730111.5949704625,62,259945,58.257427636847225,242617.37380635896,177,750990,173.25742763684718,733662.373806359
3710,0.6720579638436288,6.094459361455759,59,244456,57.012630181778604,235432.06993049468,183,727638,181.0126301817786,718614.0699304946,68,283451,59.99467328424302,248594.98725195558,192,766633,183.99467328424305,731776.9872519556
3703,2.1129030870500225,36.619256728395094,101,446323,84.823816353324,379213.1717373702,158,690398,141.823816353324,623288.17173737,143,582511,100.76795490219838,431908.44212069525,200,826586,157.76795490219834,675983.4421206951
3709,0.23169963361779544,5.754223058085325,93,370870,87.42809961820991,348035.8600235358,179,738689,173.42809961820998,715854.8600235363,107,423883,91.76216650620887,365730.0487457942,193,791702,177.76216650620893,733549.0487457946
3705,0.9328063822806177,8.575006378651807,84,351368,78.43695116056931,328208.03447136976,170,725851,164.4369511605693,702691.0344713697,105,428173,84.66152679346305,351363.8937200132,191,802656,170.66152679346308,725846.8937200131
