geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
1211,0.6473592539198769,5.061446863880052,62,133889,58.187164556521054,128185.11036745665,385,697685,381.1871645565209,691981.1103674569,68,141168,59.74860816963036,130128.79749428478,391,704964,382.74860816963024,693924.797494285
1212,0.22101497097150014,2.813446958148345,93,150265,88.91476034493743,145242.47144076572,444,686371,439.9147603449375,681348.4714407654,102,162496,91.6596685314372,148586.63873757486,453,698602,442.6596685314373,684692.6387375747
1224,0.028081290033999826,1.1084555668912264,91,159376,88.22170526843504,153901.3335084058,443,692114,440.2217052684351,686639.3335084057,104,178269,92.55601755946627,160285.15255316952,456,711007,444.5560175594663,693023.1525531694
1219,0.20834725523979142,4.303270525067744,82,96137,72.28345057511261,87559.63218177155,544,691087,534.2834505751124,682509.6321817712,104,110960,80.70036285954325,93250.31570476486,566,705910,542.7003628595431,688200.3157047646
1223,0.04343687249683527,1.7128709994437468,96,172963,90.56263652164601,166745.18593393278,419,674234,413.56263652164597,668016.1859339329,125,214644,99.08032725330133,177872.4260421381,448,715915,422.0803272533014,679143.4260421384
1220,0.6324352726839987,6.034129698567135,150,259256,139.33645530470642,241706.1948392116,389,692537,378.33645530470625,674987.194839212,182,316823,149.54331971430997,260850.6152392114,421,750104,388.54331971431003,694131.6152392116
1218,0.40023860572766184,3.313001757544493,59,92407,55.28591751811865,85366.46982135189,402,689120,398.28591751811877,682079.469821352,73,116109,60.105837499346315,92486.71447221027,416,712822,403.10583749934636,689199.7144722104
1209,0.45395899622899916,4.139373013384892,47,200408,44.68653184202561,189365.73886429708,171,678458,168.6865318420256,667415.738864297,55,233728,46.76257451800309,199467.30694109018,179,711778,170.76257451800308,677517.3069410903
1202,2.1806814772260554,11.022642876309797,66,99354,60.287432732131926,91840.72323951055,459,689771,453.28743273213195,682257.7232395104,74,107701,62.82705865236961,94389.20230763328,467,698118,455.8270586523696,684806.2023076331
1213,0.053615368015413056,1.8478229676077162,67,78022,54.83705818637825,65344.44245774271,513,664870,500.8370581863784,652192.4424577425,100,114269,66.96289085485357,78078.70281224647,546,701117,512.9628908548536,664926.7028122462
1227,0.05542402762981936,2.3005551293407445,99,152031,91.39813496780496,141650.27540197878,482,705408,474.398134967805,695027.275401979,109,172362,94.27791000437323,147986.878134684,492,725739,477.2779100043733,701363.8781346842
1208,0.4933042893561004,4.023838110599643,51,108354,43.49571397888717,92727.6915948778,404,707881,396.49571397888724,692254.6915948776,62,121799,47.94248121230805,98250.73255991338,415,721326,400.94248121230805,697777.7325599131
1210,0.33407407460899907,4.53523284719084,100,252984,95.85675438171008,243655.8869081286,313,696264,308.8567543817102,686935.8869081289,116,289752,100.44655325300563,254348.2536593614,329,733032,313.44655325300573,697628.2536593617
1206,0.679264697513671,5.887893229165381,92,141038,76.35689581889332,121648.00334730191,397,694495,381.3568958188932,675105.0033473017,100,154093,78.89944728087627,125800.90070171136,405,707550,383.8994472808762,679257.9007017112
1216,0.23081289293734067,2.6734005387349566,42,77784,37.450333215243134,73160.09607067914,445,686992,440.4503332152431,682368.0960706791,53,89054,40.809178383520134,76562.48420587188,456,698262,443.8091783835201,685770.4842058719
1221,0.061975145392500076,1.7042020385800514,92,161193,88.31593825028096,154049.45930277568,386,700334,382.3159382502809,693190.4593027754,101,177496,91.12488296843263,158331.04941078604,395,716637,385.1248829684326,697472.0494107858
1205,0.36969523154000067,10.807154709565708,197,397540,180.54923326355112,367204.0398760266,390,699124,373.5492332635512,668788.0398760266,241,469426,193.1439094636904,386618.4530816646,434,771010,386.1439094636905,688202.4530816649
1204,0.4809645139308367,6.371693404851624,124,222596,112.83684753487624,207060.16502223516,359,697902,347.8368475348762,682366.1650222349,151,264978,122.07025103375251,221335.0291413375,386,740284,357.0702510337524,696641.0291413373
1226,0.5473059883879711,8.728041590010696,68,113360,63.42040315939092,107610.2343075094,381,649151,376.42040315939096,643401.2343075094,105,157721,73.96525732734456,120048.98905322721,418,693512,386.9652573273446,655839.9890532271
