geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
3411,0.14714538357850063,2.9085712077116668,121,180712,119.83394182344557,179025.62910110407,523,732995,521.8339418234457,731308.629101104,124,184211,120.71084863115858,180013.59421094574,526,736494,522.7108486311586,732296.5942109457
3402,0.7792424003175,5.308573188931456,69,93689,66.15371511119783,90564.30809633297,528,735321,525.1537151111978,732196.308096333,73,94639,67.82190646098304,90977.91091663358,532,736271,526.8219064609831,732609.9109166336
3407,0.2724866741460005,4.11385036840226,141,210461,140.0576810063896,209108.88793047043,479,731924,478.05768100638954,730571.8879304704,145,215758,141.629920395289,211079.7548824825,483,737221,479.629920395289,732542.7548824825
3401,0.10079279304250056,2.235560581440757,66,103137,65.93609135020672,102876.65081845279,536,731586,535.9360913502068,731325.6508184527,67,106017,66.28657217313688,103886.03558849164,537,734466,536.286572173137,732335.0355884917
3409,0.028423484640999908,1.4067754047347085,130,157369,129.0983906926349,155978.86210398152,608,734819,607.098390692635,733428.8621039818,130,157369,129.0983906926349,155978.86210398152,608,734819,607.098390692635,733428.8621039818
3412,0.11516761499000032,3.0220332038303264,130,223224,129.62281927536526,222465.92172288898,462,732197,461.6228192753652,731438.921722889,132,227408,130.17554280214887,223768.23046941787,464,736381,462.17554280214875,732741.2304694179
3406,0.1126209502354987,3.2239638043258307,136,212872,134.7061598375215,209915.3511499373,521,734510,519.7061598375215,731553.3511499373,140,222065,135.77209955699115,212491.62947940943,525,743703,520.7720995569912,734129.6294794094
3403,0.3106748922124996,4.49238067590885,99,145317,97.30333354147538,144867.809498936,476,730332,474.30333354147524,729882.8094989358,117,163715,101.26824599067842,148694.31960355272,494,748730,478.2682459906783,733709.3196035527
3408,0.01908288593899998,1.5524000137324907,135,185295,130.38223611839118,179347.06893244508,504,724412,499.38223611839123,718464.0689324454,158,218512,137.66201693501299,189963.80754308356,527,757629,506.66201693501307,729080.8075430838
3405,0.2840068048424995,4.176390169357164,145,199040,144.85328992248216,198865.6305930116,592,732443,591.8532899224822,732268.6305930116,145,199040,144.85328992248216,198865.6305930116,592,732443,591.8532899224822,732268.6305930116
3410,0.02232376295149998,1.4910598768355146,155,193844,145.80943582714457,181242.5866978985,621,739205,611.8094358271446,726603.5866978983,178,226104,152.010852349015,189756.84372008962,644,771465,618.010852349015,735117.8437200893
3404,0.19460872960900089,3.3284628584461995,136,209045,133.61703851248504,205172.11321362847,470,732150,467.617038512485,728277.1132136285,138,213497,134.35776677141035,206825.07003550068,472,736602,468.35776677141035,729930.0700355007
