geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
3702,0.8476088792114965,9.993906450244785,88,405221,83.31110444034265,381009.0666837401,160,728493,155.3111044403426,704281.0666837404,106,499432,88.02530146821239,405802.3868128796,178,822704,160.02530146821235,729074.3868128795
3706,0.9697256731364972,10.206508523424686,106,469467,99.54835714326464,438861.18493947084,173,747082,166.54835714326472,716476.1849394706,130,579365,105.99636018062314,468227.47545564245,197,856980,172.9963601806232,745842.475455642
3709,0.23165576956199985,5.824360011291208,94,375789,88.51541513562812,353237.8745511878,179,738689,173.51541513562822,716137.874551188,108,428802,92.80976556578528,370792.4048327101,193,791702,177.80976556578537,733692.4048327102
3707,1.6809158529270105,13.013239960125233,70,365601,67.32144737086539,349980.7058768785,150,732446,147.32144737086534,716825.7058768785,82,421067,71.29658892276626,369537.28818479535,162,787912,151.29658892276626,736382.2881847955
3703,3.0843250092885026,19.44122685769173,80,359322,72.17503882113263,317716.52539279877,193,757277,185.1750388211327,715671.5253927987,96,428631,78.04280358358989,343404.41080641124,209,826586,191.04280358358997,741359.4108064113
3711,1.7793170062065022,10.405554668896245,60,248799,57.64660867747526,239234.52715788942,175,739844,172.64660867747534,730279.5271578893,62,259945,58.30136019787295,242787.81849779162,177,750990,173.30136019787304,733832.8184977914
3712,0.14359058829199772,7.878725950872568,125,484915,111.10515750678023,427983.81018369435,193,731229,179.1051575067802,674297.8101836941,166,668168,122.86090606519431,481001.041554979,234,914482,190.86090606519429,727315.0415549788
3701,1.465369903162016,21.475018909980818,106,465889,93.9029309903637,409591.7190769555,165,687644,152.90293099036367,631346.7190769557,147,671685,105.92233086181602,472207.8087616649,206,893440,164.92233086181614,693962.808761665
3713,0.5975015125384997,11.185529885909691,104,514052,95.4344812101294,469493.600900555,149,746603,140.43448121012943,702044.600900555,134,653872,105.1745723282316,518053.15326457284,179,886423,150.1745723282316,750604.1532645728
3705,0.9328041967694998,8.711364418817208,83,346412,77.98194383003695,325920.8614171221,169,720895,163.98194383003695,700403.8614171221,105,428173,84.71412230772819,351544.08326721215,191,802656,170.71412230772816,726027.0832672121
3710,0.6720901745789984,6.202210252658653,60,245754,58.07765898425336,236949.68482306766,183,727638,181.0776589842534,718833.6848230675,69,284749,61.05770164613003,250105.50061200207,192,766633,184.05770164613006,731989.5006120019
3708,1.1721157724340037,8.129097051806587,62,331478,56.43423743258957,302115.4855811097,156,742556,150.43423743258958,713193.4855811095,76,396227,60.30152507134932,320531.0411586818,170,807305,154.30152507134932,731609.0411586816
3704,0.2752824560910021,8.451539964756895,97,508404,89.21811692811035,468272.82425927365,149,732524,141.21811692811042,692392.8242592736,122,636615,95.56501004821078,502120.001962378,174,860735,147.56501004821084,726240.001962378
