geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
2206,1.0666093605399942,13.461938720440017,72,357412,66.20504464318329,327180.15228618647,147,793064,141.20504464318327,762832.1522861867,86,419491,70.76089064230534,347834.17542637564,161,855143,145.76089064230533,783486.1754263758
2204,3.173206124379021,15.965606938892858,49,211957,48.228605295923934,207126.70385127555,180,759483,179.22860529592393,754652.7038512756,50,216591,48.43345107327175,208075.95918350533,181,764117,179.43345107327173,755601.9591835054
2202,0.35612010340950107,8.944854911131669,101,356724,92.22502819348503,322689.2218990459,267,738189,258.22502819348495,704154.2218990461,126,454423,99.7787110664315,353466.31345373264,292,835888,265.77871106643147,734931.3134537329
2205,3.6701396397610173,21.81441277238218,67,294307,66.0100112615666,288853.2069158845,188,754340,187.0100112615666,748886.2069158847,71,317239,66.73361414175118,293059.41791839217,192,777272,187.73361414175116,753092.4179183925
2201,2.32290489637301,13.582708773056698,82,295428,77.60039144340236,282394.0912813353,200,735695,195.60039144340237,722661.0912813352,102,370917,83.61789512335866,304866.4653981626,220,811184,201.6178951233587,745133.4653981625
2203,2.2131581966505065,9.572756162452956,27,112102,26.999999127391238,112101.99580347896,166,752601,165.99999912739128,752600.995803479,28,118927,27.37187982670636,114640.08157630467,167,759426,166.3718798267064,755139.0815763047
