geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
1302,2.4178499330719414,9.24238419456348,64,231242,61.67791034852172,223738.9241650746,197,686820,194.6779103485218,679316.9241650744,71,259030,63.3939246801225,230149.94439980655,204,714608,196.39392468012258,685727.9443998063
1308,2.1833892525361436,12.132444263321533,64,282852,63.191496203682355,279152.71732437814,155,688637,154.19149620368242,684937.717324378,67,293880,63.99909312926726,282252.7904899666,158,699665,154.99909312926732,688037.7904899665
1309,1.3650060099867083,6.921016659317021,48,218575,47.445675580418055,216678.68800346967,142,685651,141.44567558041805,683754.6880034701,52,238219,48.75386825973235,223285.51425493212,146,705295,142.75386825973234,690361.5142549325
1303,0.9807175327375853,6.079445844489148,55,310093,51.633526687751825,291633.9391156512,125,696662,121.63352668775178,678202.9391156514,63,355588,54.46559072677861,305721.87159501633,133,742157,124.4655907267786,692290.8715950164
1306,0.07697375617849962,1.7539348481650268,44,263557,41.55284164277522,251602.9286819217,126,677352,123.55284164277522,665397.9286819219,55,317084,45.137783850701396,268992.8729805055,137,730879,127.1377838507014,682787.8729805058
1304,0.1272136570774989,2.0891191069824853,43,277221,39.159590148883595,254439.61556576073,119,691661,115.15959014888357,668879.6155657606,53,332666,41.57156335281604,267731.8094052918,129,747106,117.57156335281601,682171.8094052917
1312,2.068516151436335,10.295424257547863,54,231608,53.2751373978862,226646.86049795515,152,684053,151.2751373978862,679091.8604979552,58,255640,54.26587615401516,232624.492459016,156,708085,152.26587615401516,685069.4924590162
1313,0.1825194271984992,3.4017373244113713,53,369994,49.468772070703366,348664.8834064938,107,690020,103.46877207070335,668690.8834064939,66,457084,53.35270414442677,371894.92236637487,120,777110,107.35270414442674,691920.922366375
1311,0.2779449768145016,3.3203427926618705,51,305215,46.6499554629466,281046.5969241058,110,704108,105.6499554629466,679939.5969241055,62,358795,49.13375914572767,292942.11033104383,121,757688,108.13375914572767,691835.1103310436
1314,0.9256380800460366,5.8773945851850735,48,266749,47.54762560968724,264333.7145711412,123,694135,122.54762560968726,691719.7145711413,48,266749,47.54762560968724,264333.7145711412,123,694135,122.54762560968726,691719.7145711413
1301,2.0681758363043703,10.296184810211992,56,243932,53.425327077857055,233445.65758743152,162,694743,159.425327077857,684256.6575874315,59,258132,54.20441187472775,236527.79710075408,165,708943,160.2044118747277,687338.797100754
1307,0.10190684638750004,1.9851119163537867,44,302117,41.310177790677905,281411.2646257341,113,702095,110.31017779067788,681389.2646257343,50,352220,42.7064913668761,291799.60193135444,119,752198,111.70649136687608,691777.6019313546
1310,1.8271690458981116,8.158806517874002,55,346091,52.761595222567834,327523.2475564947,145,697676,142.76159522256782,679108.2475564945,62,402755,54.96853652590221,346295.35931751237,152,754340,144.96853652590218,697880.3593175123
1305,0.06752825845200079,1.3100653108506979,41,191920,35.87804056878383,168579.8421391333,187,692851,181.87804056878386,669510.8421391334,52,249722,39.02064371531797,185008.73661529328,198,750653,185.02064371531802,685939.7366152933
