geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
4835,0.1436955900215015,3.9971826102404333,110,189532,89.45136843758219,154712.43459775098,370,569395,349.45136843758223,534575.434597751,174,301716,107.9683399249136,186054.37693036968,434,681579,367.96833992491383,565917.3769303696
4825,1.9090554398229997,10.720557883894237,127,231034,112.54776205677402,206248.95981167955,462,756944,447.54776205677393,732158.9598116796,172,316399,124.54273675783806,228593.21252142265,507,842309,459.542736757838,754503.2125214229
4812,0.3672069105260015,3.583707673395138,68,103436,60.65327659622486,92229.19064924613,445,644009,437.6532765962249,632802.1906492461,109,173358,72.45442468956813,111763.3617652585,486,713931,449.45442468956804,652336.3617652586
4833,0.054078160036499054,2.0936879832569724,124,180313,98.96197142293101,143435.76858668134,493,675514,467.961971422931,638636.7685866812,187,267095,117.3072283984613,170324.35928426197,556,762296,486.3072283984609,665525.3592842617
4801,2.0388957784529644,8.185284043423282,70,111971,66.39193718253887,105736.32225623212,487,701556,483.3919371825389,695321.3222562323,77,123383,68.98666766046291,109884.76562725418,494,712968,485.98666766046296,699469.7656272541
4802,0.0819457356489996,2.59892858726564,96,242231,81.45835922784282,202703.41343964945,338,701839,323.45835922784295,662311.4134396495,151,376780,96.19992494561019,240917.13489507767,393,836388,338.1999249456104,700525.1348950776
4815,1.865169125202348,12.48922143400193,87,179299,79.347272727446,159195.30119536113,350,705207,342.3472727274459,685103.3011953611,115,250584,86.12606632662798,176088.7718494562,378,776492,349.12606632662795,701996.7718494559
4813,9.859295637299297,20.34196762443341,64,79988,61.232685101649366,75717.1569981951,595,704551,592.2326851016493,700280.1569981952,66,82347,61.77034350165924,76223.19165540992,597,706910,592.7703435016591,700786.19165541
4809,0.040914031656499865,1.3948007302377003,68,143553,56.42381858995394,119672.29126025212,361,671224,349.42381858995367,647343.291260252,103,231550,67.34516526818904,146571.24798268365,396,759221,360.3451652681888,674242.2479826837
4804,2.6214934042055495,10.266435019868421,81,130444,75.92123262170749,122131.14431251485,504,697337,498.92123262170753,689024.1443125148,87,139616,77.51743655678784,124683.15461643707,510,706509,500.51743655678786,691576.1546164372
4826,0.2480736470415005,2.1385829171443898,39,76052,35.62978118191962,69470.43313396665,397,736211,393.62978118191955,729629.4331339664,54,103583,40.05336493739907,77289.72969622212,412,763742,398.05336493739895,737448.7296962219
4818,0.05506703702550047,1.7832750788610978,89,168112,73.64050735492467,138246.8456174696,420,709462,404.6405073549249,679596.8456174696,135,250485,87.63400307385167,163941.9135817738,466,791835,418.63400307385194,705291.9135817734
4823,14.165661095609845,24.96856928856468,129,225362,116.43612367006277,200411.04350205522,435,708441,422.4361236700629,683490.0435020553,165,305948,126.28235626570911,222639.4710746366,471,789027,432.28235626570915,705718.4710746368
4827,2.27819881642638,16.48684644386194,98,140090,88.62728195621108,126183.45526989453,508,686205,498.627281956211,672298.4552698948,119,171814,95.27771073291737,136223.52828948974,529,717929,505.2777107329173,682338.5282894899
4828,2.246822675191555,12.449780408878368,93,183052,81.00033034367871,158488.21713281443,348,658305,336.00033034367857,633741.2171328145,128,269262,91.49132571613772,183845.95737172654,383,744515,346.49132571613757,659098.9573717267
4806,0.5579753559819989,4.506016158123658,80,133711,71.1470695258679,117712.30979476984,420,709889,411.14706952586795,693890.30979477,110,180417,79.68968561081266,131831.68754812118,450,756595,419.6896856108126,708009.6875481211
