geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
2613,0.05288500821799986,1.9307137764437696,101,287665,99.87044987892111,285812.05342428066,269,701729,267.87044987892114,699876.0534242808,110,304445,102.56015271434384,291375.7897479459,278,718509,270.5601527143439,705439.7897479461
2607,1.2490124831309986,7.724109555142602,66,269713,65.52892497598282,268904.58284745825,176,706980,175.5289249759828,706171.5828474581,66,269713,65.52892497598282,268904.58284745825,176,706980,175.5289249759828,706171.5828474581
2608,0.4383057441039986,4.122958241526386,71,249871,70.33786374164131,247767.38151376758,209,709158,208.33786374164137,707054.3815137675,71,249871,70.33786374164131,247767.38151376758,209,709158,208.33786374164137,707054.3815137675
2605,1.2236734878189985,8.609205532357418,59,213381,58.98729120033349,213336.59505241452,213,694470,212.9872912003335,694425.5950524146,65,241360,60.961951282543204,222729.14289730927,219,722449,214.9619512825432,703818.1428973092
2612,0.12166695101149971,2.7114029491922143,62,245111,61.526334419375075,242924.84590354149,198,707385,197.52633441937508,705198.8459035414,64,249672,61.97225384805899,243610.95742271087,200,711946,197.972253848059,705884.9574227108
2604,2.505664972991505,9.142387644091762,63,264200,62.32762242126054,260452.82292398304,180,701902,179.32762242126057,698154.8229239831,65,274859,62.85305472581889,263276.3331901028,182,712561,179.85305472581894,700978.333190103
2610,1.798130064376993,6.799301996678833,66,260460,64.17892126495455,253530.79328556266,179,710814,177.17892126495457,703884.7932855627,69,276663,65.14640583677539,258580.48572569762,182,727017,178.1464058367754,708934.4857256976
2611,0.1250512252440004,3.1859836379088873,95,352149,94.50386285940435,350080.7998863627,191,703426,190.50386285940434,701357.7998863625,97,358471,95.16587166678354,352184.0690663019,193,709748,191.16587166678354,703461.0690663018
2602,1.7743428564115031,7.219717690541347,49,209241,48.022954668455526,205606.51282678044,157,701853,156.0229546684555,698218.5128267803,54,238408,49.62301263052106,213708.25088116666,162,731020,157.62301263052103,706320.2508811665
2614,0.06332857057300001,2.880234077963933,122,356037,119.67188869948333,352168.7592942815,240,707100,237.67188869948328,703231.7592942814,128,372803,120.87305736579347,355020.19558062736,246,723866,238.87305736579344,706083.1955806272
26ZZ,0.5399512320149987,6.026150467969021,4,0,3.9999999999999996,0.0,4,0,3.9999999999999996,0.0,5,3429,4.119051074227557,408.2261335262957,5,3429,4.119051074227557,408.2261335262957
2603,0.7679875070590002,6.279598213103537,69,318541,67.61474156730614,310479.34191618045,162,713785,160.61474156730614,705723.3419161803,72,334506,68.05040375039498,312719.526728061,165,729750,161.05040375039496,707963.5267280609
2601,16.381095406831108,24.88839876042026,58,129226,57.93908667908474,129006.6506007868,253,704621,252.9390866790847,704401.6506007868,61,140763,58.536336917376815,131180.27127262868,256,716158,253.5363369173768,706575.2712726288
2609,0.05356331824449993,1.973828901115242,85,310313,83.82626325720017,304362.2287886368,208,710110,206.82626325720017,704159.2287886367,87,313238,84.2762137335476,304940.950927277,210,713035,207.2762137335476,704737.950927277
2606,1.4440249998300014,5.90436420091128,37,148413,36.61283949471301,146380.06292193139,173,706878,172.612839494713,704845.0629219315,38,149933,36.890257876811965,146801.7388627218,174,708398,172.89025787681197,705266.7388627218
