geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
0401,14.109032875258173,25.42750989918543,81,121379,74.8290212071967,111178.6625060992,485,726132,478.8290212071966,715931.6625060993,93,150565,78.08455446793424,119749.31029934509,497,755318,482.0845544679341,724502.3102993453
0407,0.05159768343700127,0.9697640485000129,57,85171,48.78316845688916,72145.15125355168,440,717791,431.78316845688914,704765.1512535516,74,110845,53.894109426761375,79602.43892503793,457,743465,436.8941094267614,712222.4389250377
0409,0.043536984584498256,1.318443842638782,59,90180,48.65486952781482,74870.75541525839,491,682658,480.6548695278149,667348.7554152582,89,126635,57.36792442600908,85437.58383771325,521,719113,489.3679244260091,677915.583837713
0402,1.9494652367543857,6.741147841772827,54,93019,49.31475510779151,85119.99401900804,503,710270,498.3147551077914,702370.994019008,63,110122,52.51512011830915,91721.6894731375,512,727373,501.5151201183091,708972.6894731375
0404,8.52228419533693,24.58758866088973,91,148320,83.61817881914835,135600.53404899518,403,703291,395.61817881914845,690571.5340489951,114,186983,90.43405861235746,146522.9065139515,426,741954,402.4340586123575,701493.9065139514
0408,0.1375695638865003,2.1750452952728248,39,78320,33.15887487131546,67522.11100759359,470,699561,464.1588748713154,688763.1110075936,65,124766,40.63590528949964,80568.81935088952,496,746007,471.6359052894996,701809.8193508893
0405,0.07771172209000139,1.1753479978030297,31,48002,28.134375990328383,43916.71294328586,460,763830,457.13437599032846,759744.7129432856,39,63857,31.018373005139413,49203.328032385594,468,779685,460.0183730051395,765031.3280323852
0403,3.879468990128795,12.988316303558149,75,138335,67.735100190834,123435.51504375336,392,651321,384.735100190834,636421.515043753,108,193964,77.06620547646457,139652.4174899132,425,706950,394.0662054764646,652638.4174899128
0406,0.15549251127749972,1.7951469018415618,39,51970,32.38916966811823,43258.53837605371,517,717921,510.3891696681182,709209.5383760539,69,94872,41.68055897330983,56890.28765306111,547,760823,519.6805589733098,722841.2876530613
