geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
5108,0.042368227288736064,1.3226507909937424,73,109528,70.46960778531314,104678.35754855404,527,730365,524.4696077853133,725515.357548554,76,115055,71.14612568091283,105857.87644887569,530,735892,525.1461256809129,726694.8764488756
5101,1.045050254595995,11.150861243126577,178,272093,164.04058465576904,252482.84175071638,426,721076,412.0405846557688,701465.8417507164,191,292854,168.1073066313988,258681.68397434786,439,741837,416.10730663139844,707664.6839743481
5105,2.6816373395527853,14.83876170656325,119,185500,117.11394768102454,182461.3565294121,512,725754,510.1139476810244,722715.3565294123,126,201642,119.34088217507723,187815.2839891539,519,741896,512.340882175077,728069.2839891543
5110,0.37370828196355066,6.0888776546195,131,217503,128.01964134258938,213118.14902171554,425,728856,422.0196413425894,724471.1490217155,140,230655,130.1511707029403,216261.100578181,434,742008,424.1511707029404,727614.1005781811
5109,2.4050332950617874,13.201874232163261,120,149293,118.56600687453619,146592.32886626676,580,729022,578.5660068745361,726321.3288662666,122,151654,119.18119037363641,147293.96541683143,582,731383,579.1811903736364,727022.9654168313
5103,0.2652799714347987,6.613443825362193,177,256437,170.7893268481926,248934.03321840064,548,728372,541.7893268481928,720869.0332184006,202,298568,177.24338042295892,260174.71993951153,573,770503,548.2433804229593,732109.7199395116
5104,1.147763850666852,8.398574570357153,117,198088,114.57037729104903,193694.44512295237,451,722699,448.5703772910487,718305.4451229525,123,208638,116.54582035218489,197170.99944845372,457,733249,450.54582035218453,721781.9994484538
5111,0.0508548772163416,2.5630722000843504,143,268045,139.3132261924043,260321.70454121416,420,722179,416.313226192404,714455.7045412145,156,292110,142.27408380998853,265747.5002798201,433,746244,419.27408380998816,719881.5002798205
5102,0.3573899446752732,6.799852980502821,161,225415,152.6282756814835,212579.85206346348,506,704327,497.4083767797529,690986.5243872866,175,246229,157.01104688263683,219418.58309407145,520,725141,501.7911479809062,697825.2554178948
5106,1.5891439507191996,10.855796163868966,90,147852,88.93880801677231,145679.87237733498,498,725568,496.9388080167723,723395.8723773351,95,157499,90.40609142744697,148768.1356529966,503,735215,498.40609142744705,726484.1356529967
5107,0.7548602466869959,8.409736079003947,103,191911,100.87558218013727,188805.27209665018,401,727565,398.8755821801371,724459.27209665,109,201560,102.47816369403311,191481.0273384565,407,737214,400.47816369403296,727135.0273384564
