geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
4704,1.5617837490992426,10.283081946122422,67,305852,64.9554027996743,297964.4361351285,145,696571,142.95540279967432,688683.4361351285,72,339818,66.33165170316889,306754.80547569774,150,730537,144.33165170316886,697473.8054756977
4709,0.1295209254339207,2.8142618438881115,30,125288,28.012535565480835,115006.04969509867,180,682190,178.0125355654808,671908.0496950985,41,202465,31.03854167356444,136599.82107267156,191,759367,181.0385416735644,693501.8210726714
4702,0.6290703218250167,7.316204086949896,45,182120,44.47983102976383,179997.76134217146,172,700907,171.47983102976386,698784.7613421719,49,194415,45.92201195935423,184214.20409926894,176,713202,172.92201195935428,703001.2040992694
4705,0.3304150954924997,3.349395206025806,32,152109,31.018369091315954,146999.3809846776,178,707664,177.01836909131595,702554.3809846776,32,152109,31.018369091315954,146999.3809846776,178,707664,177.01836909131595,702554.3809846776
4701,1.0968452762569985,7.397899556366014,46,199191,45.45144520638261,196456.80884483238,159,706103,158.45144520638266,703368.8088448324,46,199191,45.45144520638261,196456.80884483238,159,706103,158.45144520638266,703368.8088448324
4703,1.2168872087201386,10.043982970931339,57,260579,55.14167392445113,253124.96987538642,162,710974,160.14167392445117,703519.9698753862,58,263149,55.59354080142253,254286.26774920293,163,713544,160.59354080142256,704681.2677492027
4707,2.402965936732424,10.782052630691927,69,314184,67.5695225675107,306364.68678522494,165,711590,163.56952256751077,703770.6867852249,71,321456,68.34317617092523,309100.1328490161,167,718862,164.3431761709253,706506.1328490161
4708,1.8079911742196533,9.075662038016377,51,246256,47.75422637926075,223643.30242825628,174,727960,170.7542263792608,705347.3024282566,59,284057,49.57392029702587,233176.6141584369,182,765761,172.57392029702592,714880.6141584372
4706,1.7140322120480982,8.549238243311263,48,230157,47.586922677299036,228190.7588628093,162,702146,161.58692267729901,700179.7588628094,50,238645,48.21611968727784,231124.96542734973,164,710634,162.2161196872778,703113.9654273498
