geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
0105,0.9833829439946273,6.679186703300578,36,182485,35.56444338612812,180862.82200263938,149,683019,148.56444338612818,681396.8220026393,36,182485,35.56444338612812,180862.82200263938,149,683019,148.56444338612818,681396.8220026393
0101,1.5238044947573175,12.317447950185132,47,216868,44.11347769937809,206167.85250030985,165,666616,162.11347769937805,655915.8525003098,52,238977,45.79736598693102,214233.32226172893,170,688725,163.797365986931,663981.3222617292
0103,1.9340122856754665,9.522394738863223,60,261717,58.67316178189108,254229.83107115747,166,684195,164.67316178189108,676707.8310711572,63,272529,59.52872559466001,257424.7943296998,169,695007,165.52872559466005,679902.7943296996
0107,2.5537218660324985,14.213954974820151,88,324426,81.08671182224329,297452.0713105974,199,682001,192.0867118222433,655027.0713105972,106,407966,85.42414660769303,317985.6791507634,217,765541,196.42414660769305,675560.6791507633
0104,2.3066647033107017,11.719129266181541,70,300629,68.49354040971721,294185.6398772179,168,689905,166.4935404097172,683461.6398772178,72,307857,69.1049296694508,296967.39591302566,170,697133,167.1049296694508,686243.3959130256
0102,2.5282893715150556,11.339464018452967,57,214949,54.90655649866854,207782.43985005672,183,679967,180.9065564986685,672800.4398500565,65,246454,57.214576218456195,217832.7015582424,191,711472,183.2145762184562,682850.7015582423
0106,1.0619851537064988,9.082973507605315,62,303579,58.573841796930225,284292.8325132509,147,682931,143.57384179693028,663644.832513251,79,375798,62.9691118153651,302795.46429704374,164,755150,147.96911181536515,682147.4642970437
