geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
3914,0.5560463270185377,5.071564101806144,80,329311,77.84828904135254,319716.81898822746,172,719373,169.8482890413525,709778.8189882279,86,348563,79.22566441273061,324134.95881191513,178,738625,171.2256644127306,714196.9588119154
3916,0.33729112071299894,6.15289568606538,91,409477,86.05736412001751,383768.44162104506,167,715835,162.05736412001738,690126.441621045,106,478853,91.04036183708234,406510.24455850956,182,785211,167.0403618370822,712868.2445585094
3909,0.13716806364943432,7.062664776381961,99,360803,87.66190849845479,319523.90089575143,210,670974,198.66190849845486,629694.9008957513,130,470004,97.14524476343747,354016.9339228849,241,780175,208.14524476343755,664187.933922885
3911,0.0685401327835146,3.324905401369556,84,272623,72.8396583217843,238600.70557101344,292,731939,280.8396583217843,697916.7055710137,100,318489,76.4375832823965,248402.39756157756,308,777805,284.43758328239653,707718.3975615778
3907,1.0735327701864996,10.400401622461155,90,440777,83.01954150693689,406830.44099697156,166,755868,159.01954150693686,721921.4409969719,101,499029,86.19814548237969,424749.1509526321,177,814120,162.1981454823797,739840.1509526325
3912,0.6309154532759995,7.570274152794134,78,384029,72.02664374828493,356189.73969902156,157,734567,151.02664374828487,706727.7396990216,92,458600,76.62667037805966,379524.4553726955,171,809138,155.62667037805963,730062.4553726957
3915,1.2971450643469984,10.783080968060645,86,414646,78.93444169194433,379703.52381035784,159,743958,151.9344416919444,709015.5238103579,110,516112,85.82964886450493,409214.28188498406,183,845424,158.82964886450495,738526.281884984
3904,1.2998845298126376,10.60780071758083,74,296401,72.02632668981362,288005.4711745837,185,716841,183.0263266898136,708445.4711745833,82,334988,74.0678721881525,296644.20224900777,193,755428,185.0678721881525,717084.2022490073
3903,0.06342326319450042,3.6548436482761937,63,277158,56.32787472542534,248568.3753718215,179,674035,172.32787472542537,645445.3753718215,90,410605,64.07180207944403,287261.5335434021,206,807482,180.071802079444,684138.5335434019
3901,0.18866155245408467,3.863095015482556,69,309202,66.73960933763311,299414.8757041512,174,716237,171.73960933763308,706449.8757041515,78,343432,69.60103978851653,310742.3522828799,183,750467,174.60103978851652,717777.35228288
3913,0.2560265202852936,6.1722654382786075,89,369801,84.21994599647847,354261.8918149705,194,706190,189.21994599647846,690650.8918149704,111,451585,90.86610069378696,379754.54631687305,216,787974,195.86610069378696,716143.5463168729
3906,1.9857195319792664,12.802937086008825,97,409862,95.19135180726069,402698.58460759564,177,715932,175.19135180726067,708768.5846075955,105,450053,97.51959046161454,414721.974928205,185,756123,177.5195904616145,720791.9749282048
3905,1.5709849370372209,7.931343854131439,65,279635,62.9849347873257,271560.0328350529,162,719689,159.9849347873257,711614.0328350528,72,307372,64.48521398821694,277558.6071972896,169,747426,161.4852139882169,717612.6071972896
3908,0.6728021897194634,5.537152275527802,56,247873,55.49804721520766,244969.87276560318,172,722192,171.49804721520772,719288.8727656031,56,247873,55.49804721520766,244969.87276560318,172,722192,171.49804721520772,719288.8727656031
3910,0.3088831156315,3.339092978779436,31,142632,30.197106188822616,139192.72879525562,193,717894,192.19710618882263,714454.7287952557,32,146170,30.51719288810788,140325.1955373269,194,721432,192.5171928881079,715587.1955373269
3902,0.8757315714576028,6.874321388376883,78,308669,73.31582664548586,288996.09371513204,173,728322,168.31582664548583,708649.093715132,88,351966,76.54966708628176,302812.84785564744,183,771619,171.54966708628172,722465.8478556474
