geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
3404,0.19460872960900089,3.3284628584461995,72,360612,69.9470055845024,351047.75099601847,151,738011,148.9470055845024,728446.7509960183,74,365230,70.75104555370164,353057.20143435727,153,742629,149.75104555370166,730456.2014343571
3401,0.10079279304250056,2.235560581440757,47,209582,46.72469890181982,206951.51580342953,178,734466,177.72469890181986,731835.5158034296,47,209582,46.72469890181982,206951.51580342953,178,734466,177.72469890181986,731835.5158034296
3406,0.1126209502354987,3.2239638043258307,78,350823,76.85644193717395,345271.9289040594,164,731323,162.85644193717394,725771.9289040593,82,369503,78.36304466385553,352434.3378610182,168,750003,164.36304466385553,732934.3378610181
3412,0.11516761499000032,3.0220332038303264,68,347417,67.98844450376411,347349.83557583275,151,724713,150.98844450376407,724645.8355758329,71,365151,69.07953667601335,353780.05831733294,154,742447,152.07953667601333,731076.058317333
3402,0.7792424003175,5.308573188931456,46,156478,44.324279404803626,152094.4707125478,199,736086,197.3242794048036,731702.4707125477,47,166033,44.59957617917405,154724.9313916572,200,745641,197.59957617917402,734332.9313916571
3405,0.2840068048424995,4.176390169357164,65,322859,64.4881395914936,318840.492500531,152,732252,151.4881395914936,728233.492500531,66,331018,64.75171263171389,320990.9849356882,153,740411,151.75171263171384,730383.9849356882
3409,0.028423484640999908,1.4067754047347085,61,318589,60.41692793154424,315668.6984126794,151,729618,150.41692793154422,726697.6984126794,63,329736,61.159464582752264,320402.7538521745,153,740765,151.15946458275226,731431.7538521744
3411,0.14714538357850063,2.9085712077116668,66,325953,65.39056388309339,323537.9628314245,153,730228,152.3905638830934,727812.9628314245,69,340491,66.28735964126997,327806.78488668345,156,744766,153.28735964126997,732081.7848866836
3410,0.02232376295149998,1.4910598768355146,73,308007,68.36194559397532,287653.3792583775,199,735508,194.36194559397532,715154.3792583775,90,376778,73.10743366381584,306355.60528270015,216,804279,199.1074336638158,733856.6052827002
3403,0.3106748922124996,4.49238067590885,61,269925,60.65944632490738,269479.01427094964,177,726588,176.6594463249074,726142.0142709494,69,294495,62.771089372963694,275978.20080598054,185,751158,178.7710893729637,732641.2008059804
3408,0.01908288593899998,1.5524000137324907,79,299952,75.2167626891615,286027.0193426631,185,736532,181.2167626891615,722607.019342663,90,338821,78.20030190024154,296488.845201978,196,775401,184.20030190024153,733068.8452019778
3407,0.2724866741460005,4.11385036840226,77,389712,75.64710267481775,382882.6130624742,150,736569,148.64710267481775,729739.6130624741,79,405328,76.21014907334285,387258.46653053374,152,752185,149.21014907334285,734115.4665305337
