geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
4811,6.915305535966476,21.051105722589348,91,120329,88.8026669118355,117767.47314983691,579,697473,576.8026669118358,694911.473149837,98,128805,91.22123696661107,120465.01560273023,586,705949,579.2212369666113,697609.0156027304
4809,0.04048540792899952,1.8069220858948463,103,210762,97.26018800656198,199476.90353620145,357,684494,351.260188006562,673208.9035362016,120,267800,102.84167482477815,218050.50403770525,374,741532,356.84167482477807,691782.5040377054
4819,6.501253898262083,17.13093307075778,51,60925,50.04193154183269,60009.15297111654,573,699808,572.0419315418325,698892.1529711165,56,64471,51.32207906677698,61051.02315782187,578,703354,573.3220790667768,699934.0231578219
4816,0.17575073968515773,2.0109730151626404,45,75346,44.110134308076816,73805.8385729734,451,697714,450.11013430807685,696173.8385729733,46,76635,44.29523089673934,74044.4280757594,452,699003,450.2952308967394,696412.4280757593
4833,0.054407189312999635,3.822106359394537,201,282497,182.18313825593265,258117.83357688034,508,700445,489.1831382559326,676065.8335768805,240,335819,192.58461703648211,272562.54964478966,547,753767,499.58461703648214,690510.5496447898
4802,0.07986902004199967,3.621334953606311,163,370205,156.89417502306256,353683.3665046272,338,697768,331.8941750230623,681246.3665046273,180,426343,161.9620787392435,371031.08236143243,355,753906,336.9620787392432,698594.0823614325
4834,1.9752361296117835,19.85563335244012,97,183579,91.37175082308963,171362.16313617188,415,703151,409.37175082308966,690934.1631361718,103,193748,93.41247553096629,174221.09281243038,421,713320,411.4124755309663,693793.0928124301
4806,0.5568977133694993,5.654167736453862,115,195919,108.73981446848408,186536.9820894774,416,700922,409.739814468484,691539.9820894774,133,221380,114.47979380035657,194784.42444407518,434,726383,415.4797938003565,699787.4244440751
4801,2.0351498897910623,10.696546141072865,77,118787,74.64385009984044,115132.15307065139,487,700494,484.64385009984045,696839.1530706513,80,124481,75.61128784587206,116882.54769079713,490,706188,485.6112878458721,698589.5476907971
4827,2.259310249832679,20.592108989463608,110,160995,101.98595810329466,149711.6418289114,504,682944,495.9859581032949,671660.6418289117,132,190611,108.62859061538826,158281.082718891,526,712560,502.6285906153884,680230.0827188913
