geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
4101,0.9198174057612379,6.946091223034375,52,219878,49.90194837420821,210274.75280670152,155,764568,152.90194837420822,754964.7528067016,56,233246,51.12340329244647,214097.56155005534,159,777936,154.12340329244645,758787.5615500554
4104,5.026279817578199,12.532965852694291,36,151128,34.38348247129953,144234.15921241444,172,771365,170.3834824712995,764471.1592124142,37,155926,34.514123865873074,144860.9766235783,173,776163,170.51412386587302,765097.976623578
4105,1.5511150939920386,12.051598887166692,60,256835,58.01583989804936,249180.0570447307,158,759047,156.0158398980494,751392.057044731,67,287453,60.02361546905195,257672.80553867266,165,789665,158.023615469052,759884.805538673
4102,20.35204957043235,23.85697293213116,49,201118,48.78190330918365,199934.0571731967,166,762549,165.78190330918366,761365.0571731967,51,210375,49.320573919103616,202408.82004843725,168,771806,166.32057391910365,763839.8200484373
4103,0.3292611922589348,4.236492781608257,42,180350,39.07088680137851,168787.3694937039,175,770419,172.07088680137844,758856.3694937042,48,208461,41.0938015158642,178966.55997657042,181,798530,174.0938015158642,769035.5599765708
