geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
3621,4.620919311687845,13.015865284524988,66,268881,65.40218346135654,265547.81860239845,187,721961,186.40218346135646,718627.8186023984,66,268881,65.40218346135654,265547.81860239845,187,721961,186.40218346135646,718627.8186023984
3614,0.009560392022940355,0.9336527475846493,56,212050,46.19719564885026,173805.73299011608,188,724892,178.19719564885028,686647.7329901163,72,263806,50.83300421498671,188619.45069099957,204,776648,182.83300421498677,701461.4506909996
3613,0.0035729953245380963,0.3860137186159403,41,218394,38.21434740656773,208291.0865860578,131,706428,128.21434740656775,696325.0865860576,46,241147,39.87330366432598,215846.1234088821,136,729181,129.873303664326,703880.123408882
3604,0.03584640924038171,1.040440103740803,32,162311,29.380181576946743,149204.9205794533,142,697755,139.38018157694674,684648.9205794532,41,205401,32.67822726634168,165102.12628696265,151,740845,142.67822726634165,700546.1262869627
3615,0.0046961056569998745,0.3276184903992503,28,136641,27.492364790148905,133671.2033235702,163,711511,162.4923647901489,708541.2033235701,37,177241,30.20155529638776,146087.6083753474,172,752111,165.2015552963878,720957.6083753472
3626,0.06619856633163071,1.482773582563791,50,190892,48.777155273924734,186490.79371749918,200,716429,198.7771552739247,712027.7937174994,51,196581,49.179161539544616,188777.8073626107,201,722118,199.1791615395446,714314.8073626108
3606,0.008293062813000195,0.5554304626562699,57,182246,53.15400297959009,171577.37648345216,215,711166,211.15400297959008,700497.376483452,71,240135,57.513839271117895,189633.9143926829,229,769055,215.5138392711179,718553.914392683
3607,0.0047398703728688645,0.7743588487622082,94,335332,88.81674031537445,317997.21772260073,186,702072,180.8167403153744,684737.2177226006,126,444949,96.64626692846264,343633.9386754181,218,811689,188.64626692846267,710373.9386754179
3625,0.14865811886398192,1.9626248185559942,29,144194,27.74896574569493,139817.86927090067,186,717894,184.7489657456949,713517.8692709005,29,144194,27.74896574569493,139817.86927090067,186,717894,184.7489657456949,713517.8692709005
3618,0.39499367677461616,4.052116759507834,49,235884,48.630600500652676,233358.9126986076,156,712249,155.63060050065263,709723.9126986075,53,254117,49.67921284479859,238588.58353440545,160,730482,156.6792128447986,714953.5835344055
3617,0.12240451473577701,1.8203899773536933,44,211712,43.510762736809276,208884.94182519053,155,717360,154.51076273680926,714532.9418251904,44,211712,43.510762736809276,208884.94182519053,155,717360,154.51076273680926,714532.9418251904
3609,0.004340025078500214,0.4257122556665652,63,216314,58.69179751346925,201048.2082019725,207,718151,202.69179751346928,702885.2082019727,75,249954,62.5573838183382,212344.21778134588,219,751791,206.55738381833825,714181.2177813458
3623,2.1429984576555805,9.803699992043736,59,254054,57.7151607095876,247825.02049445774,182,715505,180.71516070958762,709276.0204944576,61,259480,58.381317054913474,249650.20498347917,184,720931,181.3813170549135,711101.204983479
