geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
2614,0.05482062656508092,2.653793762918001,122,363232,117.62494892889872,353859.9080854382,238,704614,233.62494892889865,695241.9080854381,129,382484,119.2559538089832,357774.68788168137,245,723866,235.25595380898315,699156.6878816813
2611,0.12505614345649907,3.166331768217055,95,352149,94.43739441815144,349889.3685176568,191,703426,190.43739441815143,701166.3685176568,97,358471,95.0995741389779,351995.235567503,193,709748,191.0995741389779,703272.2355675029
2604,2.505707558215002,9.130038765731147,63,264200,62.31670154175596,260406.20164179924,180,701902,179.31670154175603,698108.2016417991,65,274859,62.84276902631197,263233.1603092522,182,712561,179.84276902631203,700935.160309252
2608,0.438317646999,4.120217439010309,71,249871,70.31982545029774,247710.7337967633,209,709158,208.31982545029774,706997.7337967634,71,249871,70.31982545029774,247710.7337967633,209,709158,208.31982545029774,706997.7337967634
2602,0.9857738990388039,5.768040095845114,61,265686,56.24859262194726,248476.76286125628,152,694662,147.24859262194727,677452.762861256,68,302044,58.76167105453375,259985.76120083078,159,731020,149.7616710545338,688961.7612008306
2606,1.0302474309058252,4.947836068517418,44,180907,41.66958956441967,172395.1244740138,171,706878,168.66958956441962,698366.1244740139,45,182427,41.9475855632968,172817.67839230705,172,708398,168.94758556329677,698788.6783923071
2603,0.7679929823985004,6.2547744397437866,69,318541,67.56773186524804,310291.260469934,162,713785,160.56773186524802,705535.2604699341,72,334506,68.00388197253257,312536.99475096946,165,729750,161.00388197253253,707780.9947509696
2609,0.0526134023850672,1.9512224723207172,83,303956,78.87786150657224,290687.82614386757,206,703753,201.87786150657223,690484.8261438672,87,313238,80.31943485379449,294425.6430270322,210,713035,203.3194348537945,694222.6430270319
2601,7.824043431846942,41.77878032001372,109,341242,97.18990692143221,304648.65980279393,214,680708,202.18990692143223,644114.659802794,124,376692,102.08179181248386,316060.9107932686,229,716158,207.08179181248386,655526.9107932687
2612,0.1193906595420251,2.6826670293389188,58,235873,57.26450415643664,232672.24939094097,197,707385,196.26450415643663,704184.249390941,60,240434,57.71097486339378,233357.68798299614,199,711946,196.71097486339377,704869.6879829961
2613,0.05292039285838395,1.9180662288589567,101,287665,99.78437829589856,285618.70572563674,269,701729,267.78437829589853,699682.7057256368,110,304445,102.45242955711991,291133.42383055534,278,718509,270.45242955711996,705197.4238305555
2607,1.2169632885990744,7.706325559433642,70,296023,69.41268883901176,294796.02732496324,175,706980,174.4126888390118,705753.027324963,70,296023,69.41268883901176,294796.02732496324,175,706980,174.4126888390118,705753.027324963
2610,1.212469015641802,6.17553855785729,72,277812,63.625368486329826,251903.45600592403,172,697901,163.62536848632988,671992.4560059245,79,306928,65.7726477674577,261554.4525286401,179,727017,165.77264776745773,681643.4525286405
2605,0.6945110981512026,7.173017545584607,64,246768,61.737440406955514,238601.86332991015,209,694470,206.73744040695553,686303.8633299101,70,274747,63.71257749718613,247997.09777933854,215,722449,208.71257749718612,695699.0977793385
