geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
3713,0.5975015125384997,11.185529885909691,212,394906,198.72572050427615,369705.27872812236,382,740503,368.72572050427624,715302.2787281222,249,459269,210.63315096041273,390182.46825529024,419,804866,380.6331509604128,735779.4682552902
3705,0.9328041967694998,8.711364418817208,138,208221,130.0074941684913,196872.48989046516,498,729821,490.0074941684916,718472.4898904649,167,249567,138.7816508805011,209260.32935622838,527,771167,498.7816508805014,730860.3293562282
3710,0.6720901745789984,6.202210252658653,97,155869,93.1535644289906,150648.41369418343,535,732576,531.1535644289905,727355.4136941835,108,173025,96.59892864089701,156024.53959526223,546,749732,534.598928640897,732731.5395952623
3712,0.14359058829199772,7.878725950872568,215,351233,198.9254836877255,323811.4084092223,475,724562,458.9254836877256,697140.4084092224,277,449897,216.14611317436538,351157.86756970745,537,823226,476.14611317436544,724486.8675697078
3708,1.1721157724340037,8.129097051806587,113,196218,105.89952310656663,183675.12840507334,481,737720,473.8995231065668,725177.1284050735,132,230739,110.99101453627145,192504.89269803854,500,772241,478.9910145362715,734006.8926980386
3711,1.7793170062065022,10.405554668896245,99,147423,96.67504138153463,143546.27489760792,524,735112,521.6750413815346,731235.2748976077,106,158458,98.70440372445701,146299.4600300022,531,746147,523.7044037244569,733988.4600300019
3702,0.8476088792114965,9.993906450244785,154,280941,147.81680244940472,268718.5424454267,425,733282,418.8168024494047,721059.5424454267,176,327795,154.36690873357827,281682.2875075097,447,780136,425.3669087335781,734023.2875075097
3706,0.9697256731364972,10.206508523424686,188,315515,175.94741489634882,294939.46191253985,482,747306,469.94741489634885,726730.46191254,219,374900,185.13629192948966,312055.839139095,513,806691,479.1362919294897,743846.839139095
3703,3.0843250092885026,19.44122685769173,153,240827,143.77182370116097,227293.76614185743,508,739084,498.77182370116077,725550.7661418576,174,274167,150.41563998138736,237968.2976110228,529,772424,505.41563998138713,736225.297611023
3709,0.23165576956199985,5.824360011291208,159,269034,151.7907223150505,258804.62209844342,427,731057,419.7907223150505,720827.6220984434,179,302585,157.5870574396067,268596.6176528926,447,764608,425.5870574396069,730619.6176528926
3704,0.2752824560910021,8.451539964756895,204,374018,192.77945875049122,353325.7054510962,416,735810,404.7794587504911,715117.7054510961,243,439356,202.95952139165828,369228.5333943754,455,801148,414.95952139165826,731020.5333943754
3707,1.6809158529270105,13.013239960125233,135,213549,131.64152046599185,206396.2459600985,471,733771,467.6415204659919,726618.2459600986,149,236742,136.04109786447674,213449.29783769025,485,756964,472.0410978644768,733671.2978376903
3701,1.465369903162016,21.475018909980818,233,357955,215.3201369928397,331057.96112312964,531,714879,513.3201369928398,687981.9611231297,300,476532,232.62523063510935,361697.14695020346,598,833456,530.6252306351096,718621.1469502036
