geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
2908,5.2764923940243955,13.777730441016814,59,247812,57.92106580028124,242084.8417537556,175,751697,173.92106580028127,745969.8417537555,61,258697,58.527130296388734,245390.146148755,177,762582,174.52713029638875,749275.1461487549
2901,0.06355444570233551,1.5347809805152424,37,146887,34.98792494038577,139469.60453153355,193,737305,190.9879249403857,729887.6045315338,47,203400,37.901227539552394,155865.747604499,203,793818,193.90122753955237,746283.7476044992
2906,5.021786834312988,16.684988344557173,72,264032,69.5425462777562,250576.40278293792,197,750867,194.5425462777562,737411.4027829381,79,299082,72.27080163651775,263472.0447007869,204,785917,197.27080163651775,750307.044700787
2904,3.9185175473529585,14.191757732773707,51,227232,49.559283393739584,221508.2552503928,163,752257,161.55928339373958,746533.2552503927,55,244028,50.15513494823177,224058.2514304722,167,769053,162.15513494823176,749083.251430472
2907,1.6701055645380465,6.802337269437589,27,147835,26.85680917439211,147383.9873020111,150,748683,149.85680917439208,748231.9873020112,28,152470,27.061633281400056,148333.34703799296,151,753318,150.06163328140005,749181.347037993
2902,0.12848742506965993,2.3235678786768053,52,251768,45.432939809739814,217517.86005906475,151,767453,144.4329398097398,733202.8600590647,69,322472,48.786343960105604,231352.9145808713,168,838157,147.7863439601056,747037.9145808714
2905,0.6633173494210008,6.462235443486125,50,206827,46.980583414568684,192390.41312909086,215,744220,211.98058341456863,729783.4131290909,58,254506,49.248765159812244,205102.66083102237,223,791899,214.24876515981217,742495.6608310225
2903,1.8733140521116318,9.678744921978238,68,327598,64.92323065481226,312819.30593231996,149,736445,145.9232306548123,721666.3059323198,82,393737,69.35973484074967,334266.6483175597,163,802584,150.3597348407497,743113.6483175596
