geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
0634,0.012133765503000136,0.7610407241379638,81,112260,78.95811135068097,108899.02281272155,434,703232,431.958111350681,699871.0228127216,86,119825,80.75366344182115,111502.0631970503,439,710797,433.7536634418212,702474.0631970502
0621,1.7476752405984937,10.722318740836329,96,178796,93.77000691099573,172848.5363728306,390,703021,387.7700069109958,697073.5363728305,105,194434,96.13105584974599,176713.69209042986,399,718659,390.1310558497459,700938.6920904298
0653,0.03439566139950034,1.6806162460824898,110,199236,106.67096832019966,192021.59366389824,443,699332,439.67096832019956,692117.5936638984,126,247671,110.56831171900545,202421.55130480832,459,747767,443.56831171900535,702517.5513048086
0641,0.08034386107500052,2.360369120343591,41,97720,37.89718459384337,88898.7925457007,350,684706,346.89718459384335,675884.7925457006,58,153492,42.76463537221708,103640.97955622166,367,740478,351.764635372217,690626.9795562215
0624,2.1225953151605053,12.078981477266721,20,25963,19.15829452958576,24962.044918909625,485,703683,484.1582945295857,702682.0449189096,25,30112,20.11806398078147,25832.04003024301,490,707832,485.1180639807814,703552.040030243
0608,8.521353143197437,19.78599235892319,72,97201,68.26680067663044,89319.0412932131,389,700750,385.2668006766305,692868.0412932131,83,123051,71.26263673320179,95747.5089458773,400,726600,388.2626367332019,699296.5089458773
0639,0.051920862081499666,1.7989734010692229,88,167961,83.5736620841272,157749.7654145543,416,696185,411.5736620841271,685973.7654145545,103,198512,88.27305026671726,167167.94587777526,431,726736,416.2730502667171,695391.9458777753
0633,0.12070561636950022,2.852489688978675,139,198819,136.57392724212426,195278.74049992234,515,699632,512.5739272421242,696091.7404999224,158,229321,142.14722758108223,203514.0240276055,534,730134,518.1472275810825,704327.0240276055
0623,2.56039715597549,12.868841162500038,104,175953,101.82965432364058,173446.15703339365,394,693630,391.82965432364045,691123.1570333934,119,208537,106.75792595097218,183253.30392061462,409,726214,396.7579259509721,700930.3039206145
0606,0.048046570433499754,1.7439071596986937,78,131448,74.20459877803296,127166.29280418606,463,698464,459.20459877803296,694182.2928041858,88,147871,77.05664310960321,131759.66385628056,473,714887,462.0566431096032,698775.6638562804
