geoid,carea,cperim,dperim_0.5,dpperim_0.5,dperim_pro_0.5,dpperim_pro_0.5,darea_0.5,dparea_0.5,darea_pro_0.5,dparea_pro_0.5,dperim_0.1,dpperim_0.1,dperim_pro_0.1,dpperim_pro_0.1,darea_0.1,dparea_0.1,darea_pro_0.1,dparea_pro_0.1
4504,0.33879999279379036,3.336846870287371,29,117716,27.625855380001948,111002.21420004706,162,648070,160.62585538000195,641356.2142000471,37,165332,29.728613065322126,122962.98491893403,170,695686,162.72861306532212,653316.9849189341
4506,2.0923880249600533,13.466590390125067,79,324398,69.75658389286946,286592.30681703414,177,655767,167.75658389286943,617961.3068170343,116,484852,79.86845924015509,333544.522251528,214,816221,177.8684592401551,664913.5222515276
4503,1.3857414963741455,6.085854029587488,40,182645,37.92501120762323,171230.59572697777,148,671209,145.92501120762327,659794.5957269779,45,203247,39.50226951451047,178295.84622619307,153,691811,147.50226951451052,666859.8462261931
4507,1.3815569803316092,6.948527096919632,41,156239,40.32377188547038,153693.20755688852,161,659006,160.32377188547036,656460.2075568883,44,167115,40.881642125969044,155765.04631358065,164,669882,160.88164212596902,658532.0463135806
4502,0.7797499212629392,5.984962159614241,56,243024,49.35500254696866,210310.8004853133,155,670878,148.35500254696868,638164.8004853134,67,290378,52.658609598039035,224719.00967310643,166,718232,151.65860959803908,652573.0096731066
4505,1.4305869964302664,7.974126363359842,55,280256,51.46270407258468,265032.8365825092,152,679072,148.46270407258464,663848.8365825096,59,298703,52.48037231174046,269878.9361531132,156,697519,149.48037231174044,668694.9361531134
4501,0.459108653672377,7.560230818970959,57,247498,51.60435194992559,225698.15099399796,142,641362,136.60435194992567,619562.1509939979,72,302806,55.43317855874695,240588.6795604427,157,696670,140.43317855874704,634452.6795604427
